prefix	input_text	target_text
oWant	PersonX gives money	say thank you
oWant	PersonX helps PersonY out of the water	to go to a hospital
oWant	PersonX meets girls	to know if PersonX has ulterior motives
oWant	PersonX is drunk one night	To keep X safe
oWant	PersonX is having a birthday party	to eat
oWant	PersonX treats PersonY accordingly	Work to be done
oWant	PersonX is proud of what PersonY had done	He told everyone he was just trying to do his job.
oWant	PersonX apologizes profusely	to know why person X did what he did
oWant	PersonX leads PersonY in the way	thank them for helping
oWant	PersonX brings PersonY to trial	to apologize
oWant	PersonX sells PersonY a bill of goods	to get a good deal
oWant	PersonX tells PersonY to follow	to do as directed
oWant	PersonX gets PersonY in PersonZ's trademark	to thank PersonX
oWant	PersonX continues PersonX's education	to learn new things
oWant	PersonX turns back to PersonY	to respond to PersonX.
oWant	PersonX waits around	to hurry up
oWant	PersonX loses fifty pounds	to hope for the best
oWant	PersonX finds out PersonY was pregnant	gets excited
oWant	PersonX really hit it	to see what he did
oWant	PersonX supplies every ___	to help others too
oWant	PersonX gives PersonY a hint	to thank PersonX
oWant	PersonX forgets PersonY's umbrella	Tell her to get her own.
oWant	PersonX never listened	to punish PersonX
oWant	PersonX meets PersonX's sister	to get to know their sibling.
oWant	PersonX raises PersonY's children	a relationship with children
oWant	PersonX returns to PersonY's land	to make PersonX at home
oWant	PersonX grabs by the lapels	shake person X by their lapels in return
oWant	PersonX is severely disappointed	to help them
oWant	PersonX drops PersonY's laptop	a new laptop
oWant	PersonX laughs and told	laugh along
oWant	PersonX shades PersonX's eyes	provide feedback to PersonX
oWant	PersonX recovers ___ for injuries	make back lost money
oWant	PersonX arrives to class	to learn something new
oWant	PersonX locks PersonY's keys	to take the keys back
oWant	PersonX rests ___ on PersonY's chest	to sleep
oWant	PersonX says would wait	to give receipt
oWant	PersonX affords one	to accompany him
oWant	PersonX is a terrible cook	to go out for a meal
oWant	PersonX rents ___ instead	to say thank you to PersonX
oWant	PersonX removes PersonY's shoes	to put his shoes back on.
oWant	PersonX gets PersonY's back up	acquire determination
oWant	PersonX is a big sister	to celebrate
oWant	PersonX completes PersonY's work	asks for more help
oWant	PersonX grabs PersonY's shoulders	to be left alone
oWant	PersonX pulls punches	cry
oWant	PersonX sees PersonY in PersonZ's office	to congratulate PersonX
oWant	PersonX is every man 's ___	nice
oWant	PersonX wears mismatched socks	to ask about his sense of style
oWant	PersonX stops working one day	to fill in for PersonX
oWant	PersonX looks back to PersonY	to go home
oWant	PersonX drives PersonY to despair	cry
oWant	PersonX gives PersonY a seat	to understand what PersonX is saying
oWant	PersonX goes to PersonX's neighbor 's house	to meet PersonX
oWant	PersonX begs for money	to give PersonX some clothing
oWant	PersonX saves PersonY the trouble	to help someone else with a task
oWant	PersonX says nothing	keep talking
oWant	PersonX catches ___ in the act	to say they are sorry
oWant	PersonX simply buy ___	to take a ride in the car
oWant	PersonX tells PersonY do not know	to ask more questions
oWant	PersonX visits PersonX's mom	to spend time with their son
oWant	PersonX regains PersonX's position	to defeat PersonX
oWant	PersonX grabs by the lapels	grab person X
oWant	PersonX thanks ___ for PersonY's support	to say you're welcome
oWant	PersonX enjoys PersonY's work	comment on their pieces
oWant	PersonX dries PersonY's tears	to be friends with him
oWant	PersonX makes PersonY PersonX's wife	They set a date
oWant	PersonX takes advantage	their money back
oWant	PersonX feels good about PersonY's decision	to tell them your welcome
oWant	PersonX experiences every ___	to help him
oWant	PersonX asks PersonX's husband	to help x
oWant	PersonX is really expensive	to buy something
oWant	PersonX greets ___ at the door	to drive to work
oWant	PersonX takes life seriously	to spend time with PersonX
oWant	PersonX sings together	make adjustments
oWant	PersonX gets married	to have a reception
oWant	PersonX is at PersonY's grandma 's house	to prepare tea
oWant	PersonX pokes PersonY's head	have a conversation with personX
oWant	PersonX decides to go to the doctor	to treat PersonX
oWant	PersonX makes PersonY approach	to attend the party
oWant	PersonX wipes the ___ from PersonY's eyes	to feel better
oWant	PersonX takes ___ to disney	thank PersonX
oWant	PersonX is happy with the results	to congratulate him
oWant	PersonX leaves PersonY behind	to call person X's attention
oWant	PersonX races PersonX's friend	to buy a better car.
oWant	PersonX looks pretty good	to talk to PersonX
oWant	PersonX takes ___ home	go inside their house
oWant	PersonX begins to snow	Look at the snowman.
oWant	PersonX leaves the rest to PersonY	to finish the project
oWant	PersonX takes PersonY back home	to relax and watch tv
oWant	PersonX decides to get married	to give them presents
oWant	PersonX takes PersonY to get	to get through the pain
oWant	PersonX calls the owner	put phone down
oWant	PersonX changes PersonY's opinion	set out to task
oWant	PersonX is going out with friends	to have fun
oWant	PersonX falls asleep in the car	to lower the music so x can sleep
oWant	PersonX solves the country 's ___	to vote for person X
oWant	PersonX calls the pizza company	to wait for the pizza
oWant	PersonX hires ___ to help	spend the money they were paid
oWant	PersonX thinks well of PersonY	get to know person x better
oWant	PersonX thanks PersonX's parents	to ask how PersonX liked their gift.
oWant	PersonX invites ___ to PersonX's party	to go to the party
oWant	PersonX shows ___ to PersonY's parents	to understand what it is
oWant	PersonX knows 's going on	ask him questions
oWant	PersonX works ___ at work	to succeed in managing their department
oWant	PersonX fails a test	have PersonX stay after school
oWant	PersonX calls PersonX's landlord	to justify the charge
oWant	PersonX adopts PersonY policy	to hug PersonX
oWant	PersonX sees PersonY's son	He gives direction
oWant	PersonX buys PersonY's own shoes	To get the payment
oWant	PersonX gives PersonY a shove	to shove back
oWant	PersonX increases PersonX's strength	to get stronger too
oWant	PersonX writes PersonY book	Person Y thanks person X
oWant	PersonX serves every ___	to help to
oWant	PersonX throws a huge party	to help clean up
oWant	PersonX directs toward PersonY	argue with X
oWant	PersonX wears out PersonX's welcome	to get PersonX out
oWant	PersonX rushes ___ to the vet	take a brea
oWant	PersonX immediately called	to hear the news
oWant	PersonX talks to PersonY's husband	Tell him they'll be poker there.
oWant	PersonX pays PersonY's cable bill	pay back PersonX
oWant	PersonX kneels in front of PersonY	Let PersonX get up
oWant	PersonX gets another ___	meet the new worker
oWant	PersonX executes ___ also	to protest
oWant	PersonX puts oneself in PersonY's shoes	to want to be understood
oWant	PersonX tells PersonY's family	tell person x to stop talking to his famiy
oWant	PersonX distinguishes ___ from fiction	to explain himself/herself
oWant	PersonX collapses on the ground	to help x stand
oWant	PersonX gets good grades	to help PersonX study
oWant	PersonX waits upon PersonY	leave the restaurant
oWant	PersonX makes it home	to make sure person x locked the door after she came in.
oWant	PersonX gives ___ a raise	to celebrate with friends/family
oWant	PersonX sees PersonZ's friend PersonY	go for an outing
oWant	PersonX lets PersonY's stay	to give money
oWant	PersonX moves PersonY's hands	to dance with PersonX
oWant	PersonX says when	to talk to PersonX
oWant	PersonX goes ___ in the pool	to have fun
oWant	PersonX takes ___ to the mechanic	to make a determination
oWant	PersonX marries PersonY's brother 's ___	to make a toast to PersonX and their niece
oWant	PersonX wins ___ easily	compete
oWant	PersonX is at the store with PersonX's mom	to cook dinner.
oWant	PersonX follows PersonY around	to ignore PersonX
oWant	PersonX likes ___ , though	to date PersonX
oWant	PersonX shows it to PersonY's parents	to see what this about
oWant	PersonX buys a new sweater	tell PersonX to have a nice day
oWant	PersonX catches PersonX's drift	to ask questions
oWant	PersonX takes PersonY's hours	work hard
oWant	PersonX loses PersonY's power	to thank God for regaining her power.
oWant	PersonX means PersonY harm	To stay safe
oWant	PersonX is still relevant ___	to keep their job
oWant	PersonX impresses a girl at school	GIRL WANTS TO LOVE HIM
oWant	PersonX does the trick	applause
oWant	PersonX sobs like a PersonY	to get tissue for PersonX
oWant	PersonX includes this book 's ___	to give feedback to PersonX
oWant	PersonX hands PersonY his head	to give PersonX a reward
oWant	PersonX protects PersonX's children	to play
oWant	PersonX surprises ___ for PersonY's birthday	to have fun with friends
oWant	PersonX gives PersonY trouble	to fail PersonX
oWant	PersonX hears ___ behind PersonY	to check on the noise
oWant	PersonX observes PersonY closely	help getting a drink to take the medicine with
oWant	PersonX urges PersonY to accept	to refuse
oWant	PersonX knows PersonY best	to talk to PersonX
oWant	PersonX tells PersonX's coworkers	to fix it as well
oWant	PersonX finds ___ on the ground	to put their items away after they're returned
oWant	PersonX says hi to PersonY	to say Hi back
oWant	PersonX provides PersonY view	say thank you
oWant	PersonX spends a night in jail	to punish PersonX
oWant	PersonX sends PersonX's flowers	to thank PersonX
oWant	PersonX makes good friends	to keep being friends with Person X.
oWant	PersonX answers this ___ in the affirmative	to receive more answers
oWant	PersonX rubs PersonY back	to feel calmed
oWant	PersonX wants to kill PersonY	to report to the police
oWant	PersonX talks to PersonY's friend	To thank X
oWant	PersonX gets counseling	educate themselves on PersonX's specific counseling needs.
oWant	PersonX keeps talking	to start talking themselves
oWant	PersonX tilts PersonY's head slightly	to do it with personx
oWant	PersonX holds ___ during the pleasure	to relax
oWant	PersonX ties PersonY's shoes	to learn the art of tying it
oWant	PersonX gets better	to see how good PersonX is
oWant	PersonX gives PersonY the cold shoulder	reconcile
oWant	PersonX tries to wake PersonY up	Ease the tension with person Y.
oWant	PersonX gives ___ a big hug	to push PersonX away
oWant	PersonX smells very bad	to tell PersonX off
oWant	PersonX hides the sausage	to eat the sausage
oWant	PersonX gives PersonY a huge hug	To hug Person X back
oWant	PersonX treats PersonY with contempt	to find other people to talk to as well
oWant	PersonX gets ___ for easter	to see if they like it
oWant	PersonX learns how to dance	happy
oWant	PersonX is very happy together	to become even happier
oWant	PersonX brings PersonX's family	to thank person X.
oWant	PersonX packs up PersonY's stuff	go on a trip
oWant	PersonX prevents ___ in women	to follow person x's advice
oWant	PersonX calls customer support	assist with an issue
oWant	PersonX interests PersonY much	to ask PersonX out
oWant	PersonX risks PersonX's ___ to save	to rest
oWant	PersonX steadies the ship	to get to their destination
oWant	PersonX takes PersonX's wallet	call the police
oWant	PersonX rushes to PersonY's side	to thank PersonX
oWant	PersonX performs PersonY's function	close
oWant	PersonX changes PersonY's minds	to feel good
oWant	PersonX finds PersonY audience	to thank personx for finding the audience
oWant	PersonX presses PersonY's hands	to slap PersonX
oWant	PersonX gives PersonY a way	to thank PersonX
oWant	PersonX does not make the team	explain themselves
oWant	PersonX gives PersonY an interview	go home
oWant	PersonX schedules PersonY ___ to show	Set a remimder for the time
oWant	PersonX feels like crying	to console him
oWant	PersonX is at the county fair	to hand over stuffed animals to PersonX
oWant	PersonX places the ___ in perspective	to listen to the information
oWant	PersonX meets ___ at the door	Greet person x
oWant	PersonX loves school	to vote for Person X in school elections.
oWant	PersonX throws ___ out the window	to pull them over
oWant	PersonX tells PersonY's son	to learn about someone
oWant	PersonX crashes PersonY's car	Kick his butt
oWant	PersonX puts ___ on PersonY's back	to stop having bruises.
oWant	PersonX grabs PersonY's shirt	to shout out for help
oWant	PersonX clears PersonY's head	help person x in return
oWant	PersonX would n't let PersonY	rebel against Person x
oWant	PersonX takes PersonX's allowance	to tell PersonX to not spend it all in one place
oWant	PersonX turns a phrase	to have fun
oWant	PersonX converts ___ to energy	to critique the findings
oWant	PersonX carries these ___ into effect	to protest the decision
oWant	PersonX asks if PersonY needed help	to thank PersonX
oWant	PersonX steps on PersonY's toes	to forgive PersonX
oWant	PersonX fakes being sick	to help Person X.
oWant	PersonX gets in PersonY's way	to get back to it
oWant	PersonX picks up PersonY's bag	to find more dresses to try on
oWant	PersonX offers PersonY a job	gets enjoy
oWant	PersonX wins a hundred dollars	to win the next time
oWant	PersonX places PersonX's order	to deliver it
oWant	PersonX immediately ran outside	to tell her that he fell
oWant	PersonX uses too much	To avoid the odor of X
oWant	PersonX digs PersonY's fingers	to punch PersonX
oWant	PersonX uses as PersonY instrument	get their instrument back
oWant	PersonX tries ___ anyway	to give PersonX feedback
oWant	PersonX uses ___ to PersonY's advantage	to get attention
oWant	PersonX mistakes PersonY's ___ for a hat	to glare at PersonX
oWant	PersonX treats PersonY with respect	to help him
oWant	PersonX asks PersonY anything	rest
oWant	PersonX gives it to PersonY for PersonZ's birthday	to take the gift
oWant	PersonX wakes PersonY up early	change clothes
oWant	PersonX breaks PersonY's leg	to get revenge
oWant	PersonX is at the store with PersonY's mom	to select a special product.
oWant	PersonX looks odd	to avoid PersonX
oWant	PersonX calls the company	to see what's wrong
oWant	PersonX leaves PersonY behind	to win
oWant	PersonX meets ___ at the bar	to have fun
oWant	PersonX earns PersonY the nickname	use the nickname
oWant	PersonX offered PersonY one	is happy
oWant	PersonX has lost PersonX's job	to help him
oWant	PersonX hates PersonY so much	to cry
oWant	PersonX takes PersonY's purse	to go inside
oWant	PersonX holds PersonY's feet to the fire	keep warm with a blanket
oWant	PersonX knows nothing about PersonY	to observe PersonX
oWant	PersonX kills PersonY's son	to seek prosecution
oWant	PersonX gets ___ recently	I talk with person x
oWant	PersonX puts ___ on the market	to market the house
oWant	PersonX gives it to PersonY's son	to thank PersonX
oWant	PersonX brings PersonY's lunch	to have lunch together
oWant	PersonX gives it the gun	Thank the other person.
oWant	PersonX teaches PersonY the art	show person x their finished art
oWant	PersonX asks PersonY to forgive	to be objective
oWant	PersonX finds my dog	to give PersonX a reward
oWant	PersonX runs some tests on PersonY	To hear the results
oWant	PersonX opens PersonY's mouth	to get away
oWant	PersonX tells PersonY to go home	to leave
oWant	PersonX follows PersonY home	talk to peron x
oWant	PersonX induces PersonY response	to go over options
oWant	PersonX moves towards PersonY	to speak with personx
oWant	PersonX asks PersonY's daughter	to see if there is anything else
oWant	PersonX takes PersonY in PersonZ arms	try to get away
oWant	PersonX comes into PersonY head	to do what PersonX wants
oWant	PersonX runs away with PersonY	to be with personx
oWant	PersonX shows it to PersonY's parents	give feedback
oWant	PersonX tells ___ PersonY had the flu	to wash their hands
oWant	PersonX decides to give it a shot	to help PersonX
oWant	PersonX reconsiders PersonY's decision	to pack their things
oWant	PersonX puts PersonX's ___ on the line	to reward PersonX for their bravery
oWant	PersonX lifts PersonY's eyes	hold their nose
oWant	PersonX sits quietly in my coffee shops	to find out if PersonX needs anything else
oWant	PersonX sings happy birthday	to have fun
oWant	PersonX tells PersonY things	consider what personX says
oWant	PersonX calls PersonY's boyfriend	to hang up on PersonX
oWant	PersonX chooses ___ from the menu	to write down the order
oWant	PersonX brings PersonY inside	to tour the house
oWant	PersonX writes PersonY's memoirs	to have them published
oWant	PersonX drives PersonY to school	to thank PersonX
oWant	PersonX requires PersonY amount	see the show
oWant	PersonX looks good on PersonY	to go on their own
oWant	PersonX makes ___ for PersonY's boyfriend	Get a little mad.
oWant	PersonX performs PersonY task	to help him
oWant	PersonX makes PersonY report	to collect the report
oWant	PersonX pushes the ___ aside	to make room for the furniture
oWant	PersonX frightens PersonY away	to run away
oWant	PersonX prevents ___ from seeing	to understand what's going on
oWant	PersonX increases PersonX's income	to become better friends with PersonX
oWant	PersonX is PersonY 's favorite place	to ask PersonX to have a party.
oWant	PersonX moves towards the door	to visit Person X
oWant	PersonX visits PersonY's family	to tell PersonX to leave
oWant	PersonX immediately grabbed ___	say thank you
oWant	PersonX marries PersonY's cousin	blessed the married couple
oWant	PersonX gets PersonY's autograph	to walk away
oWant	PersonX asks my friends	to answer the question
oWant	PersonX makes PersonY very angry	to punch personX
oWant	PersonX has just gotten married	to kiss PersonX
oWant	PersonX defeats every ___	be forgiven
oWant	PersonX asks PersonY if would be	to interact
oWant	PersonX calls to the bar	to hang up
oWant	PersonX would know	to listen to PersonX's information
oWant	PersonX lends PersonY the money	to pay them back
oWant	PersonX uses ___ to represent	to learn something
oWant	PersonX dies PersonX's hair	to see if PersonX wants to do anything else
oWant	PersonX meets a woman	the Person X to call her
oWant	PersonX visits PersonY's aunt	to say thanks for stopping by
oWant	PersonX tells PersonY loved	get a drink
oWant	PersonX comes online	find companionship
oWant	PersonX breaks PersonX's lance	to get revenge
oWant	PersonX pushes PersonY back	To hit him
oWant	PersonX teaches PersonY to read	to listen to PersonY
oWant	PersonX helps PersonY's team win	to express gratitude
oWant	PersonX makes money	PersonX to bring home more money
oWant	PersonX pretends to be sick	cover at work
oWant	PersonX brings PersonY food	to thank PersonX.
oWant	PersonX gets PersonY's name	go on a date
oWant	PersonX laughs and told	to laugh with him
oWant	PersonX takes ___ to a movie	DISCUSS THE MOVIE.
oWant	PersonX asks PersonY to dine	to spend time with PersonX
oWant	PersonX uses ___ in class	to give person x a failing mark
oWant	PersonX decides to get married	to greet them
oWant	PersonX awaits another ___	to have reached PersonX successfully
oWant	PersonX calls the ___ to arms	to help with the cause
oWant	PersonX keeps PersonY long	to avoid being rude
oWant	PersonX gives PersonY assistance	gets happy
oWant	PersonX gets popular	to be like PersonX
oWant	PersonX waits all year	to start a relationship
oWant	PersonX gets PersonY estimate	leave
oWant	PersonX helps pay	thank personX
oWant	PersonX puts PersonY's ___ to the test	to see what they think of their skills
oWant	PersonX tries to stop PersonY	Handcuffed
oWant	PersonX drives PersonY's car on the highway	to receive thanks
oWant	PersonX wants to make some money	for them to be a good employee
oWant	PersonX treats PersonY with contempt	to avoid personX
oWant	PersonX gives PersonX's mother	to open their gift
oWant	PersonX converts the ___ to christianity	eat crackers
oWant	PersonX makes PersonY's name	went to the conference room
oWant	PersonX lays hands on PersonY	to be healed
oWant	PersonX hugs PersonY tightly	to embrace in return
oWant	PersonX takes a vacation to PersonY	clean house
oWant	PersonX talks a little bit	to find out why PersonX is so shy
oWant	PersonX gives PersonY a seat	to be praised for their sharing
oWant	PersonX holds PersonY's tightly	let go of PersonX
oWant	PersonX comes here every ___	to go there too
oWant	PersonX forgets PersonX's lunch	find someplace to buy lunch
oWant	PersonX moves to a new neighborhood	wave to person x
oWant	PersonX goes on a hot air balloon	to be excited
oWant	PersonX brings ___ into the field	to enjoy the game
oWant	PersonX supports PersonY's cause	to be supported
oWant	PersonX finds PersonY one	to thank him
oWant	PersonX takes PersonY aside	take Person X advice
oWant	PersonX asks PersonY to sign	to sign more things
oWant	PersonX sees ___ in the grass	to see what it is
oWant	PersonX writes a check	visit bank
oWant	PersonX looks around PersonY	to look behind themselves
oWant	PersonX makes the basketball team	to make friends
oWant	PersonX brings PersonY's hands	make a mental not not to forget hands again
oWant	PersonX hits the target	to congratulate person X
oWant	PersonX shows PersonY's respect	to return the formality.
oWant	PersonX visits PersonY's grandma	to spend time with grandkids
oWant	PersonX opens the email	to write another email
oWant	PersonX takes PersonY to see	To see who they went to visit
oWant	PersonX helps PersonX's son	to thank personx
oWant	PersonX prevents the ___ from passing	they want to hold there nose
oWant	PersonX meets PersonY's eye	to see what they been doing
oWant	PersonX putts PersonY together	to be helped
oWant	PersonX wants to surprise PersonX's girlfriend	to accompany him
oWant	PersonX strikes PersonY in the face	to grab person x
oWant	PersonX never showed	an explanation
oWant	PersonX gets better grades	to help PersonX succeed in school
oWant	PersonX raises ___ to send	to thank person X
oWant	PersonX is glad PersonY went	to spend time with personX
oWant	PersonX keeps PersonY around	to talk
oWant	PersonX gets PersonY one	thank PersonX
oWant	PersonX gives PersonY increase	to show thankfulness
oWant	PersonX goes wrong	to learn from it too
oWant	PersonX raises PersonY's hackles	for everything to return the way it was
oWant	PersonX lays hands on PersonY	to feel supported
oWant	PersonX asks PersonY what was wrong	to tell their problems
oWant	PersonX strikes ___ in the hearts	to kneel down when they see PersonX
oWant	PersonX hires ___ to help PersonY	the money
oWant	PersonX is super happy	to thank x
oWant	PersonX tells PersonX's children	to hear about what happened
oWant	PersonX plays beer pong	to have fun
oWant	PersonX sees PersonY for the time	to enjoy the time
oWant	PersonX steals PersonY's lunch	to eat.
oWant	PersonX impresses PersonX's girlfriend	to get married
oWant	PersonX adopts a little girl	move into their new home
oWant	PersonX places ___ on PersonY's shoulder	to wonder what PersonX is doing
oWant	PersonX breaks PersonY's kiss	to question the action
oWant	PersonX tells PersonY wish	to fulfil the wish
oWant	PersonX writes PersonY's memoirs	to read it
oWant	PersonX sees PersonY cry	to thank PersonX for concern
oWant	PersonX is PersonY 's first trip	to observe PersonX
oWant	PersonX cuts PersonY hair	to pay PersonX
oWant	PersonX gratifies every ___	to thank him
oWant	PersonX takes it into the shop	to get paid for the fix
oWant	PersonX takes PersonY 's hand	be led somewhere
oWant	PersonX finally broke down	to ignore PersonX
oWant	PersonX explains another ___	to learn more
oWant	PersonX drags PersonY away	to feel sorry.
oWant	PersonX believes PersonY eyes	to date
oWant	PersonX buys a home	to close the deal
oWant	PersonX plays a ___ in causing	get mad
oWant	PersonX is a kindergarten teacher	pay PersonX
oWant	PersonX invites PersonY over for dinner	to eat the meal
oWant	PersonX sends a text	to respond to the text
oWant	PersonX takes a wife	go on honeymoon
oWant	PersonX hears back	to see where the sound came from
oWant	PersonX shows PersonY respect	to be proud of PersonX
oWant	PersonX makes dinner for PersonY's family	to have fun
oWant	PersonX turns PersonY's head away	to fight back with Person X
oWant	PersonX plays for love	to say thanks
oWant	PersonX gives PersonY a deal	to get something from PersonX
oWant	PersonX eats at a diner	to provide friendly service to PersonX
oWant	PersonX catches off guard	to calm down for a second
oWant	PersonX shares PersonY's ___ with someone	wipe away tears
oWant	PersonX agrees to go with PersonY	to hug PersonX
oWant	PersonX overcomes PersonY's fear	to think about it
oWant	PersonX gives PersonY a hug	to reciprocate affection
oWant	PersonX puts PersonY's ___ in order	to work with PersonX
oWant	PersonX curls around PersonY	to tell others what a weirdo PersonX is
oWant	PersonX pays PersonY a visit	to give PersonX a gift
oWant	PersonX invites PersonX's girlfriend	to go home
oWant	PersonX swears on a stack of bibles	ask questiosn
oWant	PersonX shares PersonX's ___ with someone	to help him start the fire
oWant	PersonX gives PersonY answers	to apply the information they learned.
oWant	PersonX carries ___ around	to observe PersonX
oWant	PersonX decides to break up with PersonY	to convince PersonX to stay
oWant	PersonX plays great	to test their talents
oWant	PersonX drags PersonY away	to fight back.
oWant	PersonX decides to have a garage sale	to see what they have
oWant	PersonX never gave PersonY ___	Trust him for now on.
oWant	PersonX narrows PersonY's eyes	to recognize someone
oWant	PersonX gives PersonY a makeover	to leave
oWant	PersonX is driving PersonY nuts	to get away as fast as possible
oWant	PersonX finds PersonY's cat	to thank PersonX
oWant	PersonX asks PersonY's family	to figure out how to respond
oWant	PersonX tells PersonX's coworkers	to say goodbye
oWant	PersonX makes PersonY PersonX's wife	to celebrate
oWant	PersonX gets PersonY understanding	to understand in return
oWant	PersonX calls PersonY by PersonZ's name	To correct X
oWant	PersonX locks PersonY's keys in PersonX's car	to jimmy the door open
oWant	PersonX makes ___ for others	to talk to PersonX
oWant	PersonX holds the ___ for years	to thank them
oWant	PersonX puts PersonY into practice	To pass down their knowledge
oWant	PersonX chases PersonY away	to hide from PersonX
oWant	PersonX hits a pole	to fix the pole
oWant	PersonX beats a dead horse	to cry
oWant	PersonX decides to help	pay their bills
oWant	PersonX calls the ___ to arms	rally around X.
oWant	PersonX takes PersonY turn	to get their chance
oWant	PersonX accepts into college	to celebrate with their family/friend
oWant	PersonX gives PersonY one	to thank PersonX
oWant	PersonX asks PersonY for a date	to jump up and down
oWant	PersonX makes PersonY impression	To shun X
oWant	PersonX sends PersonY a copy	to thank PersonX
oWant	PersonX bashes the bishop	to let person x's comments go
oWant	PersonX gets counseling	to help him more
oWant	PersonX feels PersonY need	to smile at PersonX
oWant	PersonX cancels PersonX's cable service	to spend the time growing
oWant	PersonX persuades PersonY to come	to go home
oWant	PersonX calls out PersonY's name	to go on stage
oWant	PersonX watches PersonY play	to play in the mud
oWant	PersonX acts in PersonY way	to be unique
oWant	PersonX pulls PersonY closer	to return PersonX's affections
oWant	PersonX places PersonY's ___ at the disposal	to take orders from PersonX
oWant	PersonX builds PersonY's nest	check out the nest
oWant	PersonX wants to break up	to jump for joy
oWant	PersonX thinks PersonY was weird	to wonder why PersonX isn't picking up
oWant	PersonX wants to have a child	to sing to the child
oWant	PersonX makes PersonY's way over	smile and hug
oWant	PersonX wants to date PersonY	get closer
oWant	PersonX tells mom	to thank them for being honest
oWant	PersonX spends PersonX's ___ in the service	to give PersonX orders
oWant	PersonX gets PersonY's father	to get back home from the airport
oWant	PersonX punches ___ in the eye	to run away
oWant	PersonX chokes back the ___	get married
oWant	PersonX has PersonY by the short hairs	plead with PersonX
oWant	PersonX follows behind PersonY	to laugh and smile
oWant	PersonX does PersonY dirty	to cry
oWant	PersonX leads PersonY back	to express gratitude
oWant	PersonX tries and get PersonY	To get away from X
oWant	PersonX takes PersonY to the emergency room	to wait for the doctor
oWant	PersonX gives ___ a discount	to thank PersonX
oWant	PersonX places PersonY's hand	to lean on person x
oWant	PersonX says PersonY name	To see who is calling them
oWant	PersonX is really impressed	to work at PersonX's company
oWant	PersonX tells PersonY to take	to wear the dress given to her
oWant	PersonX rips PersonY apart	give an apology
oWant	PersonX hits ___ in the face	ask why person x hit them
oWant	PersonX finds a man	to go on dates
oWant	PersonX has emergency surgery	to make PersonX better again
oWant	PersonX turns PersonY's ___ to account	Person X to learn a lesson naturally
oWant	PersonX makes the trip	relax at the trip
oWant	PersonX keeps my eyes open	to wonder what PersonX is thinking
oWant	PersonX complains to PersonY's mother	to give comfort
oWant	PersonX calls the school	to talk to PersonX
oWant	PersonX goes fishing with PersonY's dad	drive back
oWant	PersonX costs PersonY a lot of money	to get paid back
oWant	PersonX sees ___ in the distance	to greet him
oWant	PersonX shows PersonY inclination	file an official complaint against PersonX
oWant	PersonX wants to have a child	to have a baby
oWant	PersonX persuades ___ to come	to close the seatbelt.
oWant	PersonX carries that ___ into effect	to protest
oWant	PersonX enters the contest	to spread disparaging remarks about person X
oWant	PersonX talks to PersonY's daughter	to go out for ice cream
oWant	PersonX scores a goal	to make a plan
oWant	PersonX takes away PersonY's ___	to cry
oWant	PersonX accepts PersonY's proposal	for PersonX to accept answer
oWant	PersonX has a great time with PersonX's friends	to tell person x that he is great
oWant	PersonX looks daggers	to fight back
oWant	PersonX needs to get home	to drive home
oWant	PersonX drives the ___ back	to counterattack
oWant	PersonX makes it to the top	to go to dinner.
oWant	PersonX also set	to show them anything else they might need to knw
oWant	PersonX is having a party at PersonX's house	a social event
oWant	PersonX takes PersonY's baby	to thank PersonX
oWant	PersonX has a fable for ___	laugh
oWant	PersonX knows what PersonY was talking about	to understand it too
oWant	PersonX calls PersonY's friend	to call Person Y
oWant	PersonX keeps PersonY in order	to agree
oWant	PersonX brings PersonX's ___ back	to interact with what PersonX brought back
oWant	PersonX gives ___ to PersonX's son	be a great dad
oWant	PersonX meets girls	to see what the other girls are going to do later
oWant	PersonX finds PersonY place	Talk to PersonY
oWant	PersonX borrows some money	to make an investment
oWant	PersonX might be pregnant	to find out the result of the test
oWant	PersonX teaches ___ to write	to have their work checked
oWant	PersonX gives unto PersonY	to be pleased
oWant	PersonX meets the ___ to face	to ignore PersonX
oWant	PersonX sounds awful	to tell PersonX to give up
oWant	PersonX makes heavy weather	to avoid them
oWant	PersonX always fought	to stay away from PersonX
oWant	PersonX sits right next to PersonY	to acknowledge PersonX
oWant	PersonX is playing in a basketball game	to win too
oWant	PersonX lets PersonY win	cry
oWant	PersonX likes PersonY very much	to go to dinner
oWant	PersonX takes ___ along	to spend time with personx
oWant	PersonX refers the ___ to the court	to read the documents
oWant	PersonX walks a mile in PersonY's shoes	PersonX to understand them
oWant	PersonX asks PersonY to get	to help
oWant	PersonX finds ___ on the floor	to remember where they put their money
oWant	PersonX throws ___ on the subject	to dispute the information
oWant	PersonX makes PersonY estimate	Esitmate
oWant	PersonX tells PersonY wish	shush PersonY
oWant	PersonX scratches PersonY's head	thank personX
oWant	PersonX goes fly a kite	to smile in joy
oWant	PersonX tries to help PersonY	thank person x for help
oWant	PersonX bashes the bishop	to listen to PersonX
oWant	PersonX deals with PersonX's problems	to thank X
oWant	PersonX sits at PersonY's desk	to borrow his desk.
oWant	PersonX plays nice	to take advantage of PersonX
oWant	PersonX educates PersonY's children	to make sure that they can pass
oWant	PersonX asserts one 's ___	to have power over x
oWant	PersonX wants to be a chef	to learn PersonX's recipes
oWant	PersonX buys gifts for PersonY's family	to welcome PersonX
