prefix	input_text	target_text
other	PersonX wages PersonY war	to gather an army
other	PersonX asks PersonX's wife	to educate
other	PersonX gives PersonX's consent	dominated
other	PersonX runs a race	to compete
other	PersonX decides PersonX's fate	to assess the facts
other	PersonX needs a change	to have been living the same way all their life
other	PersonX takes a shortcut	savvy
other	PersonX keeps ___ of the number	becomes prepared
other	PersonX knows better	is filled with anger
other	PersonX works the other day	is sore
other	PersonX comes within PersonY's reach	smiles all the time
other	PersonX buys the dress	to find a dress they like
other	PersonX buries PersonY's face in PersonY's hands	to rest their eyes for a moment
other	PersonX keeps warm	to feel good
other	PersonX takes PersonY to get	to get through the pain
other	PersonX feels responsible	choose a movie to watch, take their wallet
other	PersonX is taken away	to cry
other	PersonX changes ___ often	mercurial
other	PersonX pays PersonY's water bill	Over a month
other	PersonX takes the day	to have a positive attitude
other	PersonX calls the school	to gather information
other	PersonX likes PersonX's work	charmed
other	PersonX plays ball	happy
other	PersonX creeps into the kitchen	to sneak up on someone
other	PersonX keeps trying	to finally learn how
other	PersonX makes war upon PersonY	enjoy with kith and kins
other	PersonX takes the boat	mean
other	PersonX escapes PersonY's cage	courage
other	PersonX persuades the ___ to agree	to follow up with someone
other	PersonX sends ___ to school	them to learn
other	PersonX is at PersonY's grandma 's house	to prepare tea
other	PersonX wipes PersonY's tears	to be consuled
other	PersonX learns to play the violin	to make a living
other	PersonX pulls ___ to the side of the road	to go to school
other	PersonX restores the ___ to PersonX's position	to take orders from PersonX
other	PersonX raises and support ___	Grows big and strong
other	PersonX kneels in front of PersonY	PersonY tries to help up PersonX
other	PersonX finds the perfect pair	try them on
other	PersonX finds PersonY audience	to thank PersonY
other	PersonX gives PersonY a high five	Person X smiles afterwards.
other	PersonX asks PersonY to leave	Clever
other	PersonX stops the bleeding	to cut themselves
other	PersonX uses PersonY's ___ well	to be like y
other	PersonX scares ___ away	to protect his corn crop.
other	PersonX takes ___ to the capital city of	a ticket
other	PersonX gathers PersonY's ___ together	thanks the other person
other	PersonX develops PersonY strategy	knowledge of strategy
other	PersonX is really expensive	To get tope value for their trade
other	PersonX takes PersonX's hat off to ___	to fix their hair
other	PersonX takes a class	to get all supplies for the class
other	PersonX rides PersonX's bike home	resourceful
other	PersonX breaks the deadlock	yelled at
other	PersonX becomes PersonY artist	to use a talent
other	PersonX brings the ___ to life	creative
other	PersonX smells so good	to put on cologne
other	PersonX provides ___ for people	grateful
other	PersonX represents PersonY attempt	achieve goal
other	PersonX gets ___ recently	I talk with person x
other	PersonX affords college	Person X gets a good job.
other	PersonX puts PersonX's trust in PersonY	honored
other	PersonX does n't want to play	to do something with them
other	PersonX helps PersonY a lot	to be a friend
other	PersonX cuts PersonX's losses	wise
other	PersonX answers PersonY's ___ well	to thank PersonX
other	PersonX does PersonY dirty	to cry
other	PersonX fills PersonY's gas tank	grateful for personx's action
other	PersonX drives ___ to the hospital	to be helpful
other	PersonX plays football in high school	happy
other	PersonX founded upon PersonY	to be out in the open
other	PersonX persuades the ___ to take	to add even more
other	PersonX buys PersonY new shoes	to be nice
other	PersonX promotes to manager	to recommend the manager to others
other	PersonX goes to the ice cream shop	to get refreshment
other	PersonX camps with PersonX's friends	adventurous
other	PersonX leaves PersonY's toys	sad
other	PersonX takes PersonX's cat	to take cat for walk
other	PersonX goes about PersonX's business	to not offend anyone.
other	PersonX kills PersonY instantly	sweats in fear of being caught
other	PersonX asks PersonY's roommate	to know PersonY's roommate
other	PersonX sees things differently	personX rejects their own views
other	PersonX changes a tire	to fix a car
other	PersonX watches PersonX's show	anxious over whether person x liked it
other	PersonX falls flat on my face	person x to move
other	PersonX looks for a new job	gets stressed
other	PersonX takes ___ to the game	gets angry at his/her team for losing today
other	PersonX gives ___ water	gets thanked
other	PersonX causes PersonY damage	irritated
other	PersonX holds PersonY at arm 's length	falls
other	PersonX acts as PersonY intermediary	signs paper
other	PersonX saves PersonY's father 's ___	give thanks
other	PersonX tells tales out of school	ask questions
other	PersonX points fingers	to put fingers down
other	PersonX wants to meet PersonY	to accept the invitation
other	PersonX keeps PersonY's company	to have fun
other	PersonX cries with joy	say your welcome
other	PersonX goes dancing	gets relax
other	PersonX asks PersonY's help	depended upon
other	PersonX meets ___ for the time	interested
other	PersonX returns ___ later	unhappy
other	PersonX enhances PersonX's understanding	happy
other	PersonX devotes PersonX's ___ to work	builds up for success
other	PersonX gets off lightly	to of done something
other	PersonX makes PersonY's blood boil	to be knowing Y
other	PersonX misses PersonY so much	to go visit PersonX.
other	PersonX sits near PersonY	talk to person
other	PersonX is the new kid in school	Shy away
other	PersonX lays on PersonY's back	to fondle person y
other	PersonX sits at a table	Pull up a chair to the table
other	PersonX calls ___ later	to get back in touch
other	PersonX meets students ' ___	friendly
other	PersonX removes ___ from water	helpful
other	PersonX goes straight to bed	glad to see x slept normally.
other	PersonX executes wrath upon PersonY doeth ___	becomes feared
other	PersonX means every word	intense
other	PersonX grabs PersonY's arm	to save from accident
other	PersonX uses ___ to represent	happy
other	PersonX drives home	park the car
other	PersonX finally hit ___	Yell at personX
other	PersonX writes a research paper	to get a degree
other	PersonX comes along with PersonY	leaves with personX
other	PersonX expresses PersonY gratitude	Person Y expects some increment in Salary.
other	PersonX sounds like fun	to be outgoing
other	PersonX writes PersonY's letter	to sign the letter
other	PersonX sees PersonY friends	cooperative
other	PersonX draws PersonY close	to run away
other	PersonX has PersonY by the balls	to slap X
other	PersonX treats PersonY differently	unfair
other	PersonX owns a boat	money
other	PersonX comes back to PersonY	to tell PersonY that they're done
other	PersonX earns PersonY's bread	consumes energy
other	PersonX goes to buy a new one	to replace the old one
other	PersonX examines another ___	look at something else
other	PersonX breaks PersonY's arm	yell
other	PersonX also played ___	to visit his friends
other	PersonX fills PersonX's face	to eat
other	PersonX grabs PersonY's arms	scared
other	PersonX wipes the ___ from PersonX's eyes	caring and loved
other	PersonX spends all of PersonX's time	to figure out a mystery
other	PersonX becomes very upset	compassion
other	PersonX dies a martyr 's ___	to die for what he/she believes in
other	PersonX buys a loaf of bread	to make a sandwhich
other	PersonX covers PersonX's ___ with PersonX's hands	to wonder why PersonX is naked
other	PersonX smokes a cigarette	their dose of nicotine
other	PersonX cuts both ways	to have permission to cut
other	PersonX gets PersonX's ___ under control	becomes healthier
other	PersonX leads PersonY astray	follows person x
other	PersonX unlocks PersonX's car	get close to car
other	PersonX rolls out the red carpet	to invite a special guest
other	PersonX comes home last night	to serve him a good meal
other	PersonX keeps with PersonX's character	noble
other	PersonX pushes PersonY's chair	unfriendly
other	PersonX pretends to be sick	to avoid school
other	PersonX offers PersonY the job	gets a paycheck
other	PersonX gives PersonY the address	thankful
other	PersonX spends all week	to complete his work
other	PersonX pulls PersonY's leg	to yell at PersonX
other	PersonX claws PersonY's way	kind
other	PersonX sits beside PersonY	to talk to PersonY
other	PersonX visits PersonX's uncle 's farm	to see what it looks like.
other	PersonX is brushing PersonX's teeth	to finish his morning chores to get ready for the office
other	PersonX is PersonY 's first trip	very happy
other	PersonX lives far away from PersonY	PersonY tries to sleep to move on
other	PersonX invites PersonX's friend PersonY	friendly
other	PersonX has mercy upon PersonY	attain money
other	PersonX buys tickets	to go to the game
other	PersonX wants to help PersonY	to buy PersonY some coffee and donuts
other	PersonX drives PersonY's car on the highway	drive carefully
other	PersonX pays PersonY respects	to be respectful
other	PersonX falls on PersonX's sword	to cry
other	PersonX explores another ___	to discover more
other	PersonX just graduated high school	youthful
other	PersonX opens PersonY's own store	helpful
other	PersonX puts PersonX's finger on ___	Asks why X is pointing
other	PersonX is losing badly	to be uninformed
other	PersonX comes thick and fast	strong
other	PersonX fails the exam	to drop the class
other	PersonX takes PersonY's shot	to win the game
other	PersonX walks PersonY's dogs	caring
other	PersonX raises a lot of money	to spend the money on what they raised it for
other	PersonX starts ___ today	to have supplies
other	PersonX improves PersonX's conditions	happy to be able to afford new shoes for the children
other	PersonX starts to talk	connected
other	PersonX smells delicious	interesting
other	PersonX finally found PersonY	go outside
other	PersonX grants PersonY permission	smiles
other	PersonX makes changes	to see if the changes make a difference
other	PersonX gives PersonY a promotion	proud
other	PersonX answers this ___ in the affirmative	to answer any other questions
other	PersonX gives ___ to PersonY's parents	to express their gratitude
other	PersonX meets the ___ without compromising	gets reward
other	PersonX opens PersonY eyes	Must change outlook
other	PersonX teaches PersonY everything	sharing
other	PersonX rolls out the red carpet	serves food
other	PersonX pays PersonY's back	to become financially stable
other	PersonX receives PersonY kindly	relaxed
other	PersonX pats PersonY's back	happy
other	PersonX gets autographs	fills an autograph book
other	PersonX lets PersonY tell you	to solve his problem
other	PersonX sends to jail	imprisoned
other	PersonX lays eggs	nurse pukes at the sight
other	PersonX becomes the world 's ___	to be persistent
other	PersonX urges PersonY forward	to be helpful
other	PersonX prevents the ___ from spreading	They are saved
other	PersonX places an order	to pay for the ordered item
other	PersonX creates PersonY's own dynamic site	possibly will receive compensation.
other	PersonX finishes PersonX's education	committed
other	PersonX robs the bank	cries
other	PersonX knocks PersonY to the ground	to get up
other	PersonX finally picked	to make a business decision.
other	PersonX finds PersonY's ___ around	sighs in relief
other	PersonX calls ___ on PersonX's cell phone	knowledgeable
other	PersonX brings ___ upon PersonY	to use it
other	PersonX throws in at the deep end	brave
other	PersonX bears another ___	to change their circumstances
other	PersonX takes PersonY out to lunch	to spend time with person y
other	PersonX plays basketball with PersonY's friends	athletic
other	PersonX opens PersonX's own store	assumes the whole gains and losses
other	PersonX sets the wheels in motion	to make sure no one else finds out so soon
other	PersonX brings ___ to the party	purchase ingredients at the store
other	PersonX starts driving	almost hits another car
other	PersonX spends ___ away	regains focus
other	PersonX gives ___ a big hug	to push PersonX away
other	PersonX has a cat named PersonY	Playful
other	PersonX takes ___ to the store	has fun day
other	PersonX pays PersonY attention	to be friendly
other	PersonX takes a train to the capital city of	Get off the train
other	PersonX abandons the ___ altogether	they try to form a different plan
other	PersonX eats donuts	to admire the taste
other	PersonX hits hard	score
other	PersonX gives PersonY a lift	grateful
other	PersonX protects ___ from exploitation	grateful,
other	PersonX promotes to manager	to help person promoted be successful
other	PersonX eventually made ___	great
other	PersonX devotes ___ to writing	to publish work
other	PersonX kills in PersonY accident	dangerous
other	PersonX reads PersonY books	to talk about the book.
other	PersonX takes another sip	suspicious
other	PersonX walks home with PersonY	gets to a destination
other	PersonX takes advantage of PersonY	to make profit
other	PersonX fills every ___	answer the questions
other	PersonX views the ___ differently	must think upon information before making the change.
other	PersonX takes PersonY's dog	grateful
other	PersonX gets home from school	sweaty
other	PersonX shows PersonX's support	to cheer friends up
other	PersonX devotes PersonX's ___ to the study	to prepare
other	PersonX buys a puppy	to take care of the puppy
other	PersonX takes PersonY's family	sad that they had their family taken
other	PersonX says one thing	to open his mouth to say
other	PersonX digs oneself in a hole	PersonX ruins the party
other	PersonX takes PersonX's girlfriend out	happy
other	PersonX feels insecure	gets a makeover
other	PersonX falls at the last hurdle	to be running
other	PersonX leans forward	to be engaged in the conversation
other	PersonX gets the results	to see the grade
other	PersonX goes roller skating	to do it too
other	PersonX makes a donation to these projects	good
other	PersonX shows thee the ___	happy
other	PersonX puts the turkey	person x gets burnt
other	PersonX goes fishing with PersonY's father	wants them to stay safe
other	PersonX decides to propose to PersonY	loved
other	PersonX performs PersonY's task	thankful
other	PersonX spends PersonX's ___ in the service	to praise PersonX
other	PersonX fixes the issue	Uses the fixed item
other	PersonX hears another word	to listen to the speaker
other	PersonX finds the perfect one	happy that they got something they liked.
other	PersonX inherits PersonX's father 's ___	to buy a yacht
other	PersonX protects the ___ from damage	to react just in time
other	PersonX performs PersonX's function	to work hard too
other	PersonX leaves ___ behind	to be with a group
other	PersonX plays professionally	talented
other	PersonX interviews for PersonX's dream job	practice different techniques
other	PersonX takes a gamble	to visit a casino
other	PersonX throws ___ on the question	Person x gets an answer.
other	PersonX decides to go alone	upset
other	PersonX lays PersonY's hands on	loving
other	PersonX asks PersonY for a date	confident
other	PersonX wraps PersonY's arms around	kisses PersonX
other	PersonX ensures PersonX's success	work hard
other	PersonX hides the ___ in PersonX's voice	considerate
other	PersonX lets PersonY go	upset
other	PersonX keeps PersonY's eyes	crazy
other	PersonX carries back the ___	they become educated
other	PersonX leads ___ to christ	enlightened
other	PersonX makes a difference	to be impactful
other	PersonX speaks the ___ well	impressed
other	PersonX exchanges insurance information	cautious
other	PersonX buys the shirt	elated
other	PersonX sees PersonZ's friend PersonY	to enjoy the day
other	PersonX shows PersonX's appreciation	thank personx
other	PersonX gives PersonY the support	PersonX becomes a mentor
other	PersonX drives to las vegas	to get in the car
other	PersonX decides to buy a dog	to buy a carrier for the dog
other	PersonX sits beside PersonY	loved
other	PersonX hears PersonY's alarm	awake
other	PersonX shapes PersonY's lives	they say thank you
other	PersonX makes PersonX's name	gets happy
other	PersonX plays ___ at a park	to get their racket
other	PersonX also wanted ___	tries it
other	PersonX gets a full refund	gets his money back
other	PersonX sees the ocean	Look out over ocean
other	PersonX brings together ___	to say something
other	PersonX tells ___ that PersonY was pregnant	cheerful
other	PersonX weathers the storm	prepared
other	PersonX tries something different	gets new acqaintances
other	PersonX reels the fish	to put a hook on a line
other	PersonX orders something	to enjoy what he bought
other	PersonX converts ___ to energy	to praise the findings
other	PersonX texts PersonY back	read person x's response
other	PersonX sells oneself	Has more money
other	PersonX starts hiking	active
other	PersonX gives PersonY the strength	to success.
other	PersonX starts dating	continue dating
other	PersonX supports PersonY's cause	hopeful
other	PersonX gets suspended from school	disappointed
other	PersonX waits all year	wanted his girlfriend to understand him
other	PersonX gives PersonY a message	Person Y finally understands
other	PersonX gains new clients	to sell the client things.
other	PersonX takes PersonY's boat out	unhappy
other	PersonX moves PersonY's hands	to dance with PersonX
other	PersonX fills PersonY's pipe	wonders why
other	PersonX plays PersonY's guitar	to see if PersonX can play
other	PersonX receives PersonX's education	smart
other	PersonX decides to adopt PersonY	to have a party
other	PersonX glances at PersonY's watch	to know the time
other	PersonX bringeth forth ___	to find them
other	PersonX gets PersonX's shine box	mad
other	PersonX locks PersonY's keys	for PersonX to stop
other	PersonX draws PersonY analogy	wants to say what they think
other	PersonX drives PersonY's strap	greateful
other	PersonX takes PersonX's cat	caring
other	PersonX is another man 's ___	to spend time with another man
other	PersonX plays a game of chess	to be challenged
other	PersonX comes to PersonY's rescue	chat with X
other	PersonX sings PersonY's song	to listen to the song
other	PersonX meets PersonX's boyfriend 's parents	Introduces himself
other	PersonX works on PersonY's car	helpful
other	PersonX carries these ___ into effect	punished
other	PersonX stays at PersonY's place	excited to spend time with x
other	PersonX goes ___ with PersonX's dad	has a new experience
other	PersonX lays down PersonX's life	decide to sacrifice
other	PersonX selects PersonY object	jealous
other	PersonX wants PersonX's kids	unwanted
other	PersonX swims with PersonY's friends	happy
other	PersonX buys ___ for the new school year	to start good the year
other	PersonX teaches ___ to read	grateful
other	PersonX loves apples	hungry
other	PersonX wrestles with a pig	to win the contest
other	PersonX runs in the family	prideful
other	PersonX asks PersonY's forgiveness	to meet him
other	PersonX kills PersonX's wife	mournful
other	PersonX knows the ___ by heart	Nerd
other	PersonX asks ___ to the dance	To attract Y
other	PersonX wants to wait	proscastination
other	PersonX leaves everything	yelled at
other	PersonX spends some ___ looking	go to location to look
other	PersonX is buying groceries	to pick out what they want to buy
other	PersonX watches ___ on youtube	get some sleep
other	PersonX stands on PersonY's legs	upset
other	PersonX gathers PersonX's courage	brave
other	PersonX gives PersonY some information	happy for being helped
other	PersonX gives PersonX's wife ___	frowns
other	PersonX drives around town	to pick up a street girl
other	PersonX lifts PersonY's hands	their hands get lifted up
other	PersonX covets PersonY's neighbor 's ___	live in secrecy
other	PersonX searches the entire house	to find something
other	PersonX drives home	to end his day
other	PersonX carries out PersonY's orders	supported
other	PersonX gets a better job	to celebrate
other	PersonX elicits PersonY response	speaks
other	PersonX spills milk	to get some more
other	PersonX presses PersonY's lips	to kiss back
other	PersonX unbuttons PersonY's pants	blushes
other	PersonX performs PersonY task	to ask his permission
other	PersonX becomes a vegan	healthy
other	PersonX shares one 's ___	conversation
other	PersonX calls a plumber	to help him fix it
other	PersonX puts ___ in the water	not let PersonX put that in the water
other	PersonX shares PersonY's feelings	sad
other	PersonX uses PersonY's powers	powerful
other	PersonX deprives PersonY of the power	for PersonX to stop
other	PersonX is late to work	angry
other	PersonX divides the ___ among themselves	To eat
other	PersonX holds PersonY's ___ during behavior	PersonY is shown where to go
other	PersonX walks ___ after school	for school to be over
other	PersonX considers the ___ separately	to learn something
other	PersonX grows a beard	to look manly
other	PersonX prevents PersonY from using	to go do something else
other	PersonX goes fishing with PersonX's friends	sharing
other	PersonX asks my friend	tells them what they know
other	PersonX performs PersonY's task	PersonX experiences anger
other	PersonX talks about PersonY's relationship	to be mean
other	PersonX works as a cashier	to save money for a car
other	PersonX fakes being sick	to decide to take the day off from work
other	PersonX goes hunting with PersonY	brave
other	PersonX plays alone	to be alone
other	PersonX asks PersonY to repeat	to speak louder
other	PersonX breaks my arm	hits the person
other	PersonX has made a mistake	to correct the mistake
other	PersonX pats PersonY's back	Feels person y
other	PersonX shapes PersonX's lives	to change their lives
other	PersonX cries in PersonX's beer	to help PersonX feel better
other	PersonX would help PersonY	thankful
other	PersonX plays every ___	learns a new skill
other	PersonX expresses PersonY ___ to the people	gracious
other	PersonX wants to watch a movie	have free time
other	PersonX never use ___	has a nice reputation
other	PersonX puts flowers	happy
other	PersonX makes some tea	smiles
other	PersonX closes PersonX's windows	to get cold
other	PersonX comes and watch	watch something
other	PersonX practices every day	to get better at playing the piano
other	PersonX gets a zero	Easygoing
other	PersonX provides PersonY understanding	Take the test.
other	PersonX comes home to roost	have dinner with person x
other	PersonX gets another one	takes care of it
other	PersonX gets flowers	gets thanked
other	PersonX induces PersonY response	Y gives in to what X wants
other	PersonX takes ___ of everything	to gather supplies
other	PersonX plans a party	be around people
other	PersonX has broken PersonY's leg	to win the competition
other	PersonX takes a back seat	take responsibility.
other	PersonX looks at PersonY's wife	loses wife
other	PersonX tells PersonY tales	the story get's changed
other	PersonX plays PersonX's music	To warm up
other	PersonX takes PersonY's word for it	courageous
other	PersonX lives near PersonY	to interact with friends
other	PersonX takes PersonY's seat	angry
other	PersonX works ___ at work	responsible
other	PersonX keeps PersonY in condition	to be near persony
other	PersonX makes PersonY's cry	mean
other	PersonX gets PersonX's own apartment	to have a place to live
other	PersonX plays ___ instead	separated from friends
other	PersonX ends the friendship	talk to common friends
other	PersonX wants blonde hair	to try something different
other	PersonX laughs out loud	to explain something
other	PersonX understands PersonY's ___ well	Y gets back on their feet
other	PersonX becomes popular	to elect PersonX
other	PersonX sits quietly in my coffee shops	angry at x for spying on them
other	PersonX gives PersonY's kids ___	To thank PersonX
other	PersonX spills PersonX's drink	awkward
other	PersonX makes matters worse	to unintelligent
other	PersonX gets really angry	fists clenches at his side
other	PersonX gets ___ in the mail	to check the mail
other	PersonX quickly became ___	to get rid of the negative
other	PersonX does PersonY proud	to be appreciated by PersonY
other	PersonX leaves behind PersonY	yell at each other
other	PersonX hands PersonY his head	to give PersonX a reward
other	PersonX catches sight of PersonY	to watch them
other	PersonX follows PersonY's home	to make sure they get home safe
other	PersonX is familiar to PersonY's ear	pays attention
other	PersonX rolls in wealth	To save money
other	PersonX is thrown away	smug
other	PersonX asks the worker	yes
other	PersonX paints my nails yesterday	let the nails dry
other	PersonX calls PersonY crazy	to be with PersonY
other	PersonX provides ___ to children	he teaches
other	PersonX plays ___ with some friends	social
other	PersonX gets another ___	meet the new worker
other	PersonX gives PersonY the old heave-ho	to ignore PersonY
other	PersonX feels very ill	to heal
other	PersonX comes to PersonY agreement	keep the promises and commitment aswell
other	PersonX applies for a credit card	responsible
other	PersonX becomes PersonY engineer	is regretful
other	PersonX hears PersonY's words	to help him
other	PersonX gilds the lily	PersonX is rewarded
other	PersonX plays a ___ in causing	to see busy intersection
other	PersonX accidentally hit ___	Other person gets mad at person x and seeks retribution
other	PersonX brings up PersonY's children	proud
other	PersonX wreaks havoc	everything to go his way
other	PersonX opens PersonY's fridge	curious
other	PersonX never found out	to get past it.
other	PersonX wears sunscreen	lather it on their skin
other	PersonX finds ___ in the street	to go for a walk
other	PersonX goes to PersonX's office	to walk to the office
other	PersonX wears ___ often	likes what they wear
other	PersonX rings in PersonY's ears	to listen to something pleasant
other	PersonX takes ___ to a pawn shop	to pack up their camera and accessories
other	PersonX throws PersonY away	get the fight
other	PersonX occupies PersonY's mind	longing for person x
other	PersonX eats ___ every day	regular
other	PersonX opens PersonY's arms	Person x pulls on person y arms
other	PersonX locks PersonY's keys in PersonX's car	got new keys
other	PersonX gets groceries	to eat food
other	PersonX sleeps last night	PersonX rests
other	PersonX is playing baseball	talk about game and highlights
other	PersonX eats ___ with PersonX's family	for it to be dinner time
other	PersonX hurts PersonY so much	angry
other	PersonX bites off more than PersonX can chew	to spit it out
other	PersonX drives quickly	irresponsible
other	PersonX follows another ___	to change the way they do things
other	PersonX lets ___ outside	get some fresh air
other	PersonX wants a new pair of shoes	Thinks about shoes
other	PersonX urges PersonY to come	pressured by x to come
other	PersonX gets an idea	to use the idea
other	PersonX adds salt	to improve the taste
other	PersonX pushes PersonY on the ground	to be mean
other	PersonX talks to PersonY's friend	gets jealous
other	PersonX poops PersonX's pants	to eat a big meal
other	PersonX tells PersonY where to shove it	to argue with PersonY
other	PersonX makes up PersonY mind	give a convincing argument
other	PersonX leaves town	to go home
other	PersonX has PersonX's hair cut	go to a salon
other	PersonX gives PersonX's daughter	gets allowance taken away
other	PersonX starts a relationship	to have sex
other	PersonX expresses PersonY opinion as	irritated
other	PersonX keeps house for PersonY	PersonY must make sure he/she has enough money to pay X
other	PersonX gets PersonY's friends together	to make more plans
other	PersonX finds PersonY place	Talk to PersonY
other	PersonX takes PersonY for granted	small
other	PersonX gives PersonY assurance	PersonX makes promises
other	PersonX gets ___ late	is let go
other	PersonX knows throughout the world	to ponder on their thoughts
other	PersonX recently made ___	money
other	PersonX implements PersonY system	trained
other	PersonX plays all day	IS BUSY
other	PersonX cries PersonY a river	to offer PersonX a tissue
other	PersonX gets a date	flattered
other	PersonX likes ___ very much	likable
other	PersonX sees could get	take something
other	PersonX climbs the mountain	to get to the top of the mountain
other	PersonX brings PersonX's car	person x drives away
other	PersonX supports PersonY's position	thankful
other	PersonX holds ___ for life	to give gifts to their leader
other	PersonX would n't go away	regains balance from pushing personX
other	PersonX is PersonY's last day	thankful
other	PersonX takes a class	to be more educated
other	PersonX slowly opened PersonY's eyes	to be awake
other	PersonX seems like a good idea	happy
other	PersonX takes a pottery class	buy clay
other	PersonX putts PersonY together	to decide to help
other	PersonX makes ___ in PersonX's spare time	to have skills for hobbies
other	PersonX calls the ___ to arms	rally around X.
other	PersonX pays PersonY a compliment	Compliments X back
other	PersonX takes a train to the capital city of	sits by the window
other	PersonX makes a sandwich	talented
other	PersonX volunteers at a soup kitchen	he meets people of a different social class.
other	PersonX tells ___ how PersonY felt	cries
other	PersonX visits PersonY's aunt	happy
other	PersonX makes PersonY inventory	gets yelled at
other	PersonX runs cross country	resting place
other	PersonX buys a new computer	savvy
other	PersonX would n't go away	yells at personX
other	PersonX blows it	to spend all his money on a new car
other	PersonX ensures PersonY supply	to be cautious
other	PersonX gets a team together	to win
other	PersonX would hire PersonY	to seek other opportunities of employment
other	PersonX leads ___ to victory	to help achieve a goal
other	PersonX provides ___ to patients	to be cured
other	PersonX talks through PersonX's hat	strange
other	PersonX costs PersonY dollars	see what they want
other	PersonX buys a new sweater	tell PersonX to have a nice day
other	PersonX wipes the ___ from PersonY's eyes	sees again
other	PersonX accidentally dropped ___	looks for doll
other	PersonX suffers ___ for PersonX's name	Heart beat increases
other	PersonX gets PersonY's picture taken	happy
other	PersonX is really loud	irritated
other	PersonX sees PersonX's grandma	to show appreciation for their grandmother
other	PersonX covers PersonY's expenses	to be left alone
other	PersonX bounces off the walls	exuberant
other	PersonX finds PersonY's class	to talk to PersonY
other	PersonX distinguishes ___ from another	to compare two things
other	PersonX heads to the store	to enter store
other	PersonX tells PersonY otherwise	persuasive
other	PersonX contributes to PersonY's success	achieves higher things
other	PersonX is in the market for a new car	to go there
other	PersonX goes ___ at the mall	makes a shopping list
other	PersonX gives the girl ___	to drive to the girl's house
other	PersonX brings PersonY's ___ back	child
other	PersonX tells PersonY's mom	to be mean
other	PersonX gets delayed	to be on time
other	PersonX writes with PersonX's hand	skilled
other	PersonX improves PersonY's conditions	Find out what is wrong.
other	PersonX slips , fell	to be walking
other	PersonX drives deep inside PersonY	moves into the dorms
other	PersonX returns to the restaurant	to pick up their doggie bag which they left on the table.
other	PersonX drives ___ from work one day	is tired
other	PersonX is driving down the highway	to go to work
other	PersonX asks PersonY to marry	PersonY shows everyone her ring.
other	PersonX introduces PersonY to the cool kids	to get person y in with the cool kids
other	PersonX includes also the ___	bare all
other	PersonX reads PersonX's newspaper	gains knowledge of world affairs
other	PersonX saves the day	accept accolades
other	PersonX eats with PersonY's friends	to spend time with a loved one's friends
other	PersonX calls PersonX's family	To set a time to meet with family
other	PersonX sees ___ in PersonX's room	observant
other	PersonX draws aside the ___	to clean the window
other	PersonX practices yoga	get dressed for yoga
other	PersonX pleases PersonY's partner	happy
other	PersonX makes PersonY's sandwich	find the cheese
other	PersonX prevents PersonY attack	find the toughest gang in prison to join
other	PersonX gets kicked out	talk to someone
other	PersonX gladly accepted	they make new friends
other	PersonX tries not to laugh	catch their breath
other	PersonX holds ___ and to receive	pick something up
other	PersonX puts PersonY to shame	bad
other	PersonX relieves every ___	kind
other	PersonX makes ___ for everyone	thankful
other	PersonX replaces ___ with ones	kind
other	PersonX gets some air	to go outside
other	PersonX drinks a lot of water	quench thirst
other	PersonX shows ___ to PersonX's parents	to be close to their parents
other	PersonX runs away with PersonY	good about getting away now
other	PersonX keeps PersonY's eyes open	gets dried eye
other	PersonX looks all over the house	murmurs as he moves around
other	PersonX puts PersonY on the table	Open mouth
other	PersonX spares PersonY life	To punish PersonX
other	PersonX cooks at home	feel comfortable
other	PersonX goes right back	they return to a previous place
other	PersonX browses PersonX's collection	to buy items within PersonX's interest
other	PersonX supports PersonY's argument	supportive
other	PersonX fulfils god 's ___	devoted
other	PersonX pops PersonX's cork	loses control of emotions
other	PersonX adopts PersonY policy	to hug PersonX
other	PersonX changes PersonY's ___ for better	PersonY feels gratitude toward PersonX
other	PersonX keeps PersonX's nose clean	sneeze
other	PersonX has a lot of fun playing	cheer
other	PersonX clears PersonY throat	to disapprove of PersonX
other	PersonX hears PersonY's alarm	nervous
other	PersonX is a big success	to share about success
other	PersonX reveals PersonY's identity	talkative
other	PersonX loses PersonY opportunity	cries in disappointment
other	PersonX makes ___ in school	is voted prom king
other	PersonX loves PersonX's husband	husband has bond with wife.
other	PersonX waves goodbye	sad.
other	PersonX requires ___ to make	good
other	PersonX softens the ground	determined
other	PersonX prevents the ___ from turning	cautious
other	PersonX pulls ___ over PersonY's head	to be helpful
other	PersonX hurts PersonX's head	Gets Revenge
other	PersonX picks it up right away	spots a quarter nearby
other	PersonX gives the cat ___	thoughtful
other	PersonX turns heads	Gains a new viewpoint
other	PersonX loses all PersonX's money	to gamble
other	PersonX gives PersonY sign	kind
other	PersonX feels exhausted	to work.
other	PersonX taps PersonY on the shoulder	is slapped
other	PersonX catches fire	lite the bonfire
other	PersonX tells fortunes	people to participate
other	PersonX goes to town	buys provisions
other	PersonX keeps PersonY from falling	to support him
other	PersonX warmly kissed PersonY's necked	become romantically involved with PersonY
other	PersonX lifts PersonY's ___ in air	to help them
other	PersonX becomes best friends	listens to person x.
other	PersonX tells PersonY's parents about it	frowns
other	PersonX turns PersonY's ___ to account	time saving
other	PersonX becomes a father	to save a lot of money.
other	PersonX has the time of PersonX's life	to let go of their inhibitions
other	PersonX makes pizzas	to serve others
