prefix	input_text	target_text
other	PersonX opens the door for PersonY	greet PersonY
other	PersonX feels so relieved	to take a break
other	PersonX calls customer service	have phone number
other	PersonX gives ___ a black eye	gets injured
other	PersonX decides to clean it	organized
other	PersonX causes an accident	interviewed by police as a witness
other	PersonX almost gave up	nervous
other	PersonX helps PersonY's look	has confidence
other	PersonX expresses PersonX's feelings	to be heard
other	PersonX sees a movie with PersonX's friends	person x sleeps
other	PersonX leaves ___ in PersonY's room	to remember where the item is
other	PersonX gets braces	goes to orthodontist
other	PersonX cooks rice	to cook
other	PersonX gets another ___	to work hard and easy job
other	PersonX whistles past the graveyard	closes mouth
other	PersonX starts PersonY program	gets thanked by PersonY
other	PersonX gets PersonY's money back	spend dollars
other	PersonX sounds PersonY alarm	gets woken up
other	PersonX prevents PersonY attempt	punch them
other	PersonX comes to PersonY's mind	Y wonders what X is up to.
other	PersonX provides ___ to the people	to recruit a team to disburse items fairly
other	PersonX brings ___ upon PersonY	to use it
other	PersonX takes PersonY fishing	to spend time with PersonY
other	PersonX finds PersonY's dog	supportive
other	PersonX feels PersonX's oats	persony is better off
other	PersonX sees the sights	satisfied
other	PersonX wants to buy a car	needs to research what types of cars they would like
other	PersonX brings up something more universal	they suggest other things to talk about
other	PersonX calls PersonY into the office	to learn more from PersonX
other	PersonX gives PersonY a welcome	to give PersonX a hug
other	PersonX takes ___ of changes	control
other	PersonX denies god 's ___	confused
other	PersonX raises a hand	to hear what PersonX has to say
other	PersonX also found ___	excited to find missing items.
other	PersonX achieves PersonY end	scared
other	PersonX also got	to buy something else
other	PersonX follows PersonY's lead	to see how it works out
other	PersonX holds until PersonY's death	for PersonY to mind own business
other	PersonX sleeps very well	well rested
other	PersonX comes into PersonY's head	PersonX can't forget PersonY
other	PersonX goes swimming	lay out in sun
other	PersonX becomes suspicious	PersonX squints their eyes
other	PersonX makes people happy	to get the favor returned
other	PersonX always wears ___	Buy something
other	PersonX plays ___ with PersonX's family	gets dirty
other	PersonX steals PersonY's bike	cries
other	PersonX makes the cut	To celebrate
other	PersonX wants anything	to have a drink
other	PersonX would see PersonY	to tell PersonX to come to his office
other	PersonX calls PersonY's husband	hangs up the phone
other	PersonX makes PersonY so happy	laughs
other	PersonX illustrates PersonX's point	to send out copies of their presentation
other	PersonX wipes the ___ from PersonY's eyes	to feel better
other	PersonX spends the ___ in jail	no freedom
other	PersonX goes by the board	gets respect
other	PersonX breaks up with PersonY's boyfriend	She leaves also.
other	PersonX offers PersonY the job	gets a response
other	PersonX holds the ___ long	is well respected
other	PersonX takes part in the study	gains more knowledge
other	PersonX decorates PersonX's christmas tree	get a tree
other	PersonX leads PersonY's team to victory	elated
other	PersonX steals PersonY's money	reports the theft
other	PersonX gives ___ a try	study about it
other	PersonX waits upon hand and foot	committed
other	PersonX gets ___ on the way home	looks in mirror
other	PersonX fills PersonX's cart	to go home
other	PersonX catches PersonY off guard	to punch PersonX
other	PersonX lends PersonY a hand	PersonY communicates needs to PersonX
other	PersonX cuts PersonX's nails	looks presentable
other	PersonX decides to propose to PersonY	loved
other	PersonX carefully removed	to be free
other	PersonX marks every ___	studies
other	PersonX has ___ sleeping at night	tired
other	PersonX asks PersonY meant	explain themself
other	PersonX teaches ___ a lesson	to guide them
other	PersonX lets PersonY go	sad
other	PersonX utters PersonY exclamation	satisfied
other	PersonX calls a taxi	efficient
other	PersonX takes PersonY's medicine	medicine takes effect
other	PersonX changes the baby 's diaper	relieved
other	PersonX hides the sausage	to eat the sausage
other	PersonX asks PersonY to prom	gets a makeover
other	PersonX takes a break	Person X smokes a cigarette.
other	PersonX draws attention to the fact	narcistic
other	PersonX gives PersonY ___ instead	PeronY thinks pleasure
other	PersonX drives PersonY home	relieved to get home safely
other	PersonX thinks of a way	to go ahead
other	PersonX buys my son	to make an monetary offer to purchase your child.
other	PersonX hurries home	To take family out for dinner
other	PersonX rides ___ together	save money carpooling
other	PersonX writes ___ a letter	gets a cramp in their hand from writing
other	PersonX carries back the ___	they become educated
other	PersonX speeds down the road	to keep going fast
other	PersonX is getting older	nostalgic
other	PersonX finds ___ under the couch	get up
other	PersonX loses the first game	concerned
other	PersonX has a small party	to clean up after the party.
other	PersonX bears another ___	to change their circumstances
other	PersonX cries like a PersonY	sees blood from hand
other	PersonX is a huge mess	Got SpaghettiOs all over her body.
other	PersonX gets through PersonX's head	to question personX.
other	PersonX takes the baby	smiles
other	PersonX escapes PersonX's cage	to run away
other	PersonX is on a long road trip	close to nature
other	PersonX never took ___	upset
other	PersonX plays ___ with PersonY's friend	They say thank you
other	PersonX gives ___ to one	submissive
other	PersonX teaches ___ to children	to test the children
other	PersonX tends to PersonX's garden	Put on gardening gloves
other	PersonX is running late for work	mad that x is late again.
other	PersonX drives to the restaurant	well fed
other	PersonX sends ___ to the conference	they must travel to the conference
other	PersonX meets PersonY halfway	sign an agreement
other	PersonX declares war against PersonY	to kill person y
other	PersonX gives ___ a headache	annoyed
other	PersonX orders something	to enjoy what he bought
other	PersonX extends the ___ to include	receives new information
other	PersonX ties PersonX's shoe	Moves foot
other	PersonX takes the kids	eat foood
other	PersonX lays at PersonY's feet	uneasy.
other	PersonX plays ___ with a friend	claps his hands
other	PersonX visits friends	friendly
other	PersonX does PersonX's work well	to learn the work
other	PersonX feels ___ in PersonX's stomach	agony
other	PersonX buys a camera	a car
other	PersonX finds a box	to find its rightful owner
other	PersonX gets suspended	irresponsible
other	PersonX pricks PersonY's finger	like they're doing their job
other	PersonX puts PersonY's ___ away	to ask if person y needs help
other	PersonX comes and get PersonY	happy to see x
other	PersonX sells ___ online	fulfilled, like they are consuming a product
other	PersonX speaks PersonX's language	to communicate.
other	PersonX does the right thing	is respected
other	PersonX feels ___ in PersonX's back	learns about body
other	PersonX takes PersonY to work	to go into work.
other	PersonX finds a way	becomes hopeful
other	PersonX is going to school	proud
other	PersonX attends church	loved
other	PersonX spends ___ with PersonX's boyfriend	receives companionship
other	PersonX grabs PersonY's bags	gets arrested
other	PersonX is really hard for PersonY	alert
other	PersonX provides ___ to patients	thankful
other	PersonX chases the cat	breathes hard
other	PersonX worships god according	believe God
other	PersonX tries to kiss PersonY	another kiss
other	PersonX talks for an hour	to ask questions
other	PersonX overcomes PersonY's fear	is held in high regard
other	PersonX makes PersonY uncomfortable	cries
other	PersonX walks PersonY back	to kiss person y
other	PersonX uses PersonY's car	check the condition
other	PersonX uses every effort	win
other	PersonX drives PersonY crazy	to not be aggravated
other	PersonX walks home from work	Gets in car
other	PersonX begins to drive	determined
other	PersonX teaches ___ to read	grateful
other	PersonX feels like talking	has someone over
other	PersonX knows PersonY's place	yes (implied)
other	PersonX does PersonX's business	investment
other	PersonX protects the public 's ___	thankful to have such a good lawyer on their side.
other	PersonX carves a pumpkin	gets wet
other	PersonX has a great time at the party	friendly
other	PersonX eats bacon	to weigh themselves
other	PersonX divides the ___ into categories	NONE
other	PersonX awaits another ___	try to get it
other	PersonX reads a story	to talk about the story
other	PersonX tells my wife	to listen
other	PersonX loses PersonY's key	bad it was lost
other	PersonX wins the contest	Ecstatic
other	PersonX forgets the sugar	add sugar
other	PersonX drives quickly	Get in car
other	PersonX scars the hell out of PersonY	gets goose bumps
other	PersonX gives ___ a lift	kind
other	PersonX opens PersonY's gifts	to know if personX likes it
other	PersonX pees on the floor	to get far away (so as not to be blamed for this action)
other	PersonX wears a helmet	safe
other	PersonX makes ___ by hand	thankful
other	PersonX asks PersonY's son	to help PersonY's son understand what was said
other	PersonX feels PersonY's hand	squeeze fingers
other	PersonX slams the door	to apologize for making PersonX so angry
other	PersonX feels warm	takes a shower
other	PersonX watches movies all day	relax
other	PersonX impresses PersonX's wife	She praises him
other	PersonX takes an art class	curiosu
other	PersonX shows ___ to PersonY's parents	to understand what it is
other	PersonX serves the food	taken into consideration
other	PersonX persuades ___ to join	Workers thank PersonX
other	PersonX tells PersonX's tale	Others focus on the tale
other	PersonX gets PersonY started	powerful
other	PersonX gets ___ as well	accumulates more things
other	PersonX stings PersonY's eyes	to say sorry
other	PersonX carries out PersonX's mission	others can help carry out mission
other	PersonX protects PersonX's privacy	honorable
other	PersonX digs up dirt	Movable
other	PersonX loves PersonX's husband	husband has bond with wife.
other	PersonX eats PersonY's sandwich	full
other	PersonX makes a point	informed.
other	PersonX understands another ___	confidently
other	PersonX makes it home in time	accomplished
other	PersonX impresses PersonY's parents	smiles
other	PersonX satisfies PersonX's wants	to know what they want
other	PersonX gives PersonY reason	to think about what was said
other	PersonX meets a friend	to talk
other	PersonX meets PersonY's objectives	to be rewarded
other	PersonX uses PersonY's thumb	personY has ink on his thumb
other	PersonX buys a shirt	proud
other	PersonX plays baseball with PersonX's friends	to get baseball gear ready
other	PersonX races home	worried
other	PersonX evens took ___	confident
other	PersonX gives ___ a new one	nice
other	PersonX comes help PersonY	to go out dancing with PersonY
other	PersonX is the best gift PersonY had ever gotten	to thank them for coming
other	PersonX checks ___ in the mirror	horrified
other	PersonX saves it	PersonX gains interest money
other	PersonX asks PersonX's husband	Gets rebuffed
other	PersonX induces PersonY response	to get an answer
other	PersonX casts PersonX's line	to have fish for dinner
other	PersonX orders fries	hungry
other	PersonX keeps ___ in PersonY's room	freed
other	PersonX rides PersonX's bike home	to know how to ride
other	PersonX changes the oil	to starts the bike
other	PersonX worships the ground PersonY walks on	proud and important.
other	PersonX finds ___ by side	tired of yelling
other	PersonX treats like dirt	to stay away from PersonX
other	PersonX offering PersonY explanation	Gets yelled at
other	PersonX has the time of PersonY's life	to go out somewhere
other	PersonX stops in PersonY's tracks	to understand where PersonY is going
other	PersonX comes home to roost	resting after coming from somewhere
other	PersonX talks to PersonX's parents	to reminisce
other	PersonX becomes president	Moves into white house
other	PersonX uses PersonY's ___ to make	excited
other	PersonX hears a strange sound	scared
other	PersonX bakes a cake for PersonY	special
other	PersonX sweetens the pot	competitive
other	PersonX makes cupcakes	to mix ingredients
other	PersonX makes PersonY inventory	to find new thing
other	PersonX takes a field trip	happy.
other	PersonX decides to help PersonY out	is grateful to personX
other	PersonX separates ___ from fiction	to listen to the lecture
other	PersonX makes matters worse	devastated
other	PersonX has just gotten married	move into new home
other	PersonX is scared of the dark	to stay out of the dark
other	PersonX saves it	put it in the closet
other	PersonX prevents ___ from leaving	are blocked in
other	PersonX walks back home	brisk
other	PersonX learns how to play chess	to play against other people
other	PersonX smiles upon PersonY	looks away
other	PersonX leads PersonY army	controlled
other	PersonX draws closer the ___	uniting
other	PersonX forces PersonY's hand	push their hand with power
other	PersonX sees a movie together	happy
other	PersonX kills PersonX's son	angry
other	PersonX obeys PersonY orders	to get more idea
other	PersonX plays tennis with PersonY's friend	gains friend
other	PersonX invites PersonY to a movie	get dressed
other	PersonX prevents ___ from running	Children cry
other	PersonX cares for PersonX's children	to be cared for
other	PersonX interests PersonY much	happy
other	PersonX keeps PersonY back	losts something
other	PersonX catches PersonY's hand	to thank PersonX
other	PersonX likes the idea	to hear an idea
other	PersonX manages PersonX's affairs	to assess their affairs
other	PersonX plays football again	refresed
other	PersonX breaks the deadlock	to hear the case
other	PersonX makes love	kiss
other	PersonX makes the dough	to put dough in oven
other	PersonX takes it apart	Experimental
other	PersonX sprays everywhere	clumsy
other	PersonX gets another ___	meet the new worker
other	PersonX ensures PersonY supply	person y is chill
other	PersonX seems like an eternity	to join others who are waiting
other	PersonX runs under the bed	Simpering
other	PersonX thanks PersonX's mom	appreciated
other	PersonX has to buy a new one	learn how to use it
other	PersonX keeps winning	to enjoy his winnings
other	PersonX borrows ___ from a friend	ask for it back
other	PersonX keeps PersonY at a distance	is ignored
other	PersonX has had PersonX's chips	gets fatter in stomach
other	PersonX calls PersonY's mom	friendly
other	PersonX takes ___ to the vet	sleeps with their pet
other	PersonX sleeps every night	to work during the day
other	PersonX says the wrong thing	angry
other	PersonX maintains PersonY relationship	happy
other	PersonX gives PersonY idea	to help them with it
other	PersonX gives PersonY a picture	kind
other	PersonX asks the students	to work at a school
other	PersonX takes a shot	blood alcohol level increases
other	PersonX makes PersonX's living	to learn a skill
other	PersonX places PersonX's ___ at the disposal	to be retiring
other	PersonX causes ___ later	stressed
other	PersonX loses PersonY's money	to go look for it
other	PersonX has never gone before	curious
other	PersonX watches ___ for hours	take a day off of work
other	PersonX gets plastic surgery	to compliment PersonX
other	PersonX calls PersonX's wife	to answer their phone
other	PersonX checks PersonY's fridge	ask permission
other	PersonX grabs by the lapels	to scream
other	PersonX really hurt ___	resents personX
other	PersonX puts PersonX's money	has savings
other	PersonX crosses PersonY's legs	to make PersonY comfortable
other	PersonX votes for the first time	to find a voting place.
other	PersonX increases PersonY's efficiency	becomes grateful towards personX
other	PersonX understands PersonY's feelings	good
other	PersonX walks faster	motivated
other	PersonX becomes like PersonY	tranforms into new being.
other	PersonX sets ___ on the moon	To become an astronaut
other	PersonX helps ___ to understand	a mom
other	PersonX calls upon the name	to call the next person in
other	PersonX speaks PersonY well	articulate
other	PersonX is a country music star	entertained
other	PersonX gets a standing ovation	looks prideful
other	PersonX reaches the summit	knows the path
other	PersonX plays baseball with PersonY's friends	well played
other	PersonX comes back to my house	happy.
other	PersonX teaches PersonX's dog	responsible
other	PersonX stays home from school	cook soup for X.
other	PersonX goes home that day	to go to sleep
other	PersonX pushes ___ away	sad
other	PersonX boards PersonX's plane	instrumental
other	PersonX eats pizza	wipes mouth with napkin
other	PersonX walks home one night	gets home
other	PersonX gives PersonY indication	to tell PersonX that she knows.
other	PersonX starts to talk	connected
other	PersonX sees PersonY's grandma	thankful
other	PersonX gets calls	wanted
other	PersonX wears ___ everywhere	to buy more hats
other	PersonX talks to PersonX's friend	to call his friend
other	PersonX strokes PersonY's cheek	gets hurt
other	PersonX asks PersonX's neighbor	relieved
other	PersonX takes a drive	finds a new restaurant
other	PersonX understands PersonY's significance	happy
other	PersonX tells PersonX's coworkers	social
other	PersonX opens PersonY's mouth to speak	to leave
other	PersonX measures the ingredients	excited to start the job
other	PersonX shows PersonY every ___	humble
other	PersonX fires ___ on the spot	dominant
other	PersonX engages PersonY's attention	has a conversation
other	PersonX has a ball	to buy one from the store
other	PersonX enters the science fair	Celebrate
other	PersonX spills red wine	embarrassed
other	PersonX moans PersonY's name	to tell PersonX that they love them
other	PersonX has PersonY's birthday party	happy
other	PersonX always admired	likeable
other	PersonX stops the bleeding	to cut themselves
other	PersonX keeps PersonY in PersonY's prayers	success
other	PersonX invites ___ along	happy
other	PersonX helps PersonY lose weight	loses weight
other	PersonX attends a concert	watch band
other	PersonX lands on PersonY's hand	to see what personX wants
other	PersonX takes PersonY's dog out	take dog to the park
other	PersonX wants anyone to know	to tell others what was said
other	PersonX takes a day	tired
other	PersonX gets the lead role	happy
other	PersonX sees what PersonY could do	watches
other	PersonX answers every ___	happy
other	PersonX paints PersonY's toenails	no effect
other	PersonX learns to walk	young
other	PersonX waits longer	to catch a train
other	PersonX sleeps at night	Fatigued
other	PersonX keeps PersonY eye	to wonder why PersonX is watching them
other	PersonX has to go to the doctor	worried
other	PersonX beats a dead horse	grab horse
other	PersonX drops to one knee	scared
other	PersonX looks stupid	redeem some self-confidence
other	PersonX makes tea	skilled with their hands
other	PersonX nuzzles PersonY's neck	to giggle
other	PersonX gets ideas	to be stressed about something
other	PersonX tells PersonY to look	observe
other	PersonX feels proud	gets awards
other	PersonX is a homeless man	free
other	PersonX marries PersonY's brother 's ___	Cries wedding tears
other	PersonX puts ___ in the washing machine	tired
other	PersonX warmly kissed PersonY's necked	become romantically involved with PersonY
other	PersonX slings ___ over PersonY's shoulder	to avoid him
other	PersonX persuades the ___ to support	to learn about the matter
other	PersonX plays soccer	impressed
other	PersonX keeps looking	gets a job
other	PersonX pays ___ for the use	to drive the trailer
other	PersonX pulls an all nighter	drinks coffee
other	PersonX takes PersonX's wife	to impress her.
other	PersonX gets delayed	to be on time
other	PersonX asks PersonY for a pencil	Gives X a pencil
other	PersonX enters PersonX's father 's ___	to tell PersonX never to go there
other	PersonX calls PersonX's family	To set a time to meet with family
other	PersonX pays rent	to get a receipt
other	PersonX surprises PersonX's mother	apologize to PersonX's mother
other	PersonX takes PersonX's hand in PersonY's	to walk.
other	PersonX finds PersonY's parents	glad
other	PersonX wins PersonY's heart	to date PersonY
other	PersonX carefully followed ___	cautious
other	PersonX kisses PersonY's hand	to kiss Person X
other	PersonX sees PersonY well	friendly
other	PersonX rules the school	is feared
other	PersonX asks the cashier	annoyed
other	PersonX keeps up appearances	Dumb
other	PersonX tells PersonY tales	gets information
other	PersonX is pregnant with twins	excited
other	PersonX invites friends over	to chat together
other	PersonX climbs on top of PersonY	to push PersonX away
other	PersonX relaxes and watch	to get something to eat
other	PersonX declares ___ on the states	enjoyful
other	PersonX wins ___ to a concert	looks shocked
other	PersonX feels the ___ keenly	upset
other	PersonX gives PersonX's candy	grateful
other	PersonX is taking a shower	to get dressed
other	PersonX assesses accurately the ___	confident
other	PersonX decides to call PersonY	to pick up a phone
other	PersonX gets ___ safely	to see how they have been
other	PersonX eventually left	strong
other	PersonX gives PersonY's mother ___	to go to their house
other	PersonX scours the internet	inquisitive
other	PersonX knocks PersonY off his perch	powerful
other	PersonX eats PersonY's lunch	angry
other	PersonX chips PersonX's tooth	hurt
other	PersonX has to walk to work	tiered
other	PersonX learns how to play golf	selected for minor tornaments
other	PersonX takes the lead	to lead other projects
other	PersonX tips PersonX's hand	smile
other	PersonX changes PersonY's diaper	caring
other	PersonX gets great seats	lucky
other	PersonX collects every ___	loses money
other	PersonX meets PersonY for the time	to make plans with PersonY
other	PersonX uses ___ efficiently	frugal
other	PersonX eats for two	to regret eating so much
other	PersonX finds ___ in PersonY's backyard	to tell person x to stop snooping on their property
other	PersonX offers PersonY a ride	is able to have more energy for other things later
other	PersonX dates PersonX's girlfriend	to invite her
other	PersonX nuzzles PersonY's face	gets pushed away
other	PersonX plays PersonY like a fiddle	to stop talking to x
other	PersonX is 12 years old	old
other	PersonX reveals PersonY's identity	talkative
other	PersonX bribes PersonY with candy	happy
other	PersonX gets PersonX's dream job	PROUD
other	PersonX lets PersonY die	no remorse
other	PersonX walks around the city	To go home and rest
other	PersonX goes to kill PersonY	to get his address
other	PersonX eats out of PersonY's hand	becomes grossed out
other	PersonX signs the real estate deed	gains new property
other	PersonX gets it back	to take it home
other	PersonX gathers together in PersonY name	PersonY struggles financially
other	PersonX breaks PersonX's phone	to pick up phone pieces
other	PersonX points the finger	accuses others
other	PersonX catches PersonY peeking	emabrrassed
other	PersonX is getting dark	morbid
other	PersonX loves PersonY's music	to attend a concert by PersonY
other	PersonX takes ___ to PersonX's house	worried about her dog.
other	PersonX drives slowly	to go fast
other	PersonX stimulates PersonY interest	titilated
other	PersonX forgets PersonX's lunch	find someplace to buy lunch
other	PersonX checks PersonX's mail	eager
other	PersonX calls the cops on PersonY	to get out of there before they arrive
other	PersonX always wished	motivated
other	PersonX turns ___ into day	powerful
other	PersonX gives PersonY the title	work hard
other	PersonX gives ___ water	thankful
other	PersonX answers PersonY's ___ well	get's things done well
other	PersonX invests the money	wait for returns
other	PersonX makes PersonY leave	to ask why
other	PersonX takes a job	gets overworked
other	PersonX licks PersonY's lips	Person y smells person x's breath
other	PersonX tells PersonY the way	enjoying
other	PersonX comes under PersonY's observation	cautious
other	PersonX really wanted to go	disappointed
other	PersonX is at work one day	cash their paycheck
other	PersonX says would send	take time to send.
other	PersonX keeps playing	to score a goal
other	PersonX finds ___ inside	curious
other	PersonX breaks up with PersonY's girlfriend	to fall out of love
other	PersonX puts PersonX's money where PersonX's mouth is	gains money if PersonX is correct
other	PersonX meets for coffee	go to coffee shop
other	PersonX lives nearby	close
other	PersonX prolongs PersonY's life	grateful
other	PersonX meets ___ at a bar	socialize
other	PersonX putteth forth PersonX's ___	grateful
other	PersonX feels very accomplished	proud
other	PersonX finds the source	interested
other	PersonX thanks PersonY's mom	appreciated.
other	PersonX gives PersonY detention	to complain about X to her friends
other	PersonX swerves to avoid it	Observant
other	PersonX gets a lot of money	buy a house
other	PersonX constructs another ___	muscles tired
other	PersonX tries yoga	at peace
other	PersonX gains ___ at the expense	to be superior
other	PersonX meets a new friend	to hang out
other	PersonX is late to work	angry
other	PersonX is feeling better	pragmatic
other	PersonX takes ___ during the period	hold election
other	PersonX stays away from PersonY	as if they are being treated badly.
other	PersonX sets a trap	trapped
other	PersonX would be mad	on edge
other	PersonX blesses PersonY soul	smiles
other	PersonX is living PersonX's dream	cries
other	PersonX commands thee this ___	to understand and obey
other	PersonX hurts ___ badly	locks themselves in their room
other	PersonX stands by PersonY's side	comforted
other	PersonX wants to date	confident
other	PersonX sits quietly in my coffee shops	angry at x for spying on them
other	PersonX creates PersonY army	ambitious
other	PersonX buys a new mattress	to drive to the mattress store
other	PersonX loses PersonX's value	to reflect on his values
other	PersonX raises the ___ to the level	motivated
other	PersonX sails PersonX's boat	talented
other	PersonX is running for class president	to write a campaign
other	PersonX changes PersonY's diet	hopeful.
other	PersonX grins back at PersonY	to be in front of Y
other	PersonX leads PersonY astray	gets lost
other	PersonX gives ___ to PersonY's son	giving
other	PersonX transports PersonY to an island	paid
other	PersonX takes PersonY's kids	guilty
other	PersonX sees ___ for the first time	jumps in surprise
other	PersonX drives along	to decide to go somewhere
other	PersonX stands on PersonY's legs	get off
other	PersonX drops a bombshell	to ask questions
other	PersonX accompanies PersonY far	- gets far safely
other	PersonX welcomes ___ from those companies	to answer the phone.
other	PersonX plays ___ professionally	gets money
other	PersonX gets all PersonX's friends together	to do something for friends
other	PersonX tries ___ anyway	To check alternate options
other	PersonX spends time with PersonX's friends	Friendly
other	PersonX eats ___ every morning	go to work
other	PersonX always left	thinks their responsible
other	PersonX falls to PersonY's lot	to be needy
other	PersonX delegates ___ to others	to learn it
other	PersonX keeps PersonY eye on you	to suspect me of wrong doing
other	PersonX pays PersonY wages	to pay their bills.
other	PersonX is right behind PersonY	to observe PersonY
other	PersonX constructs another ___	resourcful
other	PersonX rips open ___	careless
other	PersonX buys PersonY's groceries	thankful
other	PersonX thanks PersonY ___ for PersonZ's help	follows PersonX
other	PersonX builds a house	people can come over visit
other	PersonX takes a train to the capital city of	Go to the train station
other	PersonX washes PersonY's dishes	thankful
other	PersonX lands a new job	to see how he does at it
other	PersonX eats PersonY's sandwich	to get another sandwich.
other	PersonX puts PersonY's name	to give PersonY a surprise
other	PersonX has a new boyfriend	romantic
other	PersonX performs another ___	taking responsibility
other	PersonX has been dating for five years	respectful
other	PersonX takes PersonY to church	sits with a friend
other	PersonX tries to get PersonY's attention	they are startled
other	PersonX writes PersonY book	find publication
other	PersonX swerves to avoid it	responsible
other	PersonX buys the bike	to go for a ride
other	PersonX takes PersonY's girlfriend out to dinner	loses girlfriend
other	PersonX tries to write a story	creative
other	PersonX thinks of england	watch a documentary about England
other	PersonX gathers PersonY's friends	pleased
other	PersonX is having a party at PersonX's house	a social event
other	PersonX enters upon a career	gain employee
other	PersonX separates from PersonX's husband	find a new home
other	PersonX goes play outside	exercise
other	PersonX reduces PersonX's costs	to plan for the future
other	PersonX makes chocolate chip cookies	to eat one of the cookies
other	PersonX loves PersonY well	to take the relationship to a new level
other	PersonX plays this game	to compare notes on the game
other	PersonX hides the ___ in PersonX's voice	worried
other	PersonX snaps it up	celebrate
other	PersonX mixes all the ingredients	knowledgeable
other	PersonX persuades PersonY to join	gets accepted
other	PersonX sits quietly in my coffee shops	to find out if PersonX needs anything else
other	PersonX has a bad cough	bad
other	PersonX goes on in PersonY's mind	preoccupied
other	PersonX hurts PersonY's leg	remorseful
other	PersonX works ___ at work	tired
other	PersonX finds PersonY's ___ into the hands	aware
other	PersonX takes a bath	gets wet
other	PersonX walks down the hall	get ready to walk
other	PersonX measures the ___ accurately	to survey an area
other	PersonX throws to the dogs	gets jumped on
other	PersonX hurts PersonY much	bad
other	PersonX pays PersonY's back	smiles
other	PersonX buys PersonY's own shoes	To get the payment
other	PersonX takes action against PersonY	aggressive
other	PersonX shows what PersonX is made of ___	to win
other	PersonX hurts really bad	the mother of person x comes
other	PersonX lets PersonY's sleep	To be near Y
other	PersonX sells PersonY's goods	to find a buyer
other	PersonX walks on stage	cautious
other	PersonX lets PersonY's head fall	to cut off PersonY's head
other	PersonX declares war on PersonY	lose everything
other	PersonX eats too many sweets	to like sweets
other	PersonX works as a cashier	see's them at their work
other	PersonX requires ___ on the part	attentive
other	PersonX opens PersonY's eyes	to make sure they get it
other	PersonX sees ___ in the kitchen	observant
other	PersonX goes to a party with PersonY's friends	travel home
other	PersonX hits the deer	He was driving down the road.
other	PersonX finds the perfect pair	try them on
other	PersonX carries out PersonX's purpose	excited to have done it.
other	PersonX receives a call	to talk with the person calling
other	PersonX plays ice hockey	wear warm and protective gear
other	PersonX gives PersonY a stare	He runs
other	PersonX comes home to roost	Is able to relax
other	PersonX discusses these ___ in detail	Learns something
other	PersonX might be pregnant	to find out the result of the test
other	PersonX writes a paper	Creative
other	PersonX gives PersonX's position	to call on the radio
other	PersonX gets a fix	remorse
other	PersonX performs one 's ___	fix whatever they did wrong
other	PersonX grabs PersonY's shoulder	aggressive
other	PersonX hires PersonY a tutor	is appreciative
other	PersonX is angry at PersonY's brother	confused
other	PersonX loses in the woods	They are informed that X is missing
other	PersonX gives PersonY's baby	loving
other	PersonX has a bad cough	scared of catching a cold
other	PersonX hits rock bottom	Stages Intervention
other	PersonX sees ___ on tv	laughs
other	PersonX seems right	praised
other	PersonX undergoes PersonY operation	helpfull in all ways
other	PersonX finds the problem	thankful
other	PersonX wants PersonY around	dependent
other	PersonX puts money	thrifty
other	PersonX contacts PersonX's friends	to charge the phone
other	PersonX loves PersonY dearly	to take PersonY on a trip
other	PersonX performs PersonY function	to ask the boss what goes on
other	PersonX gives PersonY increase	thanks Person X
other	PersonX whispers ___ in PersonY's ear	to have something to say
other	PersonX raises PersonY's hands	to walk to PersonY
other	PersonX resolves PersonY's problems	special.
other	PersonX keeps PersonX's nose clean	go to private place
other	PersonX brings ___ to the store	put away what was bought
other	PersonX saves PersonY's souls	grateful
other	PersonX revs PersonY's engine	interested
other	PersonX clears PersonY's head	focused
other	PersonX sweats the small stuff	to not want other people to be disappointed
other	PersonX is n't good enough	imperfect
other	PersonX offers a new job	to decide on a job candidate
other	PersonX assures PersonY would be	to take PersonX's word
other	PersonX also practiced	to work harder
other	PersonX executes ___ upon PersonY doeth evil	To win the battle
other	PersonX hits ___ in the face	Make them plead for mercy
other	PersonX puts oneself in PersonY's shoes	considerate
other	PersonX walks ___ to school	to bring his car to a garage.
other	PersonX spills PersonY's drink	sad
other	PersonX gets beat up	fight back
other	PersonX wants to be president	motivated
other	PersonX moves back in with PersonX's parents	crowded
other	PersonX wins the first game	proud
other	PersonX loves to sing	neutral
other	PersonX picks up what PersonY is putting down	gets locked up
other	PersonX tries to find PersonY	keep calling
other	PersonX eats it anyway	to pick up food
other	PersonX risks one 's ___	adventurous
other	PersonX becomes mad	the brunt of his anger
other	PersonX suits PersonY's needs	Used, possibly manipulated
other	PersonX comes to PersonY's rescue	To check on Y's health
other	PersonX releases PersonY's hold	Repectful
other	PersonX eats PersonY food	to lie about eating PersonY's food
other	PersonX hits PersonY in the head	injured
other	PersonX tilts PersonY's head slightly	to go near him
other	PersonX is n't feeling well	uncomfortable
other	PersonX wills help	wants to return a favor
other	PersonX wants to wake	energetic
other	PersonX studies enough	happy
other	PersonX makes ___ for everyone	hears people say, mmmm
other	PersonX makes PersonY sleepy	PersonY tells PersonX to go away
other	PersonX walks PersonY back	happy to have bee assisted.
other	PersonX hides ___ from PersonX's parents	upset
other	PersonX sits in PersonY's chair	good, that he can finally sit down
other	PersonX makes things right	forgiving
other	PersonX blows PersonX's engine	is able to drive again
other	PersonX pays the ticket	good
other	PersonX fixes PersonY's car	helpful
other	PersonX goes back to school	successful
