prefix	input_text	target_text
oWant	PersonX wants to go with PersonY	to get to know PersonX
oWant	PersonX covers PersonY with kisses	to wipe their face
oWant	PersonX hides the ___ in PersonX's voice	to wonder what PersonX is thinking
oWant	PersonX makes PersonY leave	to ask why
oWant	PersonX decides to help PersonY out	a ride to school
oWant	PersonX takes up the cudgel for ___	deny
oWant	PersonX throws the ___ into the hands	to catch something
oWant	PersonX walks a mile in PersonY's shoes	PersonX to understand them
oWant	PersonX strokes PersonY's hair	give affection
oWant	PersonX puts ___ on PersonY's face	to have fun
oWant	PersonX knocks the living daylights out of ___	to clean up.
oWant	PersonX uses PersonY for purposes	to refer a contact
oWant	PersonX tells ___ PersonY had the flu	get a shot
oWant	PersonX dies for PersonX's country	honor them
oWant	PersonX gives PersonY flowers	to thank x
oWant	PersonX leads ___ to victory	have fun
oWant	PersonX ties a narrative bow on something	keep talking about it
oWant	PersonX establishes relations with PersonY	to go dancing
oWant	PersonX satisfies PersonY's desires	to interact
oWant	PersonX tells PersonY mom	they want to ask PersonX about PersonY
oWant	PersonX asks to leave	to let them know they can go now
oWant	PersonX provides ___ for PersonY's children	to thank PersonX
oWant	PersonX serves as PersonY instrument	to pay person x
oWant	PersonX taketh away the sin	to worship PersonX
oWant	PersonX reads PersonY letter	to yell at PersonX
oWant	PersonX wets PersonY's lips	to marry him
oWant	PersonX finds PersonY a man	to explore more options
oWant	PersonX makes PersonY's way	to thank personX
oWant	PersonX is loud and annoying	to leave
oWant	PersonX kisses PersonY passionately	to have sex with PersonX
oWant	PersonX converts ___ to energy	to critique the findings
oWant	PersonX uses too much	To avoid the odor of X
oWant	PersonX helps a lot	to appreciate PersonX
oWant	PersonX decorates PersonY's home	appreciate the new motif
oWant	PersonX prevents ___ from seeing	to understand what's going on
oWant	PersonX goes for the jugular	to win
oWant	PersonX sings together	make adjustments
oWant	PersonX avoids PersonY's eyes	to talk to person X
oWant	PersonX forces PersonX's ___ upon PersonY	to say they will never do anything if forced
oWant	PersonX takes PersonY's dog	to take a day trip
oWant	PersonX develops PersonY interest	to succeed
oWant	PersonX carries PersonX's weight	to learn to be responsible as well
oWant	PersonX laughs and told	to laugh with him
oWant	PersonX impresses upon you the ___	to tell PersonX they are not winning this game
oWant	PersonX keeps PersonY word	tell the secret
oWant	PersonX fakes being sick	Person X to feel better.
oWant	PersonX asks PersonY meant	smile
oWant	PersonX takes ___ to church	to go home
oWant	PersonX tells PersonY's story	to express thanks
oWant	PersonX keeps PersonY away	to push PersonX out of the way
oWant	PersonX calls ___ into the office	to respond to PersonX's want.
oWant	PersonX answers PersonY's ___ well	to thank PersonX
oWant	PersonX deletes PersonX's account	to call personX
oWant	PersonX sees it in PersonY's eyes	To have a conversation with X
oWant	PersonX provides for PersonX's children	to be taken care of
oWant	PersonX always beats ___	to improve his game skills
oWant	PersonX sees ___ in the grass	to see what it is
oWant	PersonX mounts PersonY horse	ride the horse
oWant	PersonX calls PersonY's wife	to go out to dinner
oWant	PersonX spends ___ with PersonY family	to have a good time with PersonX
oWant	PersonX takes ___ in the process	to finish the job
oWant	PersonX minds PersonY's own business	to do what they do
oWant	PersonX spares PersonY life	To punish PersonX
oWant	PersonX visits PersonX's brother	say goodbye to PersonX
oWant	PersonX spends a night in jail	to punish PersonX
oWant	PersonX gets PersonY's car fixed	tension
oWant	PersonX bears in mind ___	to do the same for them
oWant	PersonX puts PersonY's ___ in order	to work with PersonX
oWant	PersonX gets a standing ovation	to yell for an encore.
oWant	PersonX wants to be a dancer	to study dance
oWant	PersonX keeps PersonY going	to express gratitude
oWant	PersonX receives good grades	to keep teaching Person X
oWant	PersonX makes ___ harder	help with the problems
oWant	PersonX wins tickets	to use the tickets
oWant	PersonX gets PersonY's tickets	to go to the show
oWant	PersonX puts PersonX's ___ into action	help X
oWant	PersonX keeps PersonY back	to protest
oWant	PersonX gives ___ to PersonY's parents	to express their gratitude
oWant	PersonX takes PersonY's baby	to relax
oWant	PersonX lives with PersonX's husband	To get home firnishings
oWant	PersonX fills PersonY's ___ with air	thank god they're alive
oWant	PersonX carries that ___ into effect	to change the new rule
oWant	PersonX leaves PersonY's father 's ___	to call back PersonX
oWant	PersonX adopts a dog	to sell PersonX other pet items
oWant	PersonX beats feet	to call the cops
oWant	PersonX tries to bite PersonY	to stop being bitten
oWant	PersonX wants ___ ever	to be invited to the party
oWant	PersonX asks PersonY meant	explain themself
oWant	PersonX calls PersonY stupid	to retaliate
oWant	PersonX likes PersonY so much	PersonY will need to react
oWant	PersonX visits PersonX's brother	to sit down
oWant	PersonX kicks up a fuss	To normalise everything
oWant	PersonX often made ___	to help clean up
oWant	PersonX evens asked ___	They come along
oWant	PersonX offer ___ to students	to encourage others too
oWant	PersonX keeps a civil tongue in PersonX's head	to control the conversation
oWant	PersonX wants to help PersonY	to borrow money from PersonX
oWant	PersonX calls PersonX's landlord	to make sure the tenant is happy.
oWant	PersonX pays PersonY's debts	to borrow more money
oWant	PersonX collapses on the ground	to help x stand
oWant	PersonX plays PersonY's game	talk about things
oWant	PersonX receives PersonY's reward	to get their award
oWant	PersonX pays PersonY visit	receive support
oWant	PersonX is right behind PersonY	to spend time together
oWant	PersonX makes it to the top	to go to dinner.
oWant	PersonX changes PersonY ___ with kings	to protest
oWant	PersonX will always love PersonY	to take person y out on a date
oWant	PersonX chases tail	to go home with person x
oWant	PersonX drops off the radar	to find out what happened to PersonX
oWant	PersonX pulls ___ firmly against PersonY's	to say thank you
oWant	PersonX cooks for PersonY's friends	Eat their favorite food.
oWant	PersonX makes ___ on the stove	eat the food
oWant	PersonX gets through PersonX's head	to question personX.
oWant	PersonX buys PersonX's friend	to tell PersonX they prefer sandwich
oWant	PersonX arrives to pick PersonY up	to go somewhere else
oWant	PersonX comes among PersonY	to honor PersonX
oWant	PersonX has just gotten married	go on honeymoon
oWant	PersonX shows it to PersonY's parents	ask questions
oWant	PersonX asks PersonX's friend PersonY	to see if the answer is correct
oWant	PersonX forces PersonX's ___ upon PersonY	to be free
oWant	PersonX proves PersonY wrong	to fight with person X
oWant	PersonX bleaches PersonY's hair	to see it when it's done
oWant	PersonX holds PersonY's ___ in check	Argue with Personx
oWant	PersonX saves PersonY the trouble	to help someone else with a task
oWant	PersonX is hit by a car	to call a lawyer
oWant	PersonX tries PersonY's ___ elsewhere	to play with PersonX
oWant	PersonX tells ___ PersonY was pregnant	to tell someone else
oWant	PersonX takes PersonY in PersonZ arms	try to get away
oWant	PersonX finds PersonY's dad	to meet their son again
oWant	PersonX supports the government 's ___	for the government to help other things too
oWant	PersonX cooks for PersonX's friends	to eat the food
oWant	PersonX is shopping one day	to purchase items
oWant	PersonX meets PersonY's teacher	talk to PersonX about PersonY's grades
oWant	PersonX wants to make sure	to influence person X.
oWant	PersonX receives PersonX's reward	to show recognition
oWant	PersonX yells surprise	to open their gift
oWant	PersonX judges a ___ by PersonY's cover	to ignore PersonX
oWant	PersonX has to call someone	to tell them what they want
oWant	PersonX shows PersonX's parents	say hello
oWant	PersonX is a nice day	to see how their day was
oWant	PersonX reads PersonY books	to talk about the book.
oWant	PersonX feels PersonY need	to smile at PersonX
oWant	PersonX eats my lunch	to go back to work
oWant	PersonX has a baby shower	to have a healthy child
oWant	PersonX meets ___ at a restaurant	to enjoy the time talking
oWant	PersonX brings PersonY's son	take their son home
oWant	PersonX sees ___ together	to explain their situation
oWant	PersonX drives PersonY mad	to leave the house
oWant	PersonX points PersonY in the direction	to thank PersonX
oWant	PersonX makes the first move	to show interest
oWant	PersonX plays professional football	to buy their gear
oWant	PersonX tries to cheer PersonY up	to celebrate
oWant	PersonX gets PersonY in PersonZ's trademark	to thank PersonX
oWant	PersonX would hire PersonY	to get paid.
oWant	PersonX nods PersonY's head	to push back
oWant	PersonX calls the police for help	see whats wrong
oWant	PersonX moves back in with my parents	to make X happy
oWant	PersonX condemns PersonY to death	survival
oWant	PersonX takes ___ to the airport	say goodbye
oWant	PersonX sends text messages	to respond to an invite
oWant	PersonX is playing outside	to have fun
oWant	PersonX scars PersonY to death	to hide any evidence
oWant	PersonX means PersonY harm	To stay safe
oWant	PersonX finds ___ on the floor	to remember where they put their money
oWant	PersonX makes PersonY's way over	smile and hug
oWant	PersonX lends PersonY the money	to pay them back
oWant	PersonX tells the teacher	find out why
oWant	PersonX sends ___ to the principal 's office	to not get in trouble
oWant	PersonX grips ___ firmly in PersonY's hands	to be sexual with PersonX
oWant	PersonX gets mad at PersonY	Gets extremely mad.
oWant	PersonX reaches out PersonY's hand	to observe PersonX
oWant	PersonX raises PersonY hand	to punch X
oWant	PersonX plays PersonY like a fiddle	to stop talking to x
oWant	PersonX cuts PersonY's hair very short	to sue PersonX
oWant	PersonX redoes PersonY's kitchen	to keep an eye on the progress
oWant	PersonX loses PersonY's virginity	ejaculate
oWant	PersonX sees PersonY's best friend	introduce
oWant	PersonX smiles back	to be nice to others
oWant	PersonX gives the class ___	receive from teacher
oWant	PersonX wins first place	to hand out a trophy
oWant	PersonX helps PersonY relax	to sleep
oWant	PersonX spends time with PersonY's friends	They wipe his tears .
oWant	PersonX visits PersonX's uncle	to spend time with PersonX
oWant	PersonX rises to PersonY's feet	to step on PersonX
oWant	PersonX helps PersonY's community	to make improvements
oWant	PersonX gives ___ another chance	not mess up
oWant	PersonX kills PersonY father	to find his father's body
oWant	PersonX gets ___ night	call person x a taxi
oWant	PersonX is making dinner	to clean up the mess
oWant	PersonX raises PersonY's children	to show gratitude to PersonX
oWant	PersonX rents a car	to give PersonX the keys
oWant	PersonX goes fishing with PersonY's dad	drive back
oWant	PersonX gives PersonY the strength	to success.
oWant	PersonX stretches out PersonX's arms	to greet him
oWant	PersonX creates PersonY illusion	to listen to their directions
oWant	PersonX takes a joke	to laugh at personX
oWant	PersonX rescues the cat	to give Person X a reward.
oWant	PersonX accepts PersonY's proposal	to answer
oWant	PersonX takes good care of PersonY	to have support
oWant	PersonX meets PersonX's death	to cry.
oWant	PersonX gathers PersonY's family	to think about PersonX's proposal
oWant	PersonX is a huge success	to congratulate person X.
oWant	PersonX pushes PersonY around	to yell
oWant	PersonX provides for PersonX's family	be grateful
oWant	PersonX helps PersonY find it	to win contest
oWant	PersonX brings PersonY to the ground	to watch PersonX
oWant	PersonX affects one 's ___	to avoid him
oWant	PersonX gives ___ the right	to tell their families
oWant	PersonX plays a ___ in providing	to ask PersonX for more
oWant	PersonX sells candy bars	get something to drink
oWant	PersonX jumps jacks	to have fun
oWant	PersonX loves PersonY's husband	marry person x
oWant	PersonX gives PersonY the title	work hard
oWant	PersonX takes ___ to the mountains	to relax
oWant	PersonX spends ___ in the water	to get out of the water
oWant	PersonX defrays ___ in connection	to cash the check.
oWant	PersonX goes this year	to make the best of the event
oWant	PersonX stays home from school	cook soup for X.
oWant	PersonX borrows ___ to buy	to let PersonX keep the money
oWant	PersonX meets PersonY's eye	to say hi
oWant	PersonX stretches forth PersonX's ___	to shake hands with PersonX
oWant	PersonX stops in front of PersonY	to respond to person x.
oWant	PersonX hits ___ in the face	Tell them they're the king
oWant	PersonX shows PersonX's gratitude	to tell PersonX what they need
oWant	PersonX uses PersonY array	to hold PersonX accountable
oWant	PersonX touches PersonY's heart	to make PersonX feel good
oWant	PersonX takes PersonY's food	x to get them more food
oWant	PersonX pours fuel on the fire	cry
oWant	PersonX rests PersonY's hands	close eyes
oWant	PersonX brings everyone	to give PersonX gas money
oWant	PersonX makes PersonY excuse	to punch X.
oWant	PersonX comes back for PersonY	thank PersonX
oWant	PersonX tells PersonX's jokes	Person x to stop telling jokes
oWant	PersonX throws ___ on the subject	to dispute the information
oWant	PersonX brings the ___ to terms	to negotiate
oWant	PersonX tells the person	to thank them for the help
oWant	PersonX stands on PersonY's legs	personX to get off
oWant	PersonX interprets the ___ in a way	to protest against the information
oWant	PersonX shows PersonY's respect	to show PersonX respect.
oWant	PersonX plays poker	to have a beer.
oWant	PersonX kicks PersonY when they are down	to get up and punch PersonX
oWant	PersonX lives in PersonY's home	things to go smoothly
oWant	PersonX fakes being sick	to hope PersonX feels better
oWant	PersonX winds PersonY's way	to see why they are doing that
oWant	PersonX starts a relationship	to have sex
oWant	PersonX meets in PersonY life	to figure out PersonX's motives
oWant	PersonX shines in PersonY's eyes	cause problems
oWant	PersonX proves PersonY's innocence	to be free
oWant	PersonX gives the dog away	to name the dog
oWant	PersonX gives PersonY the information	to thank person x
oWant	PersonX changes PersonY's attitude	thanks Person X
oWant	PersonX helps PersonY win	to get better
oWant	PersonX comes up behind PersonY	not to be startled
oWant	PersonX talks to a friend	to tell PersonX they met their mom
oWant	PersonX acknowledges gratefully the ___	for them to do well
oWant	PersonX puts it in PersonY's pocket	to be thankful
oWant	PersonX gives PersonY grief	To cry
oWant	PersonX makes dinner for PersonY's family	to have fun
oWant	PersonX shaves PersonY's head	to post pics on facebook.
oWant	PersonX gives ___ a ride	return a favor
oWant	PersonX thinks PersonY was weird	to call PersonX
oWant	PersonX lives along the PersonY	to ask PersonX to look after their cat
oWant	PersonX calls the landlord	to show power
oWant	PersonX takes PersonY's hours	work hard
oWant	PersonX forces PersonY back	to fight back
oWant	PersonX gives ___ to PersonY's parents	to try it out
oWant	PersonX eats tacos	deliver food
oWant	PersonX opens PersonX's presents	to be thanked for it
oWant	PersonX is PersonY's favorite animal	to be around PersonX
oWant	PersonX paints PersonY's toenails	to observe PersonX
oWant	PersonX helps ___ with dyslexia	to learn new skills
oWant	PersonX makes it home	to make sure person x locked the door after she came in.
oWant	PersonX decides to go on a date	to thank x for a lovely time
oWant	PersonX pushes PersonY on the ground	to get up
oWant	PersonX gets another ___	meet the new worker
oWant	PersonX scores a goal	to make a plan
oWant	PersonX plays ___ all the time	Have the film succeed
oWant	PersonX meets PersonY's obligations	to thank PersonX
oWant	PersonX organizes ___ in a way	reflect on his ideas
oWant	PersonX laughs together	think of something else
oWant	PersonX grants ___ in cases	to plead their case
oWant	PersonX buys a home	to close the deal
oWant	PersonX gives PersonY gifts	to thank Person X for the gift.
oWant	PersonX lays PersonY's head back	to relax
oWant	PersonX sees ___ in PersonY's eyes	to be comforted.
oWant	PersonX beats the stuffing out of ___	to get revenge
oWant	PersonX raises PersonX's voice	yell back
oWant	PersonX cashes PersonY's check	Ask personX for their money
oWant	PersonX takes care of the baby	to have fun with PersonX
oWant	PersonX gets PersonX's friends together	to joke around
oWant	PersonX stands with PersonY's back	to wait for it to happen
oWant	PersonX is rushed to the er	to take care of PersonX
oWant	PersonX gets PersonY's father	to have help loading their things
oWant	PersonX uses ___ to improve	to improve themselves from it
oWant	PersonX beats a retreat	look for person X
oWant	PersonX helps PersonY find it	to find something
oWant	PersonX speaks PersonY well	thankful
oWant	PersonX tries to pull away	to leave personx alone
oWant	PersonX shares PersonX's feelings	to give him their own opinion
oWant	PersonX tilts PersonY's head	shake head
oWant	PersonX tells PersonY to go home	to leave
oWant	PersonX judges the ___ in righteousness	ask for help
oWant	PersonX carries out PersonX's mission	others can help carry out mission
oWant	PersonX has PersonY by the short and curlies	to do what PersonX wants them to do
oWant	PersonX spends PersonX's ___ in the service	to praise PersonX
oWant	PersonX streams down PersonY's face	to go home
oWant	PersonX brings the kitten	to watch the kitten
oWant	PersonX starts a conversation	to get to know PersonX
oWant	PersonX keeps PersonY from going	to argue
oWant	PersonX brings PersonY into line	to argue with PersonX
oWant	PersonX understands PersonX's significance	veneration
oWant	PersonX goes ___ for the holidays	to show appreciation for family
oWant	PersonX takes PersonY's revenge	attack PersonY
oWant	PersonX puts PersonY right	to obey
oWant	PersonX gets the car	sign deal
oWant	PersonX widens PersonY's eyes	PersonX to understand
oWant	PersonX buys a gallon of milk	to thank them for getting it
oWant	PersonX hears PersonX's mother 's ___	Take out trash
oWant	PersonX gives PersonY directions	to be grateful
oWant	PersonX becomes confident	talk to him more
oWant	PersonX expects PersonY attack	plan another assault
oWant	PersonX gives ___ to PersonX's son	be a great dad
oWant	PersonX keeps ___ away from PersonY	Maintain contact to keep Person Y away from the thing.
oWant	PersonX bade PersonY farewell	to wave goodbye
oWant	PersonX has just gotten married	to give personX a kiss.
oWant	PersonX moves PersonY's lips	wash their face
oWant	PersonX maintains PersonY's authority	explain the rules
oWant	PersonX rides PersonY's bike	to be nice.
oWant	PersonX holds up PersonX's end	person thanks person x
oWant	PersonX wears out PersonX's welcome	to get PersonX out
oWant	PersonX creates PersonY application	to send it off
oWant	PersonX wishes could say	to wonder what they are going to say
oWant	PersonX brings up PersonX's children	to grow up
oWant	PersonX comes back later	to talk with PersonX
oWant	PersonX talks to PersonY's husband	Tell him they'll be poker there.
oWant	PersonX leaves together	find something else to do
oWant	PersonX is out for the rest of the season	to win the game
oWant	PersonX loosens PersonY's grip	to find balance
oWant	PersonX asks PersonX's wife	to see if PersonX wants to know anything else
oWant	PersonX pays PersonY's cable bill	Make sure the money credited to the account
oWant	PersonX takes the wind out of PersonY's sails	for PersonX to stop
oWant	PersonX gets PersonY's autograph	to walk away
oWant	PersonX takes PersonY's girlfriend out to dinner	to yell at PersonX
oWant	PersonX comes down to us	to converse
oWant	PersonX improves PersonY's lives	to pay the bills
oWant	PersonX receives ___ in return	to pay the money
oWant	PersonX cries for help	to help him
oWant	PersonX sends PersonX's ___ to die	be mad
oWant	PersonX is in great shape	to notice
oWant	PersonX twists my ankle	get help
oWant	PersonX impresses a girl at school	GIRL WANTS TO LOVE HIM
oWant	PersonX wants to tell PersonY	to help him
oWant	PersonX puts PersonY in order	to co- operate with him
oWant	PersonX finds ___ in PersonY's backyard	to see if it is their cat
oWant	PersonX obtains PersonY answer	to tell PersonX to keep their secret
oWant	PersonX wins PersonY back	to celebrate being back together with PersonX
oWant	PersonX breaks PersonY's neck	to run away from PersonX
oWant	PersonX helps PersonY's study	thank them for the assistance
oWant	PersonX agrees to go with PersonY	to hug PersonX
oWant	PersonX gets a new phone	to call them
oWant	PersonX breaks PersonY's nose	to get medical assistance
oWant	PersonX calls ___ to repentance	to listen to PersonX
oWant	PersonX improves PersonY's ___ in life	to practice what they've learned
oWant	PersonX gets PersonX's ___ away	to run
oWant	PersonX does n't want to play	to do something with them
oWant	PersonX calls my friend	to tell PersonX to leave me alone
oWant	PersonX gets the drift	to make x understand
oWant	PersonX buys ___ for PersonY's birthday	to thank him
oWant	PersonX pays PersonY's cable bill	pay back PersonX
oWant	PersonX leads PersonY far	gets sad
oWant	PersonX lets PersonY stay	to stay longer
oWant	PersonX moves towards PersonY	to go towards PersonX
oWant	PersonX tells tales out of school	To respond
oWant	PersonX binds PersonY together	to scream
oWant	PersonX gets PersonY picture	to follow PersonX's directions
oWant	PersonX launches PersonY attack	person y fights with person x
oWant	PersonX denies PersonY access	Go somewhere else
oWant	PersonX finds out PersonY was pregnant	gets excited
oWant	PersonX presses upon PersonY	to consider what PersonX is saying
oWant	PersonX gives PersonY a picture	compliment PersonX
oWant	PersonX holds PersonY's feet to the fire	keep warm with a blanket
oWant	PersonX meets ___ at the bar	to have fun
oWant	PersonX decides to call PersonY	to ignore the call
oWant	PersonX completes PersonY's assignment	To thank X
oWant	PersonX points PersonY's finger	to look at what PersonX is showing them
oWant	PersonX deprives PersonY of the power	for PersonX to stop
oWant	PersonX dances with PersonY's friends	take a break
oWant	PersonX leaves the ___ altogether	see if they are okay
oWant	PersonX does PersonY's math homework	to reciprocate
oWant	PersonX expresses PersonY idea	to say what they think
oWant	PersonX lives happily ever	travel around the world
oWant	PersonX eats ___ with PersonY's family	Extend hospitality to PersonX
oWant	PersonX buys ___ for PersonY's birthday	to express their love
oWant	PersonX bears PersonY's share	to express his gratitude
oWant	PersonX buys PersonY's own shoes	To get the payment
oWant	PersonX saves PersonX's skin	to catch PersonX
oWant	PersonX sees ___ with PersonX's friends	to have fun too
oWant	PersonX says nothing	keep talking
oWant	PersonX gives PersonY's mom	to thank PersonX.
oWant	PersonX lives with PersonY's sister	to talk,eat and other things together
oWant	PersonX lies outside the scope	to wonder what PersonX is doing
oWant	PersonX gets in on the act	to collaborate with others
oWant	PersonX makes PersonY evaluation	to hope for the best
oWant	PersonX demands PersonY explanation	to be understood
oWant	PersonX fills PersonY's tank	to use the gas
oWant	PersonX overcomes PersonY's fear	to think about it
oWant	PersonX tells PersonY love	to marry
oWant	PersonX says it was delicious	do the dishes
oWant	PersonX takes my dog	to say thank you
oWant	PersonX bridges the gap between PersonY and PersonY	get a both parties to go out to dinner to celebrate
oWant	PersonX takes first place	to congratulate PersonX
oWant	PersonX is so happy to see PersonY	to ignore PersonX
oWant	PersonX goes well	to congratulate PersonX
oWant	PersonX walks PersonY home	to talk to PersonX more
oWant	PersonX turns PersonY back	to turn back
oWant	PersonX takes ___ to the mall	to eat at the food court
oWant	PersonX holds PersonX's meetings	review meeting
oWant	PersonX receives a job offer	to congratulate PersonX
oWant	PersonX takes a trip to PersonY	to go and watch a movie with PersonX
oWant	PersonX gives the royal treatment	to repay him
oWant	PersonX waits in the waiting room	drive home
oWant	PersonX goes limp as PersonY smiled	to observe PersonX
oWant	PersonX has been dating for a year	to keep dating personx
oWant	PersonX makes PersonY's plans	toget excited about the plans
oWant	PersonX goes for the jugular	to run away.
oWant	PersonX gets ___ night	avoid person x
oWant	PersonX catches and arrested	To go home
oWant	PersonX creates PersonY awareness	gain more knowledge
oWant	PersonX supports PersonY's claims	to make a settlement
oWant	PersonX gets PersonY done	To complete a project
oWant	PersonX plays ___ with his friends	have fun
oWant	PersonX wants to have a child	contribute to the pregnancy
oWant	PersonX visits PersonY in the hospital	rest after their visit
oWant	PersonX makes the call	to go home
oWant	PersonX takes a look at PersonY	to say hello
oWant	PersonX suddenly stopped	to take a break
oWant	PersonX tells PersonY what happened	to tell PersonX they don't want to know
oWant	PersonX raises PersonY's children	a relationship with children
oWant	PersonX tells PersonY things	to hear what Person X has to say.
oWant	PersonX misses PersonX's parents	to talk to their daughter/son
oWant	PersonX puts PersonY's ___ to the test	to admonish person x
oWant	PersonX pulls PersonY closer	to return PersonX's affections
oWant	PersonX pokes PersonY's eye out	screams in pain
oWant	PersonX uses PersonX's name	to keep PersonX secure
oWant	PersonX gives PersonY sign	to be accepted into the gang
oWant	PersonX treats PersonY with contempt	to avoid personX
oWant	PersonX sends to PersonX's room	to lay on their bed
oWant	PersonX plays PersonY ___ in the life	to perform
oWant	PersonX treats PersonY accordingly	to be treated fairly
oWant	PersonX knows the ___ better	to keep doing what they are doing
oWant	PersonX gets the best of PersonY	Feel embarassed
oWant	PersonX gives PersonY indication	to tell PersonX that she knows.
oWant	PersonX turns PersonY's head to look at PersonY	to cry
oWant	PersonX performs PersonY task	to help him
oWant	PersonX is going on a date	go home
oWant	PersonX is in the car with PersonY's mom	to get out of the car
oWant	PersonX loses PersonY's car keys	to be bitter
oWant	PersonX gives PersonY the means	to pay PersonX back
oWant	PersonX provides PersonY overview	to carry out duties
oWant	PersonX helps PersonX's mother	to tell PersonX what else they need
oWant	PersonX grabs PersonY's shoulders	to be left alone
oWant	PersonX explains the situation to PersonY	to thank PersonX for his help
oWant	PersonX fixes PersonY's hair	to tell PersonX what they think
oWant	PersonX uses PersonY's laptop	to get their laptop back
oWant	PersonX opens PersonX's own store	to see what he sells
oWant	PersonX cuts PersonY's hair very short	to flaunt their new look.
oWant	PersonX gives PersonY orders	to hear what PersonX has to say
oWant	PersonX decides to not be friends with PersonY	To get back together
oWant	PersonX takes PersonY's life	to prosecute
oWant	PersonX brings ___ along	to smoke
oWant	PersonX decides to get married	to greet them
oWant	PersonX makes PersonY popular	to thank PersonX for making them popular
oWant	PersonX lets PersonY know that	to send PersonX away
oWant	PersonX catches PersonY by the arm	grab person x's arm back.
oWant	PersonX plays tricks	to laugh
oWant	PersonX tilts PersonY's head slightly	to do it with personx
oWant	PersonX meets the organization 's ___	to pay them
oWant	PersonX walks along the beach	to feel the breeze
oWant	PersonX gives PersonY a massage	to say thank you to PersonX
oWant	PersonX helps the woman	to thank Person X.
oWant	PersonX wastes PersonY's ___ with living	to forgive
oWant	PersonX helps PersonX's team	to thank X
oWant	PersonX asks PersonY if had seen	to help PersonX
oWant	PersonX runs faster	to watch them
oWant	PersonX is riding PersonY's bike home from school	to go shopping on it
oWant	PersonX calls an exterminator	charges person X
oWant	PersonX goes to the ends of the earth	Person Y had their life made easier by Person X
oWant	PersonX is proud of what PersonY had done	to show off
oWant	PersonX is still relevant ___	to keep their job
oWant	PersonX needs a new haircut	to take PersonX's haircut
oWant	PersonX sells PersonY a bill of goods	to get a good deal
oWant	PersonX takes PersonY action	to plead not guilty
oWant	PersonX takes the subway	get to their own destination
oWant	PersonX drives home in PersonY's new car	to get the keys back
oWant	PersonX hears back	to thank PersonX for their patience
oWant	PersonX pulls ___ to safety	to stay safe
oWant	PersonX gets the job done	to take a break to
oWant	PersonX takes PersonY's boat out	to check if their boat is damaged
oWant	PersonX invites friends	to accept the invitation
oWant	PersonX expresses PersonX's emotions	to listen to PersonX
oWant	PersonX gets to PersonY's house	invite in
oWant	PersonX tries to ignore PersonY	to apologize
oWant	PersonX hugs PersonY tightly	to embrace in return
oWant	PersonX puts ___ on PersonY's desk	check the work
oWant	PersonX takes the food	to sit at the table
oWant	PersonX burns PersonX's bridges	warn others about PersonX
oWant	PersonX misses PersonX's old friends	to talk to PersonX
oWant	PersonX has fun with PersonY's friends	rest for a bit
oWant	PersonX adds fuel to the fire	to observe PersonX
oWant	PersonX enters a marathon	to hand out medallions to all the runners
oWant	PersonX makes a long story short	to learn something
oWant	PersonX robs the cradle	to kiss person x
oWant	PersonX is left holding the baby	to retrieve the baby
xAttr	PersonX gets a car	lucky
xAttr	PersonX urges PersonY to join	persuasive
xAttr	PersonX squeezes PersonY's hand	caring
xAttr	PersonX rents movies	Entertained
xAttr	PersonX recently visited	adventurous
xAttr	PersonX swerves to avoid it	Observant
xAttr	PersonX wins the talent show	artistic
xAttr	PersonX takes PersonX's cat	caring
xAttr	PersonX brings PersonY's ___ back	helpful
xAttr	PersonX sends a message	collaborative
xAttr	PersonX pulls into the parking lot	observant
xAttr	PersonX asks ___ for help	nervous
xAttr	PersonX finds the house	excited
xAttr	PersonX sends PersonX's friend	thoughtful
xAttr	PersonX inherits PersonX's father 's ___	successfull
xAttr	PersonX needs something	needy
xAttr	PersonX gets married in PersonY	in love
xAttr	PersonX arrives the next day	behind
xAttr	PersonX considers the ___ seriously	thoughtful
xAttr	PersonX buys ___ from amazon	wealthy
xAttr	PersonX wants a child	sad
xAttr	PersonX really wanted ___	bored
xAttr	PersonX likes ___ so much	friendly
xAttr	PersonX knows PersonY too well	detail-orientated
xAttr	PersonX finds it funny	droll
xAttr	PersonX likes the idea	agreeable
xAttr	PersonX wins first place	athletic
xAttr	PersonX smiles upon PersonY	devoted
xAttr	PersonX forms PersonY image	perceptive
xAttr	PersonX is in art class	creative
xAttr	PersonX tries hard enough	struggling
xAttr	PersonX leaves disappointed	glum
xAttr	PersonX affords anything	rich
xAttr	PersonX takes a family trip	available
xAttr	PersonX raises PersonX's standard	victorious
xAttr	PersonX ensures PersonY supply	Responsible
xAttr	PersonX eats potato chips	unhealthy
xAttr	PersonX can n't afford to fix it	poor
xAttr	PersonX satisfies PersonY's wants	giving
xAttr	PersonX shows PersonY's face	bold
xAttr	PersonX uses PersonY form	perceptive
xAttr	PersonX is identical twins	lucky
xAttr	PersonX applies the ___ to problems	competent
xAttr	PersonX needs to get started	inspired
xAttr	PersonX moves to texas	adventurous
xAttr	PersonX sets up shop	prepared
xAttr	PersonX gladly accepted	agreeable
xAttr	PersonX is taking a trip	fun
xAttr	PersonX gives PersonY a look	curious
xAttr	PersonX supports PersonY's claims	supportive
xAttr	PersonX uses the ___ to help	supportive
xAttr	PersonX gets married in PersonY	romantic
xAttr	PersonX helps get started	dedicated
xAttr	PersonX is knocked unconscious	vulnerable
