prefix	input_text	target_text
oEffect	PersonX raises the bar	see's what they do
oEffect	PersonX gives PersonY some tips	gains knowledge
oEffect	PersonX returns to PersonY's classroom	person Y smiles at person X
oEffect	PersonX wants to date	They get A new boyfriend.
oEffect	PersonX lives with PersonX's family	see's personX a lot
oEffect	PersonX shuns ___ as sins	sees less of PersonX at locations where sin takes place
oEffect	PersonX brings ___ to the party	enjoys the dish
oEffect	PersonX taps PersonY on the shoulder	raises eyebrows
oEffect	PersonX asks PersonX's manager	Person x's manager answers question.
oEffect	PersonX builds ___ in PersonY's backyard	checks the work
oEffect	PersonX carries out PersonY's plan	smiles
oEffect	PersonX picks ___ up from work	Y was not bothered
oEffect	PersonX tickles PersonY's fancy	Person y smiles.
oEffect	PersonX gives the class ___	sighs
oEffect	PersonX gets PersonY's mail	upset
oEffect	PersonX rests PersonY's forehead	gets nervous
oEffect	PersonX attends to PersonY's business	save time
oEffect	PersonX commits PersonY offence	hates X
oEffect	PersonX anoints PersonY with oil	PersonY becomes slimy
oEffect	PersonX asks PersonY to the prom	PersonY buys a matching suit or dress to Prom
oEffect	PersonX becomes ___ without PersonY's signature	are restricted
oEffect	PersonX buys ___ for the new school year	Receives payment
oEffect	PersonX bursts PersonY's bubble	faces overwhelming challenges
oEffect	PersonX describes ___ in terms	gain knowledge
oEffect	PersonX is cleaning PersonY's apartment	pay to personX
oEffect	PersonX offers PersonY a position	Accepts the position
oEffect	PersonX wraps PersonY's arms	Person Y can get damage
oEffect	PersonX pays PersonY's share	receives money
oEffect	PersonX cuts my hair	i admire my new look
oEffect	PersonX takes charge of PersonY	PersonY sweats
oEffect	PersonX loses PersonY mind	continues talking
oEffect	PersonX takes ___ to heart	Helps X change
oEffect	PersonX supports PersonX's family	is supported
oEffect	PersonX gets lost in the woods	tries to contact PersonX
oEffect	PersonX eats ___ with PersonX's family	becomes satiated
oEffect	PersonX talks to a friend	shares information
oEffect	PersonX listens to PersonY's parents	has new friend
oEffect	PersonX keeps PersonY still	recovers from their seizure
oEffect	PersonX rediscovers fire	Sits by the fire
oEffect	PersonX gives PersonY a promotion	excited
oEffect	PersonX looks in PersonY's eyes	feel shy
oEffect	PersonX passes PersonY law	gains credibility
oEffect	PersonX publishes PersonY article	Gets criticised for article
oEffect	PersonX fulfills PersonY's obligations	thanks personX
oEffect	PersonX delivers a package	look inside package
oEffect	PersonX tries to talk to PersonY	is oblivious
oEffect	PersonX takes PersonY to a shelter	has warmth
oEffect	PersonX tries to scare PersonY	PersonY jumps back from shock
oEffect	PersonX asks ___ for some help	become tired
oEffect	PersonX fires on the spot	person has to find new job
oEffect	PersonX prevents ___ in the future	people's live are safe.
oEffect	PersonX finds ___ to help	Accomplish the task
oEffect	PersonX brings gifts	The children become more rowdy and anxious
oEffect	PersonX tells PersonY tales	gets information
oEffect	PersonX prevents the ___ from spreading	They are saved
oEffect	PersonX answers PersonY's phone	Yells
oEffect	PersonX kills another ___	they must try to run away
oEffect	PersonX hurts PersonX's ankle	Helps X to chair
oEffect	PersonX plays tennis with PersonX's friend	friend plays a game
oEffect	PersonX throws ___ into the water	Scream in anger
oEffect	PersonX replaces the battery	paid the bill
oEffect	PersonX shows PersonY's mom	Gives X approval
oEffect	PersonX joins PersonY later	jumps in fright
oEffect	PersonX does one 's duty	they trust them more
oEffect	PersonX helps ___ to understand	Different people go off to spread their understanding.
oEffect	PersonX walks in PersonY's house	catches a breeze
oEffect	PersonX takes ___ to a mechanic	mechanic gets business from PersonX
oEffect	PersonX invites ___ over for a party	say hello
oEffect	PersonX gives ___ some medicine	takes medicine
oEffect	PersonX allows PersonY to keep the dog	gets excited as persony will keep the dog
oEffect	PersonX takes PersonY to the bathroom	gets cleaned up
oEffect	PersonX raises PersonY's level	thanks someone
oEffect	PersonX wishes PersonY a happy birthday	says thank you
oEffect	PersonX places the ___ on the throne	the new family sits on throne
oEffect	PersonX uses PersonY word	receives respect
oEffect	PersonX loses badly	they get a trophy
oEffect	PersonX applies ___ to situations	vote on the plan
oEffect	PersonX keeps PersonY healthy	stays productive
oEffect	PersonX is celebrating PersonY's birthday	grins with joy
oEffect	PersonX asks PersonY to meet	hand shack
oEffect	PersonX takes PersonY by surprise	cries
oEffect	PersonX speaks unto PersonY	got new idea
oEffect	PersonX asks another ___	Person Y provides more information.
oEffect	PersonX changes PersonY's place	confronts PersonX
oEffect	PersonX turns PersonY's ___ to account	time saving
oEffect	PersonX has to stay home	no
oEffect	PersonX talks to PersonY a bit	become friends
oEffect	PersonX stems the tide	they retain employment at the company
oEffect	PersonX induces PersonY response	Y gives in to what X wants
oEffect	PersonX sends PersonX's ___ to schools	kids get educated
oEffect	PersonX proposes to PersonY's girlfriend	PersonY's girlfriend faints.
oEffect	PersonX beats to the punch	punches something
oEffect	PersonX gives PersonY's position	is given the wrong information
oEffect	PersonX occupies PersonY's attention	looks in one place
oEffect	PersonX presses home PersonY's ___	PersonY's attack is met with PersonX's assistance
oEffect	PersonX knows the answers	learns the answer from personx
oEffect	PersonX borrows the money	has less money
oEffect	PersonX turns the car	goes to the hospital
oEffect	PersonX meets people	ask questions
oEffect	PersonX convinces PersonY otherwise	PersonY gains knowledge of PersonX's view
oEffect	PersonX invites ___ to PersonX's party	Person Y goes to the party
oEffect	PersonX fixes the problem	ask Person X for help.
oEffect	PersonX treats ___ to dinner	thanks Person X
oEffect	PersonX decides to play	loses
oEffect	PersonX kneels in front of PersonY	PersonY tries to help up PersonX
oEffect	PersonX loses PersonY's money	goes to small claims court
oEffect	PersonX cuts PersonX's hair short	likes haircut
oEffect	PersonX finds it under PersonY's bed	gets yelled at
oEffect	PersonX pulls rank	Person Y does not re-enlist.
oEffect	PersonX plays tennis with PersonX's friend	Muscles get tired
oEffect	PersonX becomes PersonY's president	Loses health benefits
oEffect	PersonX puts PersonY's ___ to work	teach others
oEffect	PersonX gives PersonY advice	thanks PersonX
oEffect	PersonX greets PersonY at the door	smiles
oEffect	PersonX plays pool	watches them play
oEffect	PersonX wants to see PersonY again	gets a restraining order
oEffect	PersonX has to call for help	is made to feel needed
oEffect	PersonX turns PersonY's face	closes her eyes
oEffect	PersonX waits upon PersonY	makes another appointment
oEffect	PersonX gets PersonY's wallet	replaces id
oEffect	PersonX keeps PersonY back	losts something
oEffect	PersonX smiles back	the girl gives her number
oEffect	PersonX throws back PersonY's head	gets headache
oEffect	PersonX gets ready for a date	She saved her legs
oEffect	PersonX wants to impress PersonX's friends	they smile at PersonX
oEffect	PersonX comes early	gets caught
oEffect	PersonX drives the ___ back	Bleeds
oEffect	PersonX sends PersonY to prison	grinds teeth in anger
oEffect	PersonX tells PersonY was sorry	make amends
oEffect	PersonX discusses in detail in chapter	knows what personX thinks
oEffect	PersonX plays video games ___	hear game
oEffect	PersonX takes part in discussions	understand
oEffect	PersonX is a good friend	receives support
oEffect	PersonX buys gifts for PersonY's family	wants to see what they got
oEffect	PersonX buys a gift card	Thanks PersonX
oEffect	PersonX buys PersonX's own shoes	has less shoes
oEffect	PersonX gives ___ a present	they have something to talk about
oEffect	PersonX reaches PersonY agreement	good
oEffect	PersonX calls ___ last night	hangs up phone
oEffect	PersonX saves PersonY life	Lives longer
oEffect	PersonX hits a parked car	get's their car fixed
oEffect	PersonX finishes PersonY's work	is rested
oEffect	PersonX uses PersonY's ___ to make	personY gains respect
oEffect	PersonX leads PersonY into the room	is in a new place
oEffect	PersonX makes the call	they get something to eat
oEffect	PersonX puts the ___ into effect	People under PersonX's authority live under changes.
oEffect	PersonX gives ___ a present	get a new toy
oEffect	PersonX treats ___ with respect	receive recognition
oEffect	PersonX pays PersonY's share	blushes
oEffect	PersonX gets PersonY order	PersonY returns the order he recieved
oEffect	PersonX follows PersonY around	Feels like someone is watching them
oEffect	PersonX settles the ___ peacefully	receive new information
oEffect	PersonX always left	thinks their responsible
oEffect	PersonX defines one 's ___	they consider what he said
oEffect	PersonX sends PersonY message	hears beep on phone for incoming mail
oEffect	PersonX looks into PersonY's eyes	feel silly
oEffect	PersonX takes PersonY far	picked up
oEffect	PersonX accomplishes PersonY's objectives	is left out
oEffect	PersonX teaches ___ skills	is grateful to personX
oEffect	PersonX gives the royal treatment	are pampered.
oEffect	PersonX makes PersonY a gift	smiles from getting a gift
oEffect	PersonX cuts off PersonY's head	blood loss
oEffect	PersonX stands by PersonY's side	person y goes home
oEffect	PersonX is an elementary school teacher	other teachers partner on projects.
oEffect	PersonX pushes PersonY's hands	recoils
oEffect	PersonX gives PersonY evidence	their eyes widen
oEffect	PersonX gets a ride	drives the car
oEffect	PersonX sends someone	walks away
oEffect	PersonX changes PersonY's ___ for better	PersonY feels gratitude toward PersonX
oEffect	PersonX approaches PersonY's crush	they run away
oEffect	PersonX drops PersonY's cell phone	Becomes hot under collar, shouts
oEffect	PersonX shuts my eyes	The other person relaxes
oEffect	PersonX is familiar to PersonY's ear	pays attention
oEffect	PersonX stars back	gets approached
oEffect	PersonX makes fun of	embarrassment
oEffect	PersonX never found ___	gets frustrated
oEffect	PersonX turns PersonY ___ away	develops another plan
oEffect	PersonX persuades ___ to adopt	kids get homes.
oEffect	PersonX puts PersonY in jail	PersonY will now be prosecuted.
oEffect	PersonX makes war upon PersonY	Was sober
oEffect	PersonX sees ___ often	Becomes dependent on someone
oEffect	PersonX accepts PersonY's resignation	get's to retire
oEffect	PersonX learns how to dance	wants to learn to dance too
oEffect	PersonX treats PersonY kindly	smiles
oEffect	PersonX throws PersonY's ___ into the scale	go on a diet
oEffect	PersonX raises ___ to cover	Is healed from sickness
oEffect	PersonX plays a ___ in the development	The community is together
oEffect	PersonX presses ___ to PersonY's lips	Is surprised
oEffect	PersonX changes PersonX's behavior	they respect him more
oEffect	PersonX bruises the serpent 's ___	The serpent quickly moves back from the hit.
oEffect	PersonX dodges a bullet	Gets hit by bullet
oEffect	PersonX thinks could help	avoid a bad event
oEffect	PersonX creates PersonY organization	gets the organization
oEffect	PersonX fulfils PersonY's mission	has more time to spare
oEffect	PersonX seeks PersonY interview	hopes to get the job
oEffect	PersonX assesses ___ in children	cries in pain
oEffect	PersonX listens to PersonY's voice	sing
oEffect	PersonX brings PersonY to trial	is trialed
oEffect	PersonX smiles back at PersonY	says something
oEffect	PersonX removes PersonY's hands	bleeds
oEffect	PersonX asks PersonY to marry	smiles
oEffect	PersonX puts PersonY to work	receives thanks
oEffect	PersonX prevents ___ from running	Children cry
oEffect	PersonX puts PersonY in order	Has things easier
oEffect	PersonX leaves PersonY's house	thinks about what they will do next
oEffect	PersonX produces ___ for the market	see's what they sell
oEffect	PersonX has a word	respect Person X
oEffect	PersonX burns PersonY's hand	has to see doctor
oEffect	PersonX pays ___ to get	gains money
oEffect	PersonX takes PersonY case	gets excited for personx taking and starts to scream
oEffect	PersonX sells ___ to a friend	have drugs
oEffect	PersonX executes ___ upon PersonY doeth evil	get medicine
oEffect	PersonX orders some food	delivers the food
oEffect	PersonX builds a house	people can come over visit
oEffect	PersonX tries to help PersonY	returns the favor
oEffect	PersonX frightens PersonY away	runs away
oEffect	PersonX makes PersonX's dream come true	Grateful
oEffect	PersonX shapes PersonY's lives	RECEIVE A BLESSING
oEffect	PersonX crosses PersonY's face	cries
oEffect	PersonX uses PersonY word	is trusted
oEffect	PersonX finishes PersonY's hike	Person Y saves energy reserves.
oEffect	PersonX goes get PersonY	puts seatbelt on
oEffect	PersonX performs PersonY's work	must thank the person or reciprocate the favor
oEffect	PersonX cleans PersonY's garage	says thank you
oEffect	PersonX comes across PersonY	smiles
oEffect	PersonX brings PersonY along	PersonY sees PersonX's activities
oEffect	PersonX takes PersonY's car	They panic when the car is missing
oEffect	PersonX writes PersonY a ticket	persony goes to court
oEffect	PersonX announces the winners	feel proud
oEffect	PersonX establishes PersonY relationship	thinks about ending the relationship
oEffect	PersonX calls the cable guy	listens
oEffect	PersonX takes PersonY to church	sits with a friend
oEffect	PersonX enforces PersonY's rights	people are protected by PersonX
oEffect	PersonX gives detention	cannot have fun after school with friends
oEffect	PersonX suits PersonY's purpose	accept the position
oEffect	PersonX looks ___ straight in the eye	stares back
oEffect	PersonX explains briefly the ___	gain understanding
oEffect	PersonX invites ___ except PersonY	becomes angry
oEffect	PersonX stings PersonY's eyes	cries
oEffect	PersonX looks away from PersonY	hugs PersonX
oEffect	PersonX carries out PersonY's plan	PersonY gets arrested by Police
oEffect	PersonX throws PersonY a party	is grateful to personX
oEffect	PersonX sends PersonY away	pays more attention to actions
oEffect	PersonX goes crazy	PersonX can sleep finally.
oEffect	PersonX sends PersonY's ___ to a school	PersonY talks to PersonX about dinner plans
oEffect	PersonX falls upon PersonY	She yelled
oEffect	PersonX goes back tomorrow	welcome x back
oEffect	PersonX gives ___ to goodwill	sort through person x's stuff
oEffect	PersonX makes mincemeat out of ___	goes to hospital
oEffect	PersonX gets PersonY ___ back	improves situation
oEffect	PersonX joins PersonY for dinner	pays the bill
oEffect	PersonX checks PersonY's car	Pays or compensates person x
oEffect	PersonX hits ___ on the head	hit back
oEffect	PersonX decides to go on a road trip	wants to go to
oEffect	PersonX plays PersonY role	receive hate mail from their fans
oEffect	PersonX wants to date	they get invited out to dinner.
oEffect	PersonX has fun with PersonY's friends	person y talks to person x
oEffect	PersonX sends PersonY to the principal 's office	explains what happened
oEffect	PersonX becomes very sad	TO EMPIRE
oEffect	PersonX explains PersonY's ___ in terms	gives thanks
oEffect	PersonX decorates for christmas	an appealing environment
oEffect	PersonX scraps PersonX's knees	knee stings
oEffect	PersonX avoids like the plague	fires
oEffect	PersonX asks PersonY out on a date	NEGATIVE INTENTION
oEffect	PersonX teaches PersonY the basics	receives new skills
oEffect	PersonX sits alone in PersonY's room	wants to see how personX is
oEffect	PersonX saves a ___ from death	appreciative
oEffect	PersonX teaches students the ___	learns from PersonX
oEffect	PersonX tells PersonY to get out	remain in their current position
oEffect	PersonX is PersonY's best friend	sends an email
oEffect	PersonX holds the baby	They listen to the lullabies
oEffect	PersonX plays video games with PersonY's friends	bets money
oEffect	PersonX announces to everyone	hugs person x
oEffect	PersonX becomes PersonY obsession	PersonY sweats from nervousness at the sight of personX
oEffect	PersonX separates from PersonX's husband	no effect
oEffect	PersonX gives PersonY a lesson	they teach others
oEffect	PersonX thanks PersonX's mom	mom goes back to her old life
oEffect	PersonX immediately called ___	drives to help X
oEffect	PersonX makes PersonY better	becomes a better person
oEffect	PersonX visits PersonX's aunt	meets person
oEffect	PersonX carries this ___ to alcoholics	Alcoholics enter rehab
oEffect	PersonX rolls up PersonY's sleeves	gives thanks
oEffect	PersonX invites PersonX's friend	accepts invite
oEffect	PersonX avoids PersonY misunderstanding	smiles
oEffect	PersonX sends PersonY one	gets item
oEffect	PersonX gathers PersonY's ___ together	thanks the other person
oEffect	PersonX finds ___ under PersonY's bed	becomes grateful
oEffect	PersonX helps PersonY's community	People thank X
oEffect	PersonX hires ___ to teach PersonY	Person Y develops a bond with the tutor
oEffect	PersonX leaves and went	Chases after X
oEffect	PersonX orders ___ instead	the cashier takes the payment
oEffect	PersonX holds the baby	falls asleep
oEffect	PersonX gets PersonY idea	increases understanding
oEffect	PersonX is very happy together	PersonX's partner is no longer considering seperation
oEffect	PersonX puts words in PersonY's mouth	PersonY is made out to be a liar
oEffect	PersonX potty train	Person X's parents stop changing diapers
oEffect	PersonX blows PersonY's engine	yells
oEffect	PersonX makes PersonY's coffee	gets warm
oEffect	PersonX waves PersonY away	raises eyebrows in surprise
oEffect	PersonX grinds PersonY for a month	Person Y stops talking to person X.
oEffect	PersonX sleeps in PersonY's bed	feel uncomfortable
oEffect	PersonX asks PersonX's manager	nods
oEffect	PersonX is already late	get cut off in traffic by Person X
oEffect	PersonX gives ___ a ticket	takes the ticket
oEffect	PersonX pays PersonY back	Has the money he lent
oEffect	PersonX causes PersonY reaction	has nothing to do with X any longer
oEffect	PersonX sends ___ down PersonY's spine	laughs
oEffect	PersonX kills PersonY on the spot	gets cremated
oEffect	PersonX drives back to PersonY	Becomes dependent on PersonX.
oEffect	PersonX shows everyone ___	receives new information
oEffect	PersonX loses some weight	Look at person X
oEffect	PersonX sets ___ at defiance	they become well adjusted
oEffect	PersonX puts ___ back in	PersonY is returned to where they were by PersonX
oEffect	PersonX tells PersonY to stop	gets stared at
oEffect	PersonX takes PersonY to see a doctor	get checked by doctor
oEffect	PersonX gathers together in PersonY name	PersonY struggles financially
oEffect	PersonX wants to see PersonY	agrees
oEffect	PersonX buys new socks	gains money
oEffect	PersonX requires PersonY answer	PersonY gets thanked
oEffect	PersonX really liked PersonY	goes out to dinner
oEffect	PersonX knows PersonY well	becomes good friends
oEffect	PersonX goes visit PersonY	welcome visitor
oEffect	PersonX invites ___ to dinner	they get to talk
oEffect	PersonX does a pretty good job	People give Person X a reward for a good job
oEffect	PersonX meets PersonY's needs	sighs with relief
oEffect	PersonX pushes ___ out of the way	loses balance from the push
oEffect	PersonX serves PersonY's interests	time to go to the movies.
oEffect	PersonX comes from a good place	people rely on PersonX
oEffect	PersonX comes to PersonY understanding	has gained favor
oEffect	PersonX produces PersonY reaction	PersonY is shocked
oEffect	PersonX kills the goose that lays the golden eggs	the giant hears a noise
oEffect	PersonX gives tom ___	thanks person x
oEffect	PersonX asks PersonY's crush	gives out information
oEffect	PersonX fills PersonY's ___ with air	breathes
oEffect	PersonX puts PersonY's ___ at ease	sighs in relief
oEffect	PersonX advances toward PersonY	personal space invaded
oEffect	PersonX wants to see PersonY again	makes a phone call to PersonX
oEffect	PersonX takes the law into PersonX's hands	something is taken away
oEffect	PersonX visits PersonY's parents	PersonY's parents smile at PersonX
oEffect	PersonX comes to PersonY understanding	has taught something to someone
oEffect	PersonX persuades PersonY's ___ to return	take p[ersonX advice into consideration
oEffect	PersonX writes PersonY's history	PersonY reads their history
oEffect	PersonX takes the gilt off the gingerbread	Loses interest
oEffect	PersonX eats PersonY's meal	gets thanked
oEffect	PersonX does something nice	gains assistance from PersonX
oEffect	PersonX asks a friend to teach PersonY	friend teaches Person Y
oEffect	PersonX finds PersonX's mother	is asked welfare of
oEffect	PersonX hits PersonY in the head	bleeds
oEffect	PersonX builds PersonX's houses	X's family has a new home to live in.
oEffect	PersonX never tried	is avoided by PersonX
oEffect	PersonX prevents PersonY possibility	starts to scream at personx
oEffect	PersonX speaks unto PersonY	listen the speech of personY
oEffect	PersonX makes breakfast for PersonY's family	has a full belly
oEffect	PersonX goes check on PersonY	distracted
oEffect	PersonX smells so good	co workers do not have to avoid PersonX
oEffect	PersonX follows the rules	notices the effort
oEffect	PersonX provides for PersonX's family	Thanks
oEffect	PersonX creates PersonY system	gets rich
oEffect	PersonX plays games with PersonY	smiles
oEffect	PersonX starts chasing PersonY	person y chases person x
oEffect	PersonX throws ___ across the room	Is taken to the hospital
oEffect	PersonX flies off at a tangent	walks away
oEffect	PersonX takes care of PersonY's children	gives money awa
oEffect	PersonX packs PersonY's things	PersonY pays PersonX
oEffect	PersonX immediately fell in love	person y's love interest slaps person X
oEffect	PersonX orders PersonY back	They can't go home
oEffect	PersonX yells surprise	yells back
oEffect	PersonX uses ___ to control	Learns discipline
oEffect	PersonX presses PersonY's ___ together	yells
oEffect	PersonX asks PersonY something	has a conversation
oEffect	PersonX licks PersonY's lips	Person y smells person x's breath
oEffect	PersonX enters upon a career	gain employee
oEffect	PersonX spends time with PersonY	watches a movie
oEffect	PersonX is coming to visit	greet
oEffect	PersonX asks PersonY to join	Hears person x's question
oEffect	PersonX takes my daughter	daughter yells in fear
oEffect	PersonX forces PersonX's ___ upon PersonY	pushback
oEffect	PersonX says it all	tries to hide face
oEffect	PersonX says another ___	gets directions
oEffect	PersonX locks PersonY's keys in PersonY's car	has to call a locksmith
oEffect	PersonX gets the better of PersonY	loses the game
oEffect	PersonX comes to PersonY's mind	Y wonders what X is up to.
oEffect	PersonX works with children	follows directions
oEffect	PersonX takes PersonY's truck	needs to give the key.
oEffect	PersonX takes off PersonY's hat	cries
oEffect	PersonX turns PersonY ___ away	changes location
oEffect	PersonX loves PersonX's mom	strives just a little harder for her child
oEffect	PersonX bleaches PersonX's hair	they notice his hair
oEffect	PersonX tells ___ how PersonY felt	becomes grateful towards X
oEffect	PersonX gets PersonY's mom	has sex
oEffect	PersonX plays ___ with PersonX's family	gets dirty
oEffect	PersonX starts toward PersonY	got hand shaked
oEffect	PersonX meets a new man	Walks quickly
oEffect	PersonX renders PersonY every ___	accepts help from Person X
oEffect	PersonX goes and buy ___	thanks PersonX
oEffect	PersonX gets PersonY's hair cut	gives barber instructions on style
oEffect	PersonX develops PersonY attitude	submits himself
oEffect	PersonX hurts PersonX's head	Gets Revenge
oEffect	PersonX lives by the ocean	can't visit during a storm.
oEffect	PersonX sends ___ to PersonY's room	goes to room
oEffect	PersonX keeps PersonY at a distance	is rejected
oEffect	PersonX sees PersonY's faces	they draw even better next time
oEffect	PersonX takes PersonY by force	bleeds
oEffect	PersonX takes PersonX's baby	throws a tantrum
oEffect	PersonX teaches PersonY much	PersonY gets better at learning.
oEffect	PersonX carries out PersonX's mission	people affected my mission are upset or thankful
oEffect	PersonX goes to miss PersonY	plans a meeting
oEffect	PersonX makes ___ in class	Others ignore him
oEffect	PersonX prevents the ___ from escaping	resists
oEffect	PersonX builds PersonY's houses	PersonY see the completed home
oEffect	PersonX punches ___ in the eye	become blind
oEffect	PersonX rubs PersonY's temples	congragulated
oEffect	PersonX sees PersonY's favorite band in concert	personY gets angry
oEffect	PersonX is working on PersonY's car	drives the car
oEffect	PersonX keeps PersonY from seeing	becomes temporarily blind
oEffect	PersonX follows PersonY's lead	PersonY becomes leader
oEffect	PersonX presses charges	goes to jail
oEffect	PersonX slips PersonY's mind	calls them
oEffect	PersonX starts PersonY business	wonders
oEffect	PersonX calls PersonX's father	NONE
oEffect	PersonX meets a girl named PersonY	gets a first impression of PersonX
oEffect	PersonX keeps PersonY in order	sits in time out
oEffect	PersonX asks PersonY some questions	PersonY yells at PersonX
oEffect	PersonX makes noise	animals run away
oEffect	PersonX tries to get PersonY's attention	laughs some
oEffect	PersonX invites PersonY over to PersonX's house	to give a party
oEffect	PersonX knows PersonY's stuff	become friends with PersonX
oEffect	PersonX treats ___ to ice cream	jumps
oEffect	PersonX buys the ring	Refuses the proposal
oEffect	PersonX gives ___ a gift	jumps for joy
oEffect	PersonX delivers up the ___ to god	God gets what was delivered.
oEffect	PersonX invites PersonY to PersonX's house	accepts invitation
oEffect	PersonX shares PersonX's ___ with the class	Loses credit
oEffect	PersonX puts in PersonY's place	He shook his head
oEffect	PersonX stays ___ from school	wonder's where they are at
oEffect	PersonX leaves heading to PersonY	NONE
oEffect	PersonX solves PersonY's problem	reduction in problems
oEffect	PersonX protects PersonY's privacy	Person Y does not have her name out there
oEffect	PersonX comes to PersonY's aid	falls in love
oEffect	PersonX persuades ___ to accept	employer shakes PersonX's hand
oEffect	PersonX follows ___ around	gets engaged in conversation
oEffect	PersonX loses PersonY's grip	fall to ground
oEffect	PersonX loses PersonY way	asks someone else for directions
oEffect	PersonX accomplishes PersonX's mission	receives new information
oEffect	PersonX touches PersonY deeply	gets romantically involved
oEffect	PersonX hands PersonY his head	is given condolences
oEffect	PersonX sees a movie with PersonX's friends	go to play video games
oEffect	PersonX fixes PersonY's hair	admires hair
oEffect	PersonX asks PersonY a questions	pressured to answer
oEffect	PersonX creates ___ in PersonX's image	is famous
oEffect	PersonX is looking for love	Blushes
oEffect	PersonX bridges the gap between PersonY and PersonY	find other friends
oEffect	PersonX pays PersonY debts	is thankful
oEffect	PersonX tells PersonX's grandmother	Learns valuable information
oEffect	PersonX participates in PersonY activity	person y plays with person x
oEffect	PersonX does PersonX's work well	X's kids get gifts.
oEffect	PersonX gives it to PersonX's mom	arrage money
oEffect	PersonX gets a new boss	is smiled at
oEffect	PersonX teaches PersonX's daughter	improve skill
oEffect	PersonX expresses ___ in terms	gains information
oEffect	PersonX loves the painting	Gets complimented by X
oEffect	PersonX brings ___ to a mechanic	Gets paid
oEffect	PersonX calls by PersonY name	Instincively slouches down to avoid being seen
oEffect	PersonX slowly opened PersonY's eyes	can see
oEffect	PersonX is badly injured	they must treat or operate on them
oEffect	PersonX tells PersonY felt	loses a bet
oEffect	PersonX turns PersonY's crank	watches him
oEffect	PersonX keeps looking	is employed
oEffect	PersonX gives PersonY dollars	hands over a reciept
oEffect	PersonX makes PersonY decisions	gets put in a home
oEffect	PersonX blows PersonX's engine	is able to drive again
oEffect	PersonX hugs PersonY tight	they move forward
oEffect	PersonX keeps PersonY commandments	Gets money
oEffect	PersonX expresses PersonX's sympathy	Thanks him
oEffect	PersonX finds PersonY's way back	stops being scared
oEffect	PersonX is so excited PersonY could n't sleep	Person Y sits on the bed
oEffect	PersonX loves one 's ___ as oneself	Others are treated well
oEffect	PersonX makes a new one	Decides to make one too
oEffect	PersonX leaves ___ behind PersonY	gets tired
oEffect	PersonX gives ___ to PersonY's mom	thanks person x
oEffect	PersonX puts ___ on PersonY's car	receives apology from
oEffect	PersonX teaches PersonY a lesson	gains knowledge
oEffect	PersonX adjusts PersonY's glasses	can now see
oEffect	PersonX learns the language	get taught the language
oEffect	PersonX gathers ___ together	listens to person X
oEffect	PersonX carries ___ to PersonY's car	don't have to work hard to move the item
oEffect	PersonX comes near PersonY	talked to each other
oEffect	PersonX saves PersonX's son 's ___	keep their belongings
oEffect	PersonX is a new mother	Baby is loved.
oEffect	PersonX puts PersonY on the table	Open mouth
oEffect	PersonX makes PersonY offering	Person Y asks Person X over to his house.
oEffect	PersonX cuts PersonX's nails	looks presentable
oEffect	PersonX writes PersonY's life	Gains a bad reputation
oEffect	PersonX makes fun of ___	insults personx
oEffect	PersonX raises PersonY's hands	feel closer to PersonX
oEffect	PersonX places it on the table	worries about contents
oEffect	PersonX misses PersonY opportunity	wants personX to be encouraged
oEffect	PersonX holds PersonY in PersonY's arms	Person y cheeks touches person x's cheek
oEffect	PersonX brings PersonY to the hospital	gets rushed to ER
oEffect	PersonX goes to the beach with PersonX's family	spend their time
oEffect	PersonX asks PersonY's family	gives answer
oEffect	PersonX keeps PersonY safe	becomes secure
oEffect	PersonX prevents PersonY attempt	is thwarted
oEffect	PersonX supplies PersonY with food	stops begging for food
oEffect	PersonX pays PersonY tax	gains a new record
oEffect	PersonX renders ___ to PersonX's country	has to pay the other person
oEffect	PersonX eases PersonY's nerves	heart rate drops
oEffect	PersonX gives it to PersonX's mother	thanks for the item
oEffect	PersonX gets PersonY's friends	smile
oEffect	PersonX visits PersonY at work	talk to personx
oEffect	PersonX is really nice	asks to see them again
oEffect	PersonX pays PersonX's fees	NONE
oEffect	PersonX puts PersonX's ___ into practice	Has things laid out for them
oEffect	PersonX turns PersonY back	receives answer for complaints
oEffect	PersonX impresses PersonX's new girlfriend	PersonY steals girlfriend
oEffect	PersonX expresses PersonY ___ to PersonZ wife	Opinions are formed about person y
oEffect	PersonX puts ___ on PersonY's car	no effect
oEffect	PersonX takes PersonX's turn	Lose the game
oEffect	PersonX attends class	they watch their progress
oEffect	PersonX bores PersonY children	PERSONY WOULD LIKE FOR PERSONX TO QUIT TALKING
oEffect	PersonX moans PersonY's name	Orgasms
oEffect	PersonX turns the other cheek	Grabs her
oEffect	PersonX asks PersonY's friends for help	thinks
oEffect	PersonX points PersonY's finger	no effect
oEffect	PersonX has trouble walking	he thanks them
oEffect	PersonX is ___ away from home	make plans for reunion
oEffect	PersonX sees PersonY's friend	they tell them about personY
oEffect	PersonX works PersonY's magic	they keep working magic
oEffect	PersonX gets the best of PersonY	embarassed
oEffect	PersonX grabs PersonY's phone	Has their personal space violated
oEffect	PersonX plays basketball with PersonX's friends after school	become more physically fit.
oEffect	PersonX grabs PersonY 's hand	blushes
oEffect	PersonX gives PersonY instructions	performs task
oEffect	PersonX pays PersonY's ___ in full	sleeps better
