prefix	input_text	target_text
other	PersonX is playing in the park	youthful
other	PersonX bribes PersonY with candy	happy
other	PersonX sends PersonY to summer camp	Get bitten by mosquitoes
other	PersonX holds PersonY's ___ for years	nostalgic as it brings back good memories.
other	PersonX takes a photo of PersonY	to take another picture
other	PersonX meets PersonY's expenses	to help y
other	PersonX supplies PersonY with food	avoids Person X from shame at the situation
other	PersonX runs very fast	fast
other	PersonX sees what was wrong	to see what is going on
other	PersonX sells PersonY's land	pays taxes on the money earned
other	PersonX goes downtown	Discovers new restaurant
other	PersonX gives PersonY's husband ___	organized
other	PersonX improves PersonY's chances	to continue working with PersonY
other	PersonX putteth forth PersonX's ___	receives appreciation
other	PersonX asks a girl out	makes a joke
other	PersonX appreciates fully the ___	skilled
other	PersonX gets a kick out of ___	to tell other people
other	PersonX meets a handsome man	to attract them
other	PersonX graduates from school	proud
other	PersonX tells mike	talk to person x about situation
other	PersonX plays basketball at the park	to have fun
other	PersonX calls it quits	credit score drops making loans difficult
other	PersonX makes a spectacle of oneself	sad
other	PersonX sets ___ up on a blind date	excited
other	PersonX tells PersonY tales	to be entertained by PersonX
other	PersonX brings PersonY's son	social
other	PersonX has eyes bigger than PersonX's belly	huge
other	PersonX sends ___ a gift	to demonstrate apprecation
other	PersonX stares PersonY in the face	mad
other	PersonX gives PersonY static	pushed
other	PersonX lays hands on PersonY	are sweating
other	PersonX finds ___ on fire	call police
other	PersonX misses PersonY like crazy	Person Y gets the letter and smiles
other	PersonX agrees to take PersonY	grateful and happy.
other	PersonX earns ___ to support	be acknowledged
other	PersonX returns the shoes	to get their money back
other	PersonX watches it together	responsible
other	PersonX gives PersonY a letter	shows
other	PersonX gives ___ a headache	annoyed
other	PersonX sprang to PersonX's feet	to run a race
other	PersonX impresses upon you the ___	stern
other	PersonX tells PersonX's sister	PersonX departs from sister
other	PersonX tries hard enough	to succeed
other	PersonX pays ___ to what said	to learn
other	PersonX sits back in PersonY's chair	Get up from the chair
other	PersonX sees PersonX's grandma	to show appreciation for their grandmother
other	PersonX drops ___ by accident	to make sure nothing is broken
other	PersonX brings down the hammer	to nail something down
other	PersonX forces PersonY back	to fight back
other	PersonX cries PersonY a river	annoyed
other	PersonX eats PersonY breakfast	doesn't have breakfast
other	PersonX is pulled over by a cop	gets suspicious
other	PersonX walks everywhere	to get others into walking with them
other	PersonX keeps it as a pet	loving
other	PersonX rakes over the coals	unkind
other	PersonX brings PersonY's son	to be nice
other	PersonX showers upon PersonY	affectionate
other	PersonX makes PersonY object	smiles
other	PersonX tries to get PersonY's attention	funny
other	PersonX accepts into college	has to pack
other	PersonX has a heart condition	go to doctor's appointments
other	PersonX sees PersonX's favorite band in concert	to see performance
other	PersonX plays goalie	tries to get it passed them
other	PersonX dumps ___ on PersonY's head	Playing
other	PersonX brings PersonY closer	satisfied
other	PersonX grows older	depressed
other	PersonX wants to be a dancer	to constantly move
other	PersonX gives PersonY rights	good, trusting
other	PersonX ends PersonX's trip	to do something else
other	PersonX observes every ___	to learn from it too
other	PersonX plays ___ professionally	he enjoys his work
other	PersonX waits in the waiting room	find their car in the parking lot
other	PersonX gets sicker	elderly
other	PersonX makes ___ on the basis	to adhere to the policies
other	PersonX places PersonX's order	thanks him
other	PersonX gets PersonX's new phone	to replace old one
other	PersonX waters PersonY's lawn	notices cut grass
other	PersonX makes pancakes	to eat
other	PersonX expresses ___ in terms	gains information
other	PersonX keeps my eyes open	to wonder what PersonX is thinking
other	PersonX gives PersonY every ___	to be trusted
other	PersonX loves playing sports	satisfied
other	PersonX leaves my phone	careless
other	PersonX decides to go there	to explore
other	PersonX talks to PersonX's neighbor	They wave goodbye to their neighbour as they walk away
other	PersonX becomes terrified	screams
other	PersonX loses a few pounds	fits in their clothing
other	PersonX catches by the police	criminal
other	PersonX affords PersonY the opportunity	Ask for favor
other	PersonX hangs around PersonY	watches
other	PersonX throws the ___ into the hands	to catch something
other	PersonX plays monopoly	personx goes to jail
other	PersonX curls around PersonY	noticed by person
other	PersonX speeds down the hill	is tired
other	PersonX has to go to the doctor	to see a good provider
other	PersonX stops PersonY in his tracks	happy.
other	PersonX delivers to PersonY's house	Thank PersonX for the delivery
other	PersonX ends PersonX's career	relieved
other	PersonX barks up the wrong tree	embarrassed
other	PersonX collects PersonY thoughts	Tries to input his words.
other	PersonX gives PersonY the title	liked or disliked
other	PersonX furthers PersonY's understanding	improves relation with persony
other	PersonX sprays paint	proud
other	PersonX catches lots of fish	greedy
other	PersonX unpacks PersonY's belongings	say thank you
other	PersonX tells PersonY to call	wanted
other	PersonX gives the dog ___	Loses dog
other	PersonX fights for PersonX's lives	X's attacker tries to neutralize X.
other	PersonX cries every night	dry face
other	PersonX gets ___ for easter	loving
other	PersonX imagines would feel	creative
other	PersonX has a great time with PersonY's friends	happy
other	PersonX depends upon the situation	explain in accident
other	PersonX tears open	to see what is inside
other	PersonX buys some shoes	to wear their new shoes.
other	PersonX gathers together the ___	to hold a meeting
other	PersonX defies every ___	skillful
other	PersonX tells PersonY story	PersonY falls asleep
other	PersonX prevents a ___ from forming	to stop person x
other	PersonX breaks the deadlock	for it to help people
other	PersonX distinguishes ___ from animals	makes good judgement
other	PersonX puts an ad in the paper	print ad
other	PersonX burns to a crisp	dies
other	PersonX comes ___ for the holidays	time
other	PersonX uses PersonX's judgment	smile
other	PersonX calls PersonY back	prompt
other	PersonX speaks the ___ well	articulate
other	PersonX sends the ___ away	happy.
other	PersonX makes an announcement	confident
other	PersonX gives PersonY's husband ___	to accept something
other	PersonX takes PersonX's hat off to ___	to fix their hair
other	PersonX earns PersonY's bread	consumes energy
other	PersonX thinks might go	to go somewhere
other	PersonX plays football again	refresed
other	PersonX makes some coffee	get hungry for food with coffee
other	PersonX waves PersonY's hands	keep weaving
other	PersonX eats at the restaurant	happy to serve personx
other	PersonX pulls ___ over PersonY's head	Pull object off head
other	PersonX buys PersonX's friend	to be generous
other	PersonX hurts PersonY much	to say it was an accident
other	PersonX hits another car	nervous
other	PersonX looks after PersonY's interests	grateful.
other	PersonX always wear ___	to be safe
other	PersonX really enjoyed ___	happy
other	PersonX cares for PersonX's children	grateful
other	PersonX posts ___ on facebook	bored
other	PersonX eats ___ every single day	good for eating that
other	PersonX takes PersonX's first bite	Spit it out.
other	PersonX publishes PersonX's work	hardworking
other	PersonX persuades the ___ to take	pastor
other	PersonX knows PersonY's ___ well	to be friends
other	PersonX touches PersonY's heart	comforted
other	PersonX looks much better	smiles more
other	PersonX gets another job	Give out new office
other	PersonX pays PersonY bill	Increases self-esteem
other	PersonX has to go home and change	Friend of PersonX notices PersonX's new look
other	PersonX protects PersonY's children	to be helpful
other	PersonX knows the difference	aware
other	PersonX has to go back	unhappy about it
other	PersonX is brand new	shy
other	PersonX showers upon PersonY	to continue the relationship
other	PersonX gets PersonX's ___ away	so sad about person x
other	PersonX pushes PersonY around	hurt and offended
other	PersonX develops PersonY understanding	to make peace with PersonY
other	PersonX provides PersonY basis	to support him
other	PersonX runs PersonY's hand through PersonY's hair	to fix the hair placement
other	PersonX takes part in the work	Feels happy personX is helping
other	PersonX makes PersonY better	becomes a better person
other	PersonX spills soda	to pick himself up
other	PersonX grants ___ in cases	powerful
other	PersonX lets ___ back	the variable back
other	PersonX kills every ___	to be murderous
other	PersonX approaches the ___ in a way	child
other	PersonX does n't know where to go	to ask a friend for directions
other	PersonX promotes the world 's literature	acclaimed
other	PersonX calls the police for help	see whats wrong
other	PersonX plays all day	IS BUSY
other	PersonX moves PersonY out of the way	gets in a fight
other	PersonX redoubles PersonX's efforts	satisfied
other	PersonX throws PersonY to the ground	to hurt his enemy
other	PersonX forgets oneself	selfless
other	PersonX loves the song	entertained
other	PersonX always played	happy.
other	PersonX bleaches ___ first	generous
other	PersonX gives PersonY's tickets	to make persony happy
other	PersonX opens PersonX's own shop	to do what they love
other	PersonX takes the lead	to lead other projects
other	PersonX calls the ___ back	is helped with troubleshooting
other	PersonX is in good shape	PersonX maintains a better sex life with his/her partner.
other	PersonX counts sheep	tired
other	PersonX sends photos with submission	make happy
other	PersonX completes PersonX's work	is very tired after all of the work.
other	PersonX gets PersonX's exam back	expecting to get good score
other	PersonX gives PersonY the eye	intimidated
other	PersonX makes up PersonY mind	good
other	PersonX helps every ___	facilitative
other	PersonX drives the ___ away	To stop driving
other	PersonX stills ate	satisfied
other	PersonX becomes bored	to explore around
other	PersonX presses the on button	at ease
other	PersonX meets PersonY's boyfriend 's parents	supportive
other	PersonX pats PersonY on the back	Feels hand on back, hears sound
other	PersonX prevents the ___ from escaping	prevents baby
other	PersonX gives PersonY a description	to help find something/someone
other	PersonX skips dinner	saves money
other	PersonX sits quietly in my coffee shops	polite
other	PersonX adopts a puppy	play with the puppy
other	PersonX promotes the world 's literature	intelligent
other	PersonX makes ___ back home	control
other	PersonX grabs by the lapels	should search
other	PersonX misses the party	has homework that needs to be done
other	PersonX feels very well	happy
other	PersonX makes a scene	Could cry
other	PersonX completes PersonX's course	proud
other	PersonX moves mountains	to be determined
other	PersonX brings pressure to bear	to be caught
other	PersonX eats ___ alone	gets full
other	PersonX asks ___ what happened	Does not know what X is asking
other	PersonX warns PersonY to stop	to stop
other	PersonX makes PersonY's teeth itch	annoyed
other	PersonX spends ___ studying	grades their work
other	PersonX preaches the ___ to the poor	to boost the poor's morale
other	PersonX loses PersonY's lives	Is lost without Y
other	PersonX expresses PersonX's feelings	uncertain to tell at this juncture.
other	PersonX is washed away	sad
other	PersonX stops eating	to put any leftovers away
other	PersonX empties the tank	to be responsible
other	PersonX classifies ___ into groups	Teams up with other people
other	PersonX allows PersonY to keep the dog	happy.
other	PersonX stays the night	worried
other	PersonX is really nice to PersonY	Help Person Y
other	PersonX tells jokes	fun
other	PersonX uses PersonY's computer	happy as they purchased something they wanted
other	PersonX knows PersonY in the biblical sense	tell PersonX what they understand
other	PersonX throws PersonX's ___ around	afraid
other	PersonX prepares ___ for college	absorb wisdom
other	PersonX sells candy bars	eat a candy bar
other	PersonX reduces the ___ to one	needs a new place to stay
other	PersonX gives ___ a ride	gives thanks
other	PersonX teaches the ___ to read	to practice reading
other	PersonX says things to PersonY	loud
other	PersonX starts a blog	to post comment on blog
other	PersonX requires PersonY explanation	To make X understand it
other	PersonX whips PersonY's head around	to be dominant
other	PersonX adds PersonY excess	unhappy
other	PersonX gives ___ to PersonY's friends	they cry
other	PersonX corners the market	decides to make a good product too
other	PersonX spends the day	To achieve targets
other	PersonX watches the news	turn off the tv
other	PersonX unpacks PersonY's belongings	grateful
other	PersonX tells PersonX's grandmother	social
other	PersonX comes to get PersonY	PersonY has a drink with PeronX
other	PersonX thinks twice	cautious
other	PersonX becomes afraid	Trembles
other	PersonX invites ___ except PersonY	makes friends
other	PersonX puts PersonY's ___ into words	person x rests
other	PersonX can n't fall asleep	exhausted
other	PersonX pushes ___ out of the way	dominant
other	PersonX fees the chickens	wash hands
other	PersonX buys ___ for the new school year	Receives payment
other	PersonX makes a phone call	informed
other	PersonX cleans PersonY's house	to be helpful
other	PersonX gets saved	to talk to PersonX
other	PersonX helps PersonY in every way	to be educated
other	PersonX takes it to the vet	trust in the vet
other	PersonX raises PersonY's hackles	angry
other	PersonX gets PersonY ___ back	to put the money in the bank
other	PersonX has PersonX's ears pierced	to pay
other	PersonX gets very good	proud
other	PersonX retains ___ in PersonX's knowledge	gets religious followers
other	PersonX puts PersonY's ___ into practice	Thourough
other	PersonX wants to see PersonY again	They give personX their phone number.
other	PersonX pushes PersonY on the ground	scared
other	PersonX skates on thin ice	embarassed
other	PersonX changes PersonY's attitude	receive thanks
other	PersonX does n't know what to do at first	frowns
other	PersonX studies abroad	to learn different cultures
other	PersonX shows PersonY interest	to be friendly
other	PersonX snaps PersonY's head off	belittled
other	PersonX sells PersonX's home	downsize
other	PersonX uses PersonY language	to learn y's language
other	PersonX asks the waitress	Gets food
other	PersonX just graduated high school	happy
other	PersonX is afraid of water	to learn swimming
other	PersonX gets a puppy	give it a name
other	PersonX is getting married	to cut his or her living expenses
other	PersonX builds PersonY's nest	have a new home
other	PersonX requires PersonY effort	works extra hours
other	PersonX sees PersonY's work	dominant
other	PersonX provides PersonY education	grateful
other	PersonX strikes PersonY a blow	anger
other	PersonX plays ___ perfectly	also happy satisfied
other	PersonX teaches PersonY so much	they lose sleep
other	PersonX is running late to work	regretful
other	PersonX receives PersonY's letter	ju8mps in surprise
other	PersonX eats with PersonX's friends	friendly
other	PersonX bases upon principles	religious
other	PersonX rides PersonY's horse	to see if personX had fun
other	PersonX puts PersonX's hair	to buy better hair products
other	PersonX plays softball	to be active
other	PersonX takes ___ on a vacation	to have quality time with someone
other	PersonX spends with PersonX's family	warm
other	PersonX demonstrates PersonX's ability	gesture to others to take a look at PersonX
other	PersonX gives PersonY a lesson	happy about it
other	PersonX sees PersonY much	happy to be with x
other	PersonX provides ___ to the people	thankful for the help
other	PersonX taps PersonY's fingers	nervous and excited
other	PersonX gives ___ a massage	to thank him
other	PersonX gives PersonY a hand	helpful
other	PersonX makes PersonX's decisions	to be strong
other	PersonX sells candy bars	to thank x
other	PersonX gives PersonY a letter	be honest
other	PersonX wants to go back	nostalgic
other	PersonX gives one a ___	happy to get a chance
other	PersonX eats more vegetables	to lose weight
other	PersonX moves to another state	courageous
other	PersonX floats away	wanting for mommy
other	PersonX lands PersonX's dream job	relieved
other	PersonX tells PersonY's brother	to be helpful
other	PersonX opens the box	to see what's inside
other	PersonX pulls PersonY back	to stop a fight
other	PersonX calls PersonY's girlfriend	they get beatup
other	PersonX plays soccer ___	they go home
other	PersonX buys ___ from the store	satisified
other	PersonX does n't have enough money	wants to work more
other	PersonX says would try	good
other	PersonX holds PersonY's feet to the fire	keep warm with a blanket
other	PersonX lies next to PersonY	to hug personX
other	PersonX makes progress	determined
other	PersonX urges PersonY to join	gets thanked by person y
other	PersonX wants PersonY's friends	being greeted
other	PersonX loads PersonY's car	watches person load car
other	PersonX wastes PersonY's ___ with living	things all to himself
other	PersonX drops the f-bomb	apologizes
other	PersonX sees things	PersonX hallucinates
other	PersonX slowly started	meticulous
other	PersonX looks guilty	perspires
other	PersonX is making spaghetti	person x is full
other	PersonX cooks for dinner	hungry
other	PersonX walks with a limp	pained
other	PersonX holds PersonX's ___ together	to bind them together
other	PersonX is driving down the highway	bored
other	PersonX makes the football team	dedicated
other	PersonX sings and play	happy
other	PersonX saves a ___ from death	Gets treatment
other	PersonX gets up on the wrong side of the bed	frustrated
other	PersonX starts ___ next week	to be smarter
other	PersonX sees ___ in PersonY's eyes	Empathy
other	PersonX goes ___ in the mountains	adventerous
other	PersonX gives PersonY a big hug	good that he got to see that person
other	PersonX does something special	considerate
other	PersonX gives PersonY the business	PersonY now owns the business
other	PersonX teaches PersonY dog ___	grateful
other	PersonX is cooking dinner	to eat
other	PersonX shows PersonY the door	they're stuck without a ride
other	PersonX releases PersonY's grip	Person Y lets go of Person X's hand
other	PersonX sleeps better	refreshed
other	PersonX practices ___ at home	becomes better at something
other	PersonX conquers PersonX's fears	they don't want to be afraid
other	PersonX gives it back to PersonY	thankful
other	PersonX scars the hell out of PersonY	mean
other	PersonX eats vegetables	Healthy
other	PersonX gets married today	to stop being nervous
other	PersonX has an allergic reaction	worried
other	PersonX understands well the ___	rolls eyes
other	PersonX is looking for love	Blushes
other	PersonX throws PersonY's ___ away	runs away
other	PersonX asks PersonY to the prom	PersonY buys a matching suit or dress to Prom
other	PersonX considers PersonY example	PersonX thinks about the subject
other	PersonX leaves PersonY's toys	sad
other	PersonX rubs PersonY the wrong way	calm down
other	PersonX keeps my eyes open	was exhasted
other	PersonX sees ___ at the zoo	surprised
other	PersonX gets the ice cream	eat the ice cream
other	PersonX walks down the hall	also happy
other	PersonX shows the ___ clearly	grateful
other	PersonX takes ___ to the mountains	two
other	PersonX hits the ground hard	is in pain
other	PersonX answers this ___ in the affirmative	to receive more answers
other	PersonX sets ___ on land	go to the hotel
other	PersonX blows PersonY's engine	irritate y
other	PersonX begins PersonY program	gets tired
other	PersonX plays a few games	mature
other	PersonX gives ___ candy	throw empty bag away
other	PersonX looks in PersonY's direction	accomplished by looking
other	PersonX bakes PersonY a cake	Gets thanked.
other	PersonX pursues PersonX's interest	selfish
other	PersonX reads ___ aloud	informed
other	PersonX makes PersonX's bow	strings a bow
other	PersonX sits in PersonY's chair	starts yelling
other	PersonX takes first place	talented
other	PersonX enjoys running	proud
other	PersonX drives PersonX's car to work	get out
other	PersonX sees PersonY's eyes	to lock eyes
other	PersonX kills PersonY's husband	NONE
other	PersonX flies off at a tangent	yells
other	PersonX reluctantly tried	to see if they're wrong
other	PersonX dresses for school	to look good
other	PersonX decides to go to the casino	play
other	PersonX eats fruit	contented with himself
other	PersonX finds the perfect house	extremely happy
other	PersonX has PersonX's leg amputated	to live
other	PersonX receives ___ from others	to find a job
other	PersonX runs with the hare and hunt with the hounds	to be like nature
other	PersonX sleeps at night	rests their body
other	PersonX drags PersonY away	to protect PersonY
other	PersonX runs behind	rushed
other	PersonX begins dating	romantic
other	PersonX spends some time with PersonY	helpful
other	PersonX fixes the roof	to put the ladder away
other	PersonX writes PersonY article	to say thanks.
other	PersonX sings PersonY a song	PersonY thanks PersonX
other	PersonX talks to PersonX's neighbor	stop talking to person X
other	PersonX buys ___ with PersonX's own money	is given the title to the car
other	PersonX gives ___ the money	nice
other	PersonX expects ___ in return	selfish
other	PersonX leaves PersonX's dog	rude
other	PersonX sends ___ to the conference	to find out new things
other	PersonX becomes ___ later	to win name and fame
other	PersonX takes life seriously	to spend time with PersonX
other	PersonX wants to stay	excited
other	PersonX rides PersonX's bike every day	BRAVE
other	PersonX has lost PersonY's keys	to replace the keys
other	PersonX locks ___ behind PersonY	mean
other	PersonX is good at math	to get a job as a teacher
other	PersonX accepts PersonY thanks	happy
other	PersonX takes care of the children	to show respect
other	PersonX gives PersonY a treat	to cheer up person y
other	PersonX carries ___ around	capable
other	PersonX gives PersonY notice	they pack their stuff
other	PersonX jumps higher	becomes proud of himself
other	PersonX condemns PersonY to death	buried.
other	PersonX holds PersonY's feet to the fire	to hurt the other person.
other	PersonX prevents a ___ from forming	preventative
other	PersonX acts funny	is happy about things
other	PersonX wants to date PersonY	excited to go on date
other	PersonX asks PersonY to return	lonely
other	PersonX asks PersonY's friend	to lend him  support
other	PersonX expresses PersonX's feelings	laugh
other	PersonX gives PersonY things	someone to have something
other	PersonX sees PersonY's reaction	ask PersonX what their problem is
other	PersonX violates every ___	to find PersonX
other	PersonX misses PersonX's train	mad at themselves
other	PersonX puts PersonY's ___ away	is helped
other	PersonX brings PersonY home	kissed
other	PersonX calls PersonY's friend	to tell their friends what was discussed
other	PersonX mistakes PersonY's ___ for a hat	unobservant
other	PersonX grows within PersonY	to teach PersonX
other	PersonX says goodbye	recap the memories while relaxing
other	PersonX wears PersonY's glasses	mean
other	PersonX makes an offer	gets accepted
other	PersonX hides in PersonX's room	shunned
other	PersonX wipes PersonY's tears	comforting
other	PersonX holds conversations	to know someone
other	PersonX applies lotion	to be smelled
other	PersonX heads to school	gets abducted
other	PersonX keeps the puppy	happy
other	PersonX gives PersonY a deal	to use PersonX
other	PersonX carries the ___ along	to tell the story
other	PersonX adjusts PersonY's glasses	can now see
other	PersonX listens to PersonX's mom	caring
other	PersonX tells ___ what PersonY wanted	Chatty
other	PersonX makes the call	like the decision was made effectively
other	PersonX finds ___ for PersonY's souls	to be nice.
other	PersonX pays PersonY visit	receive support
other	PersonX gets another ___	bike
other	PersonX receives good grades	to see Person X keep getting good grades.
other	PersonX learns how to sew	to know a skill
other	PersonX gives PersonY hope	is smiled at
other	PersonX shuffles the cards	excited
other	PersonX sips PersonY's tea	chokes
other	PersonX becomes pregnant	throws up
other	PersonX supports PersonY's position	thankful
other	PersonX loves oranges	wanting
other	PersonX is doing really well	good
other	PersonX gives ___ to PersonX's son	to understand how to use it
other	PersonX prevents the ___ from spreading	They are saved
other	PersonX gets PersonY's hair cut	gets receipt
other	PersonX sends ___ to school	unhappy
other	PersonX makes PersonY sense	smart
other	PersonX adopts the kitten	loving
other	PersonX satisfies PersonY's wants	satisfied by their wants being fulfilled
other	PersonX jumps down PersonY's throat	to apologize
other	PersonX goes over to PersonY's house	to invite PersonX in.
other	PersonX starts to slow down	safe
other	PersonX produces PersonY number	laughs over coicidence
other	PersonX fees PersonY's dog	relieved dog was fed
other	PersonX treats PersonY like a PersonZ	annoyed
other	PersonX pulls the ___ together	happy to have such a strong unit
other	PersonX is a police officer	brutal
other	PersonX leaves PersonX's country	to call PersonX later
other	PersonX loves swimming	invigorated
other	PersonX catches big air	to jump high.
other	PersonX plays old harry	to cause trouble.
other	PersonX furthers the ___ for the maintenance	They make repairs
other	PersonX meets my wife	friendly
other	PersonX gets a new tv	to give a new look to his home
other	PersonX makes a big mess	irritated
other	PersonX draws PersonY's ___ to the fact	to correct a mistake
other	PersonX pulls ___ over PersonY's head	warmer
other	PersonX loses PersonY's hold	very shocking
other	PersonX waters the plants	to keep plants alive
other	PersonX falls hard	pain
other	PersonX puts PersonY right	lives a better life
other	PersonX goes see a doctor	The doctor gives medication or other reports to PersonX
other	PersonX has another baby	to be a parent
other	PersonX decides to try online dating	lonely
other	PersonX resists every ___	to know why PersonX is resisting
other	PersonX takes PersonY to the movies	also happy
other	PersonX enters a marathon	runs a marathon
other	PersonX likes ___ well	called stiff headed
other	PersonX washes PersonY's clothes	PersonY say thanks to PersonX
other	PersonX returns ___ in the evening	Loses trust
other	PersonX tells PersonY's parents about it	frowns
other	PersonX potty train	Person X's parents stop buying diapers
other	PersonX returns the phone	nice
other	PersonX asks ___ for PersonY's number	attractive
other	PersonX pulls away from PersonY's home	Person Y closes the doors after person X
other	PersonX recurs every ___	i like this days
other	PersonX feels very ill	commits a crime, gets arrested
other	PersonX pulls ___ to safety	to stay safe
other	PersonX makes ___ for others	to talk to PersonX
other	PersonX engages in PersonY activity	To work with personY
other	PersonX comes under PersonY's observation	Person y eyes follow person x.
other	PersonX stops barking	to be quiet
other	PersonX is feeling depressed	call a friend
other	PersonX grabs PersonY 's hand	relieved
other	PersonX seizes the ___ by force	dominant
other	PersonX punches PersonY in the face	to fight
other	PersonX puts PersonX's trust in PersonY	honored
other	PersonX tries to walk away	To go someplace else
other	PersonX gives PersonY a deal	frugal
other	PersonX ties together the ___	has completed something
other	PersonX knows no one	lonely
other	PersonX becomes very successful	personx gets a shiny new car
other	PersonX calls the landlord	to show power
other	PersonX pushes PersonY on the ground	bleeds
other	PersonX plays games ___	spirited
other	PersonX grabs PersonX's lunch	domineering
other	PersonX gets back on track	gets tired
other	PersonX makes PersonY approach	to encourage them to approach
other	PersonX hides the ___ in PersonX's voice	worried
other	PersonX makes soup	clean the kitchen
other	PersonX tells PersonY yes	to make person happy
other	PersonX steals PersonY's bike	a bike
other	PersonX takes part in the process	assisted
other	PersonX studies enough	gets called out for being lazy
other	PersonX knows every detail	End up with no friends
other	PersonX fights for PersonY's country	grateful for personx
other	PersonX teaches ___ skills	informative
other	PersonX decides what to eat	Eat what they chose
other	PersonX is nice to see PersonY	has fun
other	PersonX gives PersonY a knowledge	Finds things to be easier
other	PersonX grinds ___ for a month	depdendent
other	PersonX loves going to the zoo	to be happy
other	PersonX tries and fix ___	mechanical
other	PersonX lets PersonX's stay	to take their time
other	PersonX comes home soon	anxious
other	PersonX gets kicked out	horrible
other	PersonX flips PersonX's lid	irritated
other	PersonX is PersonY 's favorite place	Person Y eats food from the picnic basket.
other	PersonX loves fall	to enjoy the fall holidays
other	PersonX asks PersonX's kids	to help
other	PersonX is in bad shape	gets no date
other	PersonX admits ___ into the union	satisfied
other	PersonX sits back in PersonY's chair	annoyed x is so comfy in their chair
other	PersonX gives the ___ the right	gets applauded
other	PersonX teaches PersonY a lesson	to orient people
other	PersonX sprays paint	thankful
other	PersonX scores a touchdown	victorious
other	PersonX sends PersonY a text message	to keep in touch
other	PersonX takes some money	upset
other	PersonX comes up behind PersonY	not to be startled
other	PersonX sends PersonY a copy	to thank PersonX
other	PersonX offered PersonY one	friendly
other	PersonX enters the competition	sweats from nerves
other	PersonX plays ___ with PersonX's dad	to plan to spend more time with PersonX
other	PersonX crawls before you walk	to get around on their own
other	PersonX is to the rodeo	to watch the rodeo
other	PersonX becomes an actor	to express themselves creatively
other	PersonX views the ___ differently	argue their own points of view.
other	PersonX finishes PersonY's essay	grateful
other	PersonX looks in PersonY's eyes	TO BE HAVE FUN
other	PersonX offer PersonX's services	happy
other	PersonX earns PersonY the nickname	tell person x thanks and that he likes the nickname
other	PersonX lets PersonY's stay home	To thank X
other	PersonX decides would like	Strong
other	PersonX discusses in detail the ___	gain knowledge as a result of the discussion
other	PersonX gives chase	angry
other	PersonX brings up PersonX's children	to move out
other	PersonX quotes ___ in connection	well read
other	PersonX asks PersonY to dine	to spend time with PersonX
other	PersonX puts a hand on PersonY's shoulder	safe
other	PersonX loves PersonX's dad	loving
other	PersonX is still wet	to dry off
other	PersonX covers PersonY area	Person Y left the place.
other	PersonX is quite good	is motivated to try themself
other	PersonX takes part in the work	to complete the job
other	PersonX is making spaghetti	they burn the spaghetti
other	PersonX enters PersonX's father 's ___	dad talks to person x
other	PersonX enjoys the movie	happy
other	PersonX holds PersonY at arm 's length	is off balance
other	PersonX is heart broken	to sleep
other	PersonX makes PersonY proud	obedient
other	PersonX gets a charge out of ___	grateful
other	PersonX clenches PersonY's teeth	cries or yell in pain
other	PersonX buys a ring	broke
other	PersonX takes PersonY life	are dead
other	PersonX has been dating for a year	affectionate
other	PersonX gets suspended	irresponsible
other	PersonX turns towards PersonY	to tell a joke
other	PersonX sees the sun rise	cheer and jump
other	PersonX solves ___ by means	to solve problems
other	PersonX finds the cat	live in a home again
other	PersonX asks if PersonY needed help	PersonY declines help
other	PersonX admires PersonY's work	Gasps in awe
other	PersonX calls PersonY's insurance company	looks at PersonX
other	PersonX left PersonY for dead	crawls on the ground
other	PersonX predicts accurately the ___	like he got lucky
other	PersonX would n't go away	to explain themselves.
other	PersonX knows PersonY was in trouble	asks for advice
other	PersonX invites PersonY's boyfriend over	persony's boyfriend may be happy
other	PersonX finishes PersonX's lunch	satiated
other	PersonX decides to join	welcoming
other	PersonX makes PersonY progress	do another activity
other	PersonX is n't expecting company	will lack social interaction
other	PersonX creates PersonY's own dynamic site	industrious
other	PersonX looks at PersonY with a smile	friendly
other	PersonX gives PersonY a place	thankful
other	PersonX moves toward PersonY	smiles
other	PersonX plays a few games	refreshed
other	PersonX joins PersonY's party	is surprised
other	PersonX makes healthy choices	weight themselves
other	PersonX endures another ___	he get's payed
other	PersonX widens PersonY's eyes	PersonX to understand
other	PersonX gets a kick out of ___	silly
other	PersonX tells PersonY had found	to laugh
other	PersonX buys everything PersonY needed	stops thinking about buying things
other	PersonX says something	they feel heard
other	PersonX ends PersonY's career	mean
other	PersonX is getting married	to throw rice
other	PersonX decides to cook dinner	satisfied
other	PersonX hears the ice cream truck	Stops the truck
other	PersonX pays PersonY fee	get a meal
other	PersonX drives ___ to school	relieved
other	PersonX goes to PersonY's car	Blushes from the attention
other	PersonX writes a paper for PersonY's english class	neutral
other	PersonX shows PersonY around	skilled
other	PersonX sends ___ down PersonY's spine	smirks
other	PersonX plays chess	to show excellence
other	PersonX needs groceries	responsible
other	PersonX answers PersonY's ___ well	get's things done well
other	PersonX takes piano lessons	play piano
other	PersonX coordinates PersonY's efforts	to take the reigns
other	PersonX comes help PersonY	happy
other	PersonX burns PersonY's hand	has to see doctor
other	PersonX plays board games	calm
other	PersonX uses ___ on PersonY's right hand	view what was done to their hand
other	PersonX lands on PersonX's arm	Active
other	PersonX acts in PersonY manner	gets yelled at
other	PersonX hits the sack	tired
other	PersonX understands PersonY's meaning	to understand person y.
other	PersonX comes to PersonY's aid	helpful.
