prefix	input_text	target_text
other	PersonX pulls PersonY to PersonY's feet	to start playing the game again
other	PersonX goes PersonX's ways	good
other	PersonX does extra chores	tired
other	PersonX wants a pet	to guard the house
other	PersonX paints PersonX's portrait	creative
other	PersonX walks around the city	To go home and rest
other	PersonX meets PersonX's neighbors	happy
other	PersonX walks home from school ___	directions
other	PersonX drives PersonY home	walks into home
other	PersonX burns PersonX's candle at both ends	spend time
other	PersonX helps ___ in need	becomes well off
other	PersonX asks PersonY's wife	neutral
other	PersonX is at work one	ENJOY
other	PersonX is eating PersonX's lunch	to burp
other	PersonX is already late	get angry at Person X for way he is driving
other	PersonX reads the ___ carefully	action block
other	PersonX raises the ___ to PersonX's lips	return the favor
other	PersonX practices every day	to get better at playing the piano
other	PersonX is going to fail	to start a business
other	PersonX makes PersonY happy again	cannot stop giggling
other	PersonX controls PersonY's environment	persony has less options
other	PersonX goes to PersonX's friend 's house	to visit a friend
other	PersonX is going to a dance	to buy a new outfit
other	PersonX advances towards PersonY	to talk to person X
other	PersonX locks ___ behind PersonY	hurt
other	PersonX sees the sunset	to enjoy it
other	PersonX makes the grade	to be the best
other	PersonX wheels out ___	satisfied
other	PersonX carries PersonY along	to help their friend home
other	PersonX turns bright red	embarassed
other	PersonX beats PersonY's brother	happy
other	PersonX works two jobs	sleep
other	PersonX engages PersonY in conversation	PersonX learns something new
other	PersonX eats ___ every single day	good for eating that
other	PersonX changes PersonY name	change name on bank accounts
other	PersonX paints PersonY's portrait	proud
other	PersonX buys a new gun	secure
other	PersonX is cleaning PersonY's apartment	to buy supplies
other	PersonX forgets the sugar	badly
other	PersonX challenges PersonY's friends	to defend their behavior/opinions
other	PersonX takes PersonY to the hospital	undergoes surgery
other	PersonX takes life seriously	to promote PersonX
other	PersonX asks friends	Asks different friends
other	PersonX closes the distance between PersonY	gets slapped
other	PersonX supports PersonX's argument	opposed
other	PersonX puts ___ behind PersonY	walk over to PersonY
other	PersonX takes a trip to the beach	to be with PersonX
other	PersonX jerks PersonY's ___ away	agitated
other	PersonX releases PersonY's hand	a little sad
other	PersonX tells PersonY the things	anxious
other	PersonX decides to throw a party	drink
other	PersonX plays baseball with PersonX's friends	Friends smile
other	PersonX pats PersonY on the back	Feels hand on back, hears sound
other	PersonX goes to PersonY's car	Gains respect for being seen with PersonX
other	PersonX finds PersonY's bike	talks to pesonX
other	PersonX delivers papers	Gets to go home
other	PersonX evens told PersonY	to let person know the information
other	PersonX teaches ___ how to fish	to go to the lake
other	PersonX sends PersonY to a school	y to learn
other	PersonX moves back to PersonY	has roommate
other	PersonX publishes PersonY article	to review the writing
other	PersonX plays PersonY game	PersonX understands how PersonY acts
other	PersonX shows PersonY's respect	grateful
other	PersonX walks home from work	to get exercise
other	PersonX kneels in front of PersonY	Let PersonX get up
other	PersonX helps PersonY in ways	run a few errands and tasks that benefit PersonY
other	PersonX ends the relationship	to start new relationship
other	PersonX studies for a week	accomplished
other	PersonX brings the war to PersonY end	to find a solution
other	PersonX increases PersonY's efficiency	to excel
other	PersonX buys PersonY's supplies	grateful
other	PersonX looks around PersonY	To block X's view
other	PersonX gives the time of day	be thanked
other	PersonX breaks PersonX's nose	to give pain medication
other	PersonX gives PersonX's medicine	ashamed to take medicine that isn't theirs
other	PersonX leaves the station	goes home
other	PersonX goes back to college	graduates college
other	PersonX acts quickly	to chase him
other	PersonX forgets PersonY's name	to write the name down
other	PersonX looks all over the house	sorry
other	PersonX tells PersonY's brother	to inform
other	PersonX visits PersonY's relatives	to see how they have been
other	PersonX raises PersonY's eyebrow	wakes up
other	PersonX celebrates PersonY's birthday	to be nice
other	PersonX tells ___ what PersonY wanted	to go out with person Y
other	PersonX meets PersonX's needs	to continue the relationship
other	PersonX gives detention	to reprimand a student
other	PersonX welcomes PersonY back	to be a good friend
other	PersonX creeps into the kitchen	to open the refrigerator
other	PersonX loses all PersonX's money	cannot pay bills
other	PersonX makes love	great
other	PersonX gets saved	like they will not go to hell
other	PersonX knows PersonX's value	mistreated, betrayed
other	PersonX provides PersonY index	to call him
other	PersonX sets ___ on soil	to palnt seeds
other	PersonX manages to win	jumps up in jubilation
other	PersonX creates PersonY opportunity	to help person y.
other	PersonX throws a party for PersonY	enjoy
other	PersonX has to get another one	frowns
other	PersonX presses ___ to PersonY's lips	Is surprised
other	PersonX puts PersonY back	and try harder
other	PersonX pushes past PersonY	self conscious about being in the way
other	PersonX brings PersonY something	learns kindness
other	PersonX attends a concert	watch band
other	PersonX performs ___ well	to want to perform
other	PersonX has a great time with PersonY's friends	happy
other	PersonX asks PersonX's crush	sweats
other	PersonX drives PersonY's truck	to borrow the vehicle
other	PersonX belongs to PersonY family	content
other	PersonX says PersonY's name	looks around
other	PersonX gets higher	to be in the air
other	PersonX grows ___ by year	Plays basketball
other	PersonX gives PersonY things	receives
other	PersonX loses the first game	sad
other	PersonX builds PersonY's houses	pays for work
other	PersonX lives with PersonX's family	to support PersonX
other	PersonX sits near PersonY	to lower his/her body
other	PersonX keeps pace with PersonY	to leave PersonX far behind
other	PersonX visits PersonX's sister	to be a good host
other	PersonX joins together to form	very happy
other	PersonX gets in better shape	to be health and live longer
other	PersonX gives PersonY's tickets	watch a movie
other	PersonX gives PersonY a slap	to hit him back
other	PersonX plants a garden in PersonY's backyard	to hope they don't die
other	PersonX goes right back	they return to a previous place
other	PersonX watches ___ from the bench	to coach
other	PersonX offers the job	an answer
other	PersonX plays the piano	to sing along
other	PersonX lets PersonY's head fall back	nothing
other	PersonX wants to bake a cake	is out of ingredients
other	PersonX gets the pizza	excited
other	PersonX drives PersonY's car to work	generous
other	PersonX smells really bad	sits alone on bus
other	PersonX lets PersonX's play	happy
other	PersonX takes notice	to not get in trouble
other	PersonX comes online	open the internet
other	PersonX lives happily ever	have kids
other	PersonX sees ___ at the zoo	surprised
other	PersonX lets PersonY alone	nromal
other	PersonX becomes ___ later	to amass wealth
other	PersonX kills birds with stone	nuetral
other	PersonX enjoys PersonY's work	happy
other	PersonX plays ___ perfectly	also happy satisfied
other	PersonX forgets PersonY's name	very sad
other	PersonX brings ___ inside	to find a way inside
other	PersonX really enjoy	relax
other	PersonX heads back to the car	to go home
other	PersonX texts PersonY's husband	curious
other	PersonX goes next door	to borrow something
other	PersonX decorates PersonY's tree	to show other people the tree.
other	PersonX breaks the camel 's ___	to push their limits.
other	PersonX takes PersonY's breath away	to make the other person happy.
other	PersonX makes ___ in class	distracted
other	PersonX learns PersonY's trade	to discover new things.
other	PersonX surprises PersonY's wife	to shock someone
other	PersonX is mowing PersonY's lawn	cleans up the mess
other	PersonX gives PersonY the key	happily open
other	PersonX goes viral	interested
other	PersonX finds ___ that PersonY loved	to search it
other	PersonX books PersonY's trip	recieves reciet
other	PersonX sets PersonX's ___ at rest	Person Y is reassured
other	PersonX makes the basketball team	game spirit
other	PersonX provides ___ for PersonY's children	to be near PersonX
other	PersonX lets go and let god	to be at peace
other	PersonX immediately picked it up	be near the phone
other	PersonX appears out of nowhere	wins the race
other	PersonX helps PersonY lose weight	healthier
other	PersonX gets a date with PersonY	to close the phonecall
other	PersonX tells PersonY stories	Learns new things
other	PersonX bets PersonX's boots	smiles
other	PersonX looks at PersonY's wife	loses wife
other	PersonX is having a birthday party	to have cake
other	PersonX calls ___ into the office	to have a talk
other	PersonX calls customer support	They speak with personX.
other	PersonX eats PersonY's sandwich	Never finds out who took it
other	PersonX solves the nation 's ___	to congratulate PersonX
other	PersonX makes ___ yesterday	happy
other	PersonX gives PersonX's tickets	to enjoy movie
other	PersonX kills PersonY's children	controlling
other	PersonX changes PersonY mind	gets what they want
other	PersonX has tears in PersonY's eyes	talk to friends and family about the event
other	PersonX takes ___ for a drive	happy
other	PersonX says hi to PersonY	to say Hi back
other	PersonX fixes the air conditioner	cool
other	PersonX lets PersonY go	PersonX decides to leave PersonY be
other	PersonX provides PersonY level	to ask PersonX questions
other	PersonX takes the bus	walk to bus stop
other	PersonX finishes the hike	She didn't take breaks.
other	PersonX feels a bit	cheer himself up
other	PersonX gets the ball	to score a goal
other	PersonX gets ice cream	to indulge himself
other	PersonX walks home with PersonY	gets to a destination
other	PersonX teaches PersonY the art	listens
other	PersonX gets PersonY a new one	helped
other	PersonX is driving PersonY nuts	to be pestering her
other	PersonX removes PersonY from office	to get a replacement
other	PersonX keeps PersonY's hands	their hands back
other	PersonX forces PersonY entrance	to get through the door
other	PersonX owns a restaurant	to be successful
other	PersonX enforces PersonY's rights	people are protected by PersonX
other	PersonX challenges PersonY's brother	loses the challenge
other	PersonX drives to las vegas	happy.
other	PersonX fills PersonY's glass	drinks
other	PersonX avenges PersonY's death	to not like how they died
other	PersonX finally sat down	run a marathon
other	PersonX tries PersonY's luck	to steal PersonY's lucky penny
other	PersonX raises ___ to purchase	to get a new car
other	PersonX creates PersonY organization	gets the organization
other	PersonX loves the pictures	fulfill
other	PersonX makes the call	they get something to eat
other	PersonX turns the other cheek	to listen to PersonX
other	PersonX studies for weeks	to pay attention
other	PersonX returns to PersonY's village	to talk to PersonY
other	PersonX gets checked out	to put away her groceries.
other	PersonX leaves PersonX's homes	PersonY gets a wave back from PersonX.
other	PersonX sees PersonY's works	satisfied
other	PersonX finds new work	to tell his family
other	PersonX evicts from PersonX's apartment	not pay rent
other	PersonX sees PersonY well	ignores PersonY
other	PersonX shoves PersonY's hands in PersonY's pockets	to make sure person doesn't beak anything
other	PersonX has a great time catching up	relaxed
other	PersonX gets a job offer	fulfilled
other	PersonX goes back in time	to call her mom and be full of nostalgia together.
other	PersonX does n't catch any fish	to not have any bait
other	PersonX washes PersonY's feet	embarassed
other	PersonX immediately noticed	to ask about it
other	PersonX commits to PersonY's care	do errands for Person Y
other	PersonX makes PersonY example	to thank person X
other	PersonX turns back time	no effect
other	PersonX transports PersonY to an island	avoid danger
other	PersonX agrees to the date	Pick restaurant
other	PersonX discusses the ___ in detail	to be understood
other	PersonX works nights	buy his own car
other	PersonX gives PersonY a wink	Hugs them
other	PersonX finds the perfect dog	happiness boosts overall mood
other	PersonX throws ___ on the subject	to learn about the subject
other	PersonX meets ___ at a bar	Gets in trouble
other	PersonX asks PersonY to return	good
other	PersonX finally found one	to be persistent
other	PersonX comes back for PersonY	to not leave anyone behind
other	PersonX keeps PersonX's house	the house to be clean
other	PersonX tries to catch PersonY	to hide in the bathroom
other	PersonX leaves ___ in PersonX's room	something to be secure
other	PersonX hides in PersonX's room	hide from a burglar
other	PersonX takes ___ to the mechanic	PerosnX is grateful towards the mechanic
other	PersonX kills PersonY's husband	NONE
other	PersonX is happy with PersonX's decision	to decide
other	PersonX makes it rain	they get wet
other	PersonX opens PersonX's lips	eager to eat
other	PersonX goes well	to congratulate PersonX
other	PersonX drives to the lake	goes fishing
other	PersonX steals PersonY's car	calls the cops
other	PersonX goes to the wall	to start moving towards the wall
other	PersonX gives PersonY a call	dial number
other	PersonX supports PersonY's views	be save person y.
other	PersonX takes PersonY's belongings	relieved
other	PersonX kisses the king 's ___	in charge
other	PersonX becomes like PersonY	attracted to x
other	PersonX gets PersonY's mind off it	to distract another person from a pressing subject
other	PersonX comes near PersonY	to go to them
other	PersonX writes a check	to write a check to pay for something.
other	PersonX thinks PersonY were delicious	to talk to PersonX
other	PersonX puts it in PersonY's mouth	overpowered, hungry, curious
other	PersonX asks PersonY to repeat	to mishear or misunderstand what personY has said
other	PersonX sells ___ on ebay	enriched
other	PersonX is taken away	to require surgery
other	PersonX sweeps PersonY away	to take PersonY on a cruise
other	PersonX can n't wait to go back	to really enjoy the arcade
other	PersonX helps ___ in distress	to helps in distrees
other	PersonX just graduated high school	studied for finals
other	PersonX talks all the time	jealous
other	PersonX takes PersonY's boat	chased after
other	PersonX lays down PersonX's life	NONE
other	PersonX produces ___ in man	to learn something well
other	PersonX comes from behind PersonY	chased
other	PersonX defines ___ in a way	subtle
other	PersonX spills soda	angry
other	PersonX gives a speech	informed of personx's ideals
other	PersonX is really upset	to get very angry
other	PersonX pleads PersonY's case	to wait to hear the verdict
other	PersonX loses all PersonX's money	angry
other	PersonX has ___ last night	sleepless
other	PersonX keeps PersonX's ___ away	to prepare for the match
other	PersonX pulls PersonY away	To break free from X
other	PersonX retrieves the ball	tell person X to do better
other	PersonX follows the directions	to be correct
other	PersonX has a new puppy	happy.
other	PersonX returns ___ soon	replies
other	PersonX plays hooky	for going a movie
other	PersonX loves PersonY well	to kiss PersonY
other	PersonX places the ___ in the hands	prove that they trust others
other	PersonX stays home today	to go out and enjoy the day
other	PersonX lifts PersonY's eyes	hold their nose
other	PersonX wants to start PersonX's own business	to accomplish some goals
other	PersonX sends PersonY to a school	Resents X and avoid them in future
other	PersonX becomes anxious	to be waiting for interview turn
other	PersonX inflicts upon PersonY	to smack PersonY
other	PersonX sees a concert	to hear music
other	PersonX stands in the gap	to help
other	PersonX says goodbye	recap the memories while relaxing
other	PersonX walks home from the grocery store	to get home and eat
other	PersonX holds the baby	falls asleep
other	PersonX tears PersonY apart	gets arrested
other	PersonX makes ___ for PersonY's family	loving, responsible
other	PersonX manages PersonX's affairs	to achieve their goals
other	PersonX leads PersonY away	to go away
other	PersonX busts the dust	to make the place clean
other	PersonX forces PersonY's hand	worried
other	PersonX gives away ___	grateful
other	PersonX tells PersonY to sit down	scolded
other	PersonX gives PersonY some information	happy for being helped
other	PersonX is still asleep	tired
other	PersonX makes breakfast for PersonX's family	to have it packed
other	PersonX gets PersonY's ___ together	Y shows gratitude towards X.
other	PersonX puts PersonX's ___ into words	anxious, nervous
other	PersonX makes PersonY commitment	obligated
other	PersonX prevents the ___ from flowing	to prevent an accident
other	PersonX goes to the beach with PersonX's friends	to swim
other	PersonX makes the basketball team	to make friends
other	PersonX makes an exhibition of oneself	popular
other	PersonX plays a ___ in the formation	to be together with others
other	PersonX picks ___ up from school	sits in a vehicle
other	PersonX prevents PersonY attempt	to show frustration
other	PersonX takes PersonY's hands	surprised
other	PersonX mentions PersonY name	looks at Person X
other	PersonX loves ___ anyway	connected to him
other	PersonX deprives PersonY of the power	to survive
other	PersonX gets a great deal	to browse the internet
other	PersonX gives PersonY's directions	to see personY appearing lost
other	PersonX puts ___ in PersonY's hands	to give
other	PersonX loves PersonY's music	to buy PersonY's CD
other	PersonX makes mashed potatoes	to eat some food
other	PersonX takes charge of PersonY	happy
other	PersonX gives PersonY space	Needs to be around PersonY
other	PersonX cuts from the team	to miss practice
other	PersonX kills PersonX's darlings	not exit anymore
other	PersonX greases PersonY's palm	to bribe persony
other	PersonX kills another ___	brain ceases to function
other	PersonX orders food	full
other	PersonX does a really good job	to show off their work
other	PersonX puts PersonY's arms around PersonY	loving
other	PersonX eats great food	to satisfy their hunger
other	PersonX finds the source of the smell	vomits
other	PersonX gets PersonY's girlfriend	PersonY wants to stop being friends with PersonX
other	PersonX rids PersonX's bike home	gets caught
other	PersonX puts ___ to work	to summon them
other	PersonX feels hungry one day	relaxes after eating
other	PersonX rides PersonY's bike to school	comes late
other	PersonX gives PersonY information	happy
other	PersonX touches PersonY's arm	to know the reason for touching PersonY
other	PersonX cleans the basement	to redecorate
other	PersonX plays tricks on PersonY	tricked
other	PersonX solves PersonY problem	has their problem fixed
other	PersonX does the math	understand interest rates
other	PersonX enters PersonX's father 's ___	is suspicious
other	PersonX slips on the floor	is careless
other	PersonX scares PersonY to death	Yells ay X
other	PersonX considers in detail the ___	Thinks of the best decision
other	PersonX feels like a failure	to study for the test
other	PersonX cuts PersonY's throat	calm self with alcohol
other	PersonX misses ___ like crazy	sad
other	PersonX kisses arse	gets a big head
other	PersonX deals with PersonX's problems	independent
other	PersonX eventually went	PersonX left reluctantly
other	PersonX assists the ___ in developing	students learn better(for teachers)
other	PersonX makes it extra special	to thank PersonX,
other	PersonX tries and make	makes
other	PersonX drives ___ to the hospital	to get treatment
other	PersonX feels like cooking	to eat
other	PersonX often made ___	to help clean up
other	PersonX practices at home	to be more proficient
other	PersonX finds a turtle	feeds it
other	PersonX keeps PersonY company	loved.
other	PersonX persuades PersonY's ___ to return	amazing
other	PersonX is playing football with PersonY's friends	happy to have personx play
other	PersonX makes oatmeal	tired
other	PersonX buys PersonY's flowers	reject the flowers
other	PersonX asks PersonY to meet	Keep Secret
other	PersonX never gave ___	like something has been taken form them
other	PersonX asks PersonY to forgive	to be objective
other	PersonX loses PersonX's car keys	to have a car
other	PersonX finally hit ___	Yell at personX
other	PersonX picks apples	satisfied
other	PersonX makes pancakes for breakfast	satisfied
other	PersonX asks ___ on a date	to thank person x for a lovely evening
other	PersonX loves playing basketball	fun
other	PersonX takes the ___ back	a loss
other	PersonX finishes the project	to work on the project
other	PersonX runs some tests on PersonY	To hear the results
other	PersonX cuts ___ badly	gets stitches
other	PersonX becomes anxious	sweats
other	PersonX cleans PersonY's house	to be helpful
other	PersonX starts last week	good
other	PersonX looks perfect	to take care of themself
other	PersonX makes a peanut butter sandwich	full
other	PersonX does things PersonX's way	to continue working as he/she does
other	PersonX breaks a law	take responsibility
other	PersonX cleans PersonY's home	Load up the supplies
other	PersonX shows PersonY's love	ask PersonY for a date.
other	PersonX goes to the animal shelter	to find a pet
other	PersonX buys PersonY's tickets	Set a reminder for date and time
other	PersonX can not get elected dogcatcher	to get qualified for at least the minimum
other	PersonX lives in PersonX's home	to move into a home
other	PersonX wears ___ more often	walks on a runway
other	PersonX enjoys PersonY's food	happy to help
other	PersonX paints PersonX's bedroom walls	to put the second coat
other	PersonX makes the grade	congratulatory
other	PersonX rests PersonY's hands	comply
other	PersonX captures PersonY's lips	to reciprocate the gesture
other	PersonX finally picked ___	To narrow down choices
other	PersonX puts ___ on the grill	get all ingredients needed for cooking
other	PersonX is laid off from PersonX's job	PersonX doesn't get paid
other	PersonX causes trouble	avoid PersonX
other	PersonX washes PersonY's disciples ' ___	justified
other	PersonX grasps at straws	to try to makes sense of a thing
other	PersonX hits the ___ hard	to get up
other	PersonX hits paydirt	satisfied
other	PersonX comes home from work	relax and comfortable
other	PersonX asks PersonY to marry	smiles
other	PersonX makes PersonY decisions	power
other	PersonX maintains ___ at levels	to have the ability to perform a task
other	PersonX fixes PersonY's tire	happy
other	PersonX tells PersonY the things	PersonX lowers his/her voice when speaking about the things
other	PersonX takes action against PersonY	get's justice
other	PersonX nuzzles PersonY's neck	to ask PersonX to stop sniffing
other	PersonX runs PersonY's fingers	aggitated
other	PersonX provides PersonY environment	thanked
other	PersonX reaches PersonX's goal	Runs every morning
other	PersonX holds conversations	sociable
other	PersonX rubs PersonY the wrong way	calm down
other	PersonX tells PersonY where to go	to be knowing Y
other	PersonX removes PersonY's tonsils	to make arrangements for surgery
other	PersonX takes in a deep breath	satisfied.
other	PersonX gets a coffee	takes a sip
other	PersonX tells PersonY's something	nan
other	PersonX asks my friend	wants to see if they need other help
other	PersonX gives the time of day	to go to their next appointment
other	PersonX bites off more than PersonX can chew	to rest
other	PersonX turns a hair	to not let the situation drag them down mentally
other	PersonX goes to PersonX's neighbor 's house	welcomed
other	PersonX finds PersonY's ___ around	knows their way around
other	PersonX gives PersonY a seat	a seat on the bus
other	PersonX makes up PersonY's mind	PersonX is thanked
other	PersonX hugs PersonY tight	happy
other	PersonX drives back	to be knowing driving
other	PersonX builds a fire	to gather wood
other	PersonX takes PersonY's boat out	relaxed
other	PersonX cuts corners	cheap
other	PersonX takes part in the work	to complete the job
other	PersonX cleans PersonY's garage	to help someone
other	PersonX writes PersonY book	happy
other	PersonX seeks help	inadequate
other	PersonX times to go home	drives on the highway
other	PersonX gives PersonY a grin	PersonX shows their true feelings
other	PersonX constructs another ___	muscles tired
other	PersonX gets colder	to be outside
other	PersonX watches netflix	to be entertained
other	PersonX chases the cat	breathes hard
other	PersonX throws a rock at it	to pick up a stone
other	PersonX needs extra cash	unhappy
other	PersonX hears a noise	scared
other	PersonX ties PersonY's hair	feels pretty
other	PersonX makes PersonY's blood boil	to be knowing Y
other	PersonX decides to pull an all-nighter	to sleep
other	PersonX tells PersonY to take	to wear the dress given to her
other	PersonX keeps PersonY in ignorance	upset
other	PersonX punches ___ in the eye	to run away
other	PersonX sees which way the cat jumps	to fee less unsure
other	PersonX shoves PersonY's hands	angry
other	PersonX has always wanted a dog	yearning
other	PersonX shares PersonX's ___ with the class	great
other	PersonX removes PersonY from office	to be the new mayor
other	PersonX also practiced	to obtain the knowledge of something new
other	PersonX gives PersonY a picture	X gets a picture in return
other	PersonX plays a joke	to make people laugh
other	PersonX fights every ___	to never give up
other	PersonX camps with PersonX's friends	satisfied
other	PersonX changes PersonY's minds	to feel good
other	PersonX keeps PersonY apart	depressed
other	PersonX gets PersonY opportunity	to become busineesman
other	PersonX immediately stopped	to make sure that they don't go too far
other	PersonX scratches the ticket	sees numbers
other	PersonX gets suspended from school	disappointed
other	PersonX rides my bike	to play around
other	PersonX plays piano	creative
other	PersonX sets ___ to the houses	ashamed and enmity
other	PersonX gets really mad	face becomes red
other	PersonX throws ___ in the garbage	go to the garbage can
other	PersonX slips PersonY's mind	calls them
other	PersonX catches fire	lite the bonfire
other	PersonX plays handball	Sweats
other	PersonX proves one 's ___	go for a contest
other	PersonX puts ___ on PersonY's car	appreciative
other	PersonX wants to fight	to run away
other	PersonX produces ___ for export	gets earned more money.
other	PersonX will always love PersonY	to take person y out on a date
other	PersonX tells PersonY did not want	to already own a book
other	PersonX finds a book	opens the pages of the book
other	PersonX gives ___ the opportunity	gets a compliment
other	PersonX lets PersonY's sleep	To be near Y
other	PersonX gives ___ to goodwill	PersonX receives a tax deduction
other	PersonX heads to the park	sit down
other	PersonX meets people	ask questions
other	PersonX makes a break for it	to be free
other	PersonX makes PersonY so happy	laughs
other	PersonX brushes PersonY's hand	loving
other	PersonX drinks the milk	to satisfy his thirst
other	PersonX runs through PersonY's mind	Smiles
other	PersonX brings PersonY's ___ back	to be a doctor treating Y's son
other	PersonX maintains PersonX's ___ in the face	Dedication
other	PersonX ruffles PersonY's feathers	to annoy
other	PersonX writes PersonY's memoirs	to have them published
other	PersonX loses control of the car	sweaty from fear
other	PersonX washes dishes	to do a good deed
other	PersonX grabs by the lapels	to approach someone
other	PersonX supports PersonY's position	to be supportive
other	PersonX thinks might help	thankful
other	PersonX holds PersonX's meetings	relieved
other	PersonX starts chasing PersonY	fast
other	PersonX calls ___ yesterday	loving
other	PersonX paints PersonY's bedroom walls	appreciated
other	PersonX shares these works with a audience	to understand what PersonX is doing
other	PersonX lays PersonY's head back	to relax
other	PersonX examines another ___	look at something else
other	PersonX meets PersonY's family	shake the hand of PersonX
other	PersonX submits ___ to arbitration	agree to terms
other	PersonX shows PersonY's appreciation	no effect
other	PersonX decides to break up with PersonY	PersonY gets dumped.
other	PersonX can tell PersonY that PersonY is being solipsist and insolent	to not change thier ways
other	PersonX takes PersonY to the bathroom	to help Persony back to bed if person y is sick
other	PersonX keeps PersonX's grades up	passes their tests and exams
other	PersonX clenches PersonY's teeth	cries or yell in pain
other	PersonX takes PersonY's lives	feel pain
other	PersonX goes to the movies with PersonX's friends	happy
other	PersonX begins to swell	fall
other	PersonX starts the car	warm and more comfortable
other	PersonX waits in line ___	to want something
other	PersonX serves PersonY's ends	to thank person X
other	PersonX wins a hundred dollars	to win the next time
other	PersonX costs PersonY dear	gives it to Person X
other	PersonX takes PersonX's turn	gain points
other	PersonX watches PersonY's favorite show	friendly
other	PersonX draws PersonY away	can have discussion
other	PersonX picks PersonY up from work	smells the inside of car
other	PersonX glances at PersonY's watch	to show off
other	PersonX speeds down the road	gets pulled over by police
other	PersonX gets a notice	curious
other	PersonX thinks and ___ in terms	happy
other	PersonX sells oneself	used
other	PersonX turns ___ into wine	amused and happy
other	PersonX looks ___ up on the internet	to have an internet connection
other	PersonX creates PersonY awareness	Talk with personX
other	PersonX breaks the back of ___	has surgery
other	PersonX has a great time at the party	excited
other	PersonX asks the worker	the worker responds
other	PersonX plays poker	to win
other	PersonX explains the situation to PersonY	to thank PersonX for his help
other	PersonX does n't catch anything	to be more successful
other	PersonX finds PersonY's dad	excited to meet their dad
other	PersonX helps ___ to understand	help th e children to make develop the mind
other	PersonX takes PersonY's lunch	gets punished
other	PersonX chokes back the ___	struggles to breathe
other	PersonX decides to go swimming	refreshed.
other	PersonX calls another ___	hangs up the phone
other	PersonX kicks ___ away	to harm somone
other	PersonX comes first	defeated
other	PersonX hangs heavy	relax
other	PersonX puts gas	embarrassed
other	PersonX plays video games with PersonY's friends	happy
other	PersonX invites to a halloween party	to enjoy the day
other	PersonX goes up in smoke	gone
other	PersonX wakes PersonY up early	change clothes
other	PersonX wishes PersonY luck	to let person know they want the best for them
other	PersonX pays PersonY's water bill	get checkbook
other	PersonX loves hiking	to locate or buy hiking boots.
other	PersonX buys beer	go to supermarket
other	PersonX has lost PersonX's job	to mfind a new job
other	PersonX takes a bullet	screams in pain
other	PersonX goes ___ to PersonX's mother	pleased
other	PersonX buys PersonY's son	happy
other	PersonX watches the waves	to relax peacefully
other	PersonX finds PersonY one	glad
other	PersonX kisses PersonY on both cheeks	to be kisses
other	PersonX gives PersonY comfort	to like PersonY
other	PersonX tends to PersonX's garden	Put on gardening gloves
other	PersonX fits ___ anymore	he needs new clothes
other	PersonX pulls oneself up by PersonX's bootstraps	happy for person x
other	PersonX finishes PersonY's song	helped
other	PersonX looks for a dog to kick	ashamed.
other	PersonX really helped PersonY	listened
other	PersonX uses PersonY's debit card	His card is declined.
other	PersonX turns PersonY's eyes	to impress
other	PersonX feels responsible	choose a movie to watch, take their wallet
other	PersonX makes noises	annoyed
other	PersonX tries my hand	to feel your hand
other	PersonX makes fun of ___	to  make people laugh
other	PersonX shaves PersonY's beard	get nicked
other	PersonX opens PersonY's eyes	to protect PersonY
other	PersonX drives to work one day	leave house
other	PersonX wants PersonY opinion	ask person y more questions
other	PersonX lets PersonY know that	to send PersonX away
other	PersonX joins forces	to win
other	PersonX makes PersonY better	becomes a better person
other	PersonX greets PersonY with a smile	say hello
other	PersonX gets a message	to answer the message.
other	PersonX eats tofu	to feel satiated
other	PersonX is having a birthday party	happy.
other	PersonX throws some ___ on the subject	show off his superior intellect
other	PersonX carries a torch for ___	gets tired
other	PersonX takes the ___ into PersonX's hands	to think they can solve it
other	PersonX joins the track team	starts training
other	PersonX gives PersonY the money	benefits financially
other	PersonX provides PersonY service	happy
other	PersonX gives ___ access	to help others
other	PersonX leaves the ___ in the hands	to ensure that he gets help in the future when he needs it.
other	PersonX demands PersonY explanation	to be understood
other	PersonX bakes a chocolate cake	full
other	PersonX gives ___ to a baby girl	happy
other	PersonX moves to another state	to make new friends
other	PersonX burns PersonX's bridges	warn others about PersonX
other	PersonX teaches PersonX's daughter	satisfied
other	PersonX shines like the sun	becomes a role model
other	PersonX goes ___ with my dad	like they are sharing their knowledge
other	PersonX changes PersonX's tire	to be able to drive their car
other	PersonX enters PersonX's father 's ___	to tell PersonX never to go there
other	PersonX buys a new watch	called names
other	PersonX pays ___ to information	learns somethign new
other	PersonX pushes PersonY's back	relieved that they don't hurt anymore
other	PersonX keeps my eyes open	to wonder what PersonX is thinking
other	PersonX exercises ___ over others	to obey
other	PersonX suddenly saw ___	gets excited
other	PersonX has a best friend	to treat PersonX well
other	PersonX follows PersonY course	to tell PersonX to go away
other	PersonX loves PersonY's performance	tell them about why you liked it
other	PersonX picks ___ up from work	walks less
other	PersonX has a birthday coming up	excited
other	PersonX gives the dog away	to name the dog
other	PersonX is away from home	to have been sent out of town for work
other	PersonX breaks PersonY's fall	kills Y
other	PersonX really liked	happy
other	PersonX does push ups	to lie on his stomach
other	PersonX kisses PersonY's forehead	Pats Y on head
other	PersonX throws it on the ground	needs to get a new employee
other	PersonX impresses PersonX's parents	happy
other	PersonX covers ___ with PersonY's hands	to block from something
other	PersonX puts ___ back on	respectful
other	PersonX keeps PersonY eye on you	act suspicious
