prefix	input_text	target_text
other	PersonX looks the part	fit in
other	PersonX quits the next day	to get upset
other	PersonX scares away ___	to scare something.
other	PersonX challenges PersonY's brother	loses the challenge
other	PersonX is a great chef	person x falls asleep
other	PersonX goes missing	look around
other	PersonX bides PersonX's time	misses deadline
other	PersonX leaves PersonY's house	bored
other	PersonX takes away ___	no longer have it
other	PersonX decides to save PersonX's money	to be resourceful
other	PersonX finally told PersonY	Hears news
other	PersonX comes ___ for the holidays	fun
other	PersonX offers ___ a job	become financially stable
other	PersonX brings the kitten home	to find a kitten
other	PersonX talks a mile a minute	overwhelmed
other	PersonX goes on a date with PersonY	goes home
other	PersonX gives PersonY protection	tries to help
other	PersonX is class president	proud and victorious
other	PersonX pulls ___ to safety	to stay safe
other	PersonX hurries home	To have a car
other	PersonX pays PersonY's way	to express their gratitude
other	PersonX quickly rushed	to finish on time
other	PersonX gives ___ a huge hug	They leave the interaction more confident
other	PersonX changes PersonY's diet	frustrated
other	PersonX gets a refund	to file their taxes
other	PersonX decides to do something about it	stressed
other	PersonX tries to cheer PersonY up	better
other	PersonX spills juice	clumsy
other	PersonX accepts PersonY's proposal	happy
other	PersonX takes PersonY's girlfriend out to dinner	gets hurt
other	PersonX divides the ___ into classes	PersonX is questioned for making divisions
other	PersonX meets ___ at a bar	socialize
other	PersonX is mowing PersonX's lawn	IN RACING
other	PersonX meets PersonX's boyfriend 's parents	to meet them
other	PersonX starts smoking	starts coughing
other	PersonX sees PersonX's friends again	to have fun
other	PersonX takes PersonY's two kids	to enjoy free time without children
other	PersonX bruises the serpent 's ___	to take a stick
other	PersonX decides to watch a movie	relaxed
other	PersonX returns ___ from work	falls asleep
other	PersonX hits PersonY's face	to wind their arm back
other	PersonX drops PersonY's arms	sad
other	PersonX advises the ___ on all matters	a leader
other	PersonX decides to try one	to see his ability
other	PersonX always left ___	like it's not needed
other	PersonX up all night studying	HARD WORKING
other	PersonX conveys PersonY idea	to understand PersonY
other	PersonX brings together the ___	to gather something
other	PersonX leaves PersonY's house	goes inside the house
other	PersonX checks PersonY's car	Pays or compensates person x
other	PersonX asks PersonY advice	share knowledge
other	PersonX opens PersonX's ___ to receive	full
other	PersonX goes ___ instead	tired
other	PersonX plays to win	get award
other	PersonX finds PersonY unresponsive	overwhelmed
other	PersonX watches a movie	to be entertained
other	PersonX takes another wife	to betray his current wife
other	PersonX tells PersonY to put	follows directions
other	PersonX dodges a bullet	learns from what happened
other	PersonX takes away PersonY's ___	gratified
other	PersonX casts ___ on the validity	to argue
other	PersonX assists ___ in understanding	educated
other	PersonX watches PersonY's shows	grateful
other	PersonX forgets to study	Person X sleeps in exam.
other	PersonX finds ___ in the closet	satisfied
other	PersonX returns ___ to the library	curious
other	PersonX is taking out the garbage	appreciative
other	PersonX keeps an eye on ___	gets distracted
other	PersonX goes home to change	to drive his car
other	PersonX gives money	say thank you
other	PersonX answers PersonY's phone	go to person y
other	PersonX needs a ride	to get to work on time
other	PersonX accompanies PersonY far	- gets far safely
other	PersonX wins ___ for PersonX's team	excited
other	PersonX imputes PersonX's ___ unto PersonY	PersonY screams
other	PersonX dates for 3 years	birth children
other	PersonX finds a parking spot	hits a car
other	PersonX looks for a new job	to earn money
other	PersonX takes PersonY's wallet	cancel any cards
other	PersonX decorates PersonY's room	PersonX cleans up PersonX's materials.
other	PersonX makes the welkin ring	worshipped
other	PersonX takes ___ to keep	have something
other	PersonX catches PersonX's drift	agrees
other	PersonX screams in terror	feels in danger
other	PersonX gives PersonY another ___	reciprocates
other	PersonX decides to go to the park	to meet someone
other	PersonX pulls oneself up by PersonX's bootstraps	happy for person x
other	PersonX gets to know PersonY	social
other	PersonX thanks PersonY for coming	honored
other	PersonX drives PersonY crazy	obnoxious
other	PersonX drops to one knee	nervous
other	PersonX looks amazing	eats the right portions
other	PersonX feels every ___	connected as well
other	PersonX plays basketball at the park	tired
other	PersonX uses PersonY's ___ to prevent	ready for action
other	PersonX buys ___ for PersonY's family	they get a present
other	PersonX stretches forth PersonX's ___	to discuss with him what to do next
other	PersonX draws PersonY closer	to lean against person X
other	PersonX gets bullied	sad
other	PersonX smiles PersonX's smile	to show he is happy
other	PersonX flies off at a tangent	yells
other	PersonX lets ___ slip	impressed.
other	PersonX decides to break up with PersonY	to convince PersonX to stay
other	PersonX is cooking spaghetti	gets nourishment
other	PersonX cancels the trip	plans something else
other	PersonX throws ___ at the teacher	to give PersonX detention
other	PersonX drives to the store ___	start the car
other	PersonX begins to smoke	buy cigarettes
other	PersonX takes ___ to the mall	to make plans
other	PersonX feels ___ in PersonX's stomach	agony
other	PersonX buys a new pair of shoes	to be stylish
other	PersonX learns how to play the violin	satisfied
other	PersonX inclines PersonY's head	someone to look at the ground.
other	PersonX gives PersonY the benefit of the doubt	is given an opportunity
other	PersonX eases PersonY's pain	extremely grateful to not be hurting anymore
other	PersonX throws things away	to pick it up
other	PersonX feels ill at ease	sick
other	PersonX stands ___ apart	happy because the movie was good
other	PersonX goes around PersonY	to look for PersonX
other	PersonX would pass	wants to try
other	PersonX turns every ___	got confused
other	PersonX makes chicken	to prepare the ingredients
other	PersonX asks PersonY to explain	to be explain
other	PersonX wins the game	sad
other	PersonX uses PersonY's judgment	to use other's advice
other	PersonX leaves the rest to PersonY	to finish up the task
other	PersonX wipes PersonY away	to thank personX
other	PersonX drops a hint	oblivious
other	PersonX goes on a date with PersonY	Person X makes a phone call to person Y
other	PersonX keeps running	to train for a marathon
other	PersonX does not have much money	X has to find a job.
other	PersonX slips , fell	shrugs
other	PersonX plays the flute	to hear music
other	PersonX goes bananas	upset
other	PersonX sells PersonY's ___ at prices	disturbed and upset
other	PersonX puts ___ up for adoption	relieved
other	PersonX drives carefully	to get in a car
other	PersonX zig when PersonX shoulds zag	are ran into by PersonX
other	PersonX wants a snack	look in the pantry for snacks
other	PersonX traces PersonY's ___ back	to get a lead to start with
other	PersonX gets a full refund	gets his money back
other	PersonX appoints another ___	Get better pay
other	PersonX separates from PersonX's husband	sad
other	PersonX gets scared	scared
other	PersonX leads PersonY away	to go away
other	PersonX cries herself to sleep	to get in her pajamas
other	PersonX tells PersonY nothing	to hide something
other	PersonX goes back to PersonY's house	Helps in the search
other	PersonX lays PersonX's ___ on the table	suede shoes
other	PersonX goes home sad	Cries in bed
other	PersonX makes a pizza	full
other	PersonX cleans PersonX's cage	becomes dirty
other	PersonX gives PersonY a lift	to thank PersonX
other	PersonX picks a movie	amused
other	PersonX quickly called ___	to take the account of what happened
other	PersonX tells my mom	permission given
other	PersonX works part time	to evaluate personX
other	PersonX presses PersonY's fingers	happy to be mean
other	PersonX uses PersonY for purposes	resists
other	PersonX rushes PersonY to the hospital	compassionate
other	PersonX breaks the silence	to say something
other	PersonX goes to PersonY's home	to see their friend
other	PersonX carries PersonX's weight	to do his fair share.
other	PersonX sings songs	to set a booking
other	PersonX attends every ___	to understand.
other	PersonX gets sick ___	weak
other	PersonX walks PersonY back	responds
other	PersonX taps PersonY's foot	to get persons attention
other	PersonX drops a bomb	country surrenders
other	PersonX makes sure it was perfect	nervous
other	PersonX gives PersonY some medicine	loved.
other	PersonX gets PersonY understanding	relieved
other	PersonX prevents the ___ from escaping	to protect something.
other	PersonX learns PersonY's lesson	to understand his friend's studies.
other	PersonX gives PersonY a funny look	cheerful
other	PersonX eats vegetables	to satisfy his hunger
other	PersonX reproduces this book thereof in PersonY form	to edit the book
other	PersonX gets furious	Dangerous
other	PersonX changes my life	to be kind
other	PersonX answers this ___ in the affirmative	to ask more questions
other	PersonX supplies every ___	to help others too
other	PersonX reproduces in PersonY manner	walks away
other	PersonX retires from PersonX's job	thrown a party
other	PersonX rolls out the red carpet	welcome a guest
other	PersonX buys PersonY's son	happy
other	PersonX steals PersonY away	happy
other	PersonX drives home at ___	sit in car
other	PersonX serves in the army	brave
other	PersonX writes PersonY article	worldly
other	PersonX is in a lot of pain	to be in an accident
other	PersonX gets organized	orderly
other	PersonX opens PersonX's presents	to be thanked for it
other	PersonX purchases one	decisive
other	PersonX potty train ___	learns new skill
other	PersonX manages PersonX's ___ effectively	responsible
other	PersonX misses PersonX's old friends	to talk to PersonX
other	PersonX never minds	to move on
other	PersonX protects ___ from competition	grateful
other	PersonX calls ___ into PersonY's office	stresses about getting fired
other	PersonX leaves the ___ to others	pressured
other	PersonX decides to have a garage sale	Poor
other	PersonX eats ___ for dessert	satisfied
other	PersonX provides ___ to users	They get more benefits from person X
other	PersonX uses PersonY's resources	buys things
other	PersonX manages PersonY's ___ effectively	receive recognition
other	PersonX goes to the beach with PersonX's friends	to thank Personx for the beach trip
other	PersonX asks questions	glad
other	PersonX enjoys PersonY's food	searches for food
other	PersonX defends PersonX's position	to make arrangemnts for it
other	PersonX becomes too much	to be needy
other	PersonX gives ___ PersonX's money	to thank PersonX
other	PersonX makes some extra cash	Stores have someone shopping at theme
other	PersonX wipes away PersonY's tears	to get closer to Y
other	PersonX sees ___ that PersonY really liked	gets it
other	PersonX gives PersonY a slap	feels pain
other	PersonX gets ready for a date	She saved her legs
other	PersonX plays ___ professionally	to practice
other	PersonX has a dog named PersonY	has a master
other	PersonX shows PersonY around	happy too
other	PersonX brings PersonY to the attention	to get away quickly
other	PersonX calls the police for help	secure
other	PersonX puts oneself in PersonY's shoes	to want to be understood
other	PersonX gives PersonY gifts	is thanked
other	PersonX gives PersonX's speech	to tell his report
other	PersonX bashes the bishop	destructive
other	PersonX gets a new cell phone	all excited
other	PersonX visits ___ with PersonX's family	they feel better
other	PersonX delivers PersonX's message	neutral
other	PersonX graduates school	proud
other	PersonX eats all of PersonY's food	lose their food
other	PersonX builds ___ together	to make something
other	PersonX finally turned	to change the course
other	PersonX hires PersonY a tutor	love
other	PersonX visits PersonY in the hospital	They visit a friend
other	PersonX pulls up stumps	gloves
other	PersonX devotes PersonX's ___ to the study	to prepare
other	PersonX gives PersonY an interview	go home
other	PersonX visits PersonX's doctor	to check his heart
other	PersonX never liked ___	grumpy
other	PersonX pays PersonX's friend	to thank him for the payment
other	PersonX would be late	okay.
other	PersonX starts jogging	resolute
other	PersonX hears footsteps	checks out the noise
other	PersonX explains the rules	listens
other	PersonX takes part in the discussion	good.
other	PersonX calls an exterminator	charges person X
other	PersonX gets a degree	happy
other	PersonX goes looking for PersonY	walks around the house
other	PersonX fills PersonY's ___ with air	fearful
other	PersonX goes back in time	dizzy from time leap
other	PersonX makes breakfast for PersonY's family	grateful
other	PersonX suits PersonY's purpose	accept the position
other	PersonX putts PersonY to death	dead
other	PersonX pleases PersonY's partner	happy
other	PersonX buys ___ for school	to save money
other	PersonX plays ___ with my friend	to learn chess
other	PersonX runs for exercise	increases endurance
other	PersonX writes a letter to PersonY	think about what they will write to PersonY
other	PersonX passes ___ to encourage	grateful
other	PersonX publishes after PersonY's death	awaits reviews
other	PersonX moves to new york	courageous
other	PersonX forgives PersonX's friend	relieved
other	PersonX grabs PersonY's wrist	jumps in horror
other	PersonX heads back to shore	tired
other	PersonX has always wanted to go to	eager
other	PersonX gives PersonY a trial	Make decision
other	PersonX never looked	never saw the danger
other	PersonX engages PersonY's attention	important
other	PersonX cooks for PersonX's friends	make strong friendship
other	PersonX asks PersonX's husband	angry
other	PersonX considers the ___ from the point	happy
other	PersonX gets chinese food	to call a chinese place to order in
other	PersonX gives PersonY opportunities	some work done
other	PersonX completes PersonX's work	to set a time for working
other	PersonX gives PersonY a share	happy
other	PersonX obtains ___ elsewhere	to ask someone for it
other	PersonX learns how to ride a bike	put on a bicycle helmet
other	PersonX sends ___ a gift	excited
other	PersonX reads PersonY the riot act	nervous
other	PersonX fees PersonX's dog	gets licked
other	PersonX sees the line	scowls
other	PersonX skips breakfast	to not eat
other	PersonX makes spaghetti	full
other	PersonX takes the game to ___	a completion
other	PersonX finds the culprit	able
other	PersonX decides to leave	to be by himself
other	PersonX is buying groceries	to pick out what they want to buy
other	PersonX uses ___ in class	a phone
other	PersonX offer ___ to people	to get their attention
other	PersonX has gone missing	bewildered
other	PersonX makes love	kiss
other	PersonX drops PersonY's laptop	PersonY is shocked by the drop.
other	PersonX fixes the roof	handy
other	PersonX takes part in the movement	good
other	PersonX gets some candy	smiles
other	PersonX finishes the hike	gets applauded
other	PersonX tickles the ivories	friendly
other	PersonX looks all over town	to find someone
other	PersonX shares PersonY's life	to always be with persony
other	PersonX glances behind PersonY	scared
other	PersonX spends the day with PersonY	go again
other	PersonX is painting PersonY's nails	pleased
other	PersonX helps PersonX's son	demonstrates
other	PersonX has a yard sale	responsible
other	PersonX loves to dance	joy
other	PersonX takes PersonY's dog	grateful
other	PersonX teaches ___ to children	hard working
other	PersonX pays PersonX's electric bill	dutiful
other	PersonX eats sushi	starts to blow chunks
other	PersonX takes PersonY to jail	angry
other	PersonX gets PersonX's ___ together	prioritize
other	PersonX puts PersonX's ___ into practice	to thank PersonX for the idea
other	PersonX sees ___ first	curious
other	PersonX celebrates PersonY's birthday	tired
other	PersonX throws PersonZ's ___ around PersonY	caring
other	PersonX hires a private investigator	to call one up
other	PersonX uses PersonY word	vocal
other	PersonX gets stitches	gets hospital bill
other	PersonX attends class	teach PersonX
other	PersonX quickly took	gets in trouble
other	PersonX shows PersonX's true stripes	to be sick of hiding their identity
other	PersonX spends time together	to meet him
other	PersonX works anyway	accomplished
other	PersonX gets PersonY understanding	surprised
other	PersonX uses ___ to control	to control something or someone
other	PersonX spills water	clumsy
other	PersonX awaits another ___	patient
other	PersonX takes PersonX's husband	committed
other	PersonX learns how to ride a bike	to go to the picnic on a bike
other	PersonX buys a new car	collect percentage of sales
other	PersonX hurts my ankle	fear sadness and pain
other	PersonX gets mad at PersonY	causes conflict
other	PersonX elects another ___	makes a speech
other	PersonX eases PersonY's pain	caring
other	PersonX wants ___ as a pet	Pants likes fish tacos
other	PersonX cuts the tree	to make firewood
other	PersonX gets with the times	to learn something new
other	PersonX knows PersonY's ___ better	asks questions
other	PersonX creates ___ in PersonY's image	colors
other	PersonX holds PersonY in my arms	loved
other	PersonX complains to PersonX's mother	be close to mother
other	PersonX sends money	very satisfied, helpful to others
other	PersonX faces every ___	Prepare their mind
other	PersonX is watching the news	turn on tv
other	PersonX leaves school	certain.
other	PersonX pulls PersonY along	to go somewhere
other	PersonX sets the wheels in motion	to make sure no one else finds out so soon
other	PersonX rushes to the er	to treat an injury as fast as they can
other	PersonX loves PersonY much	get tingly
other	PersonX spends ___ with friends	say goodbye
other	PersonX is the new kid in school	person x is lost in new school
other	PersonX shoots oneself in the foot	Passes out
other	PersonX grabs by the lapels	gets choked
other	PersonX reads PersonY's mind	to know more about persony
other	PersonX plays frisbee	to take the frisbee
other	PersonX moves to new york city	to meet new people
other	PersonX asks PersonY's friend for help	to meet PersonY
other	PersonX tells PersonY to leave PersonZ alone	pissed off, chastised
other	PersonX eats at mcdonald 's	cheap
other	PersonX brings PersonY the news	concered
other	PersonX stamps PersonX's foot	angry
other	PersonX turns away from PersonY	sighs in relief
other	PersonX comes PersonY's way	a bike
other	PersonX gives PersonY the pleasure	happy
other	PersonX feels really ___	good
other	PersonX helps ___ in need	become grateful towards PersonX
other	PersonX catches dust	Unskilled
other	PersonX tells PersonY to tell	to decline orders
other	PersonX sends word	lets others know
other	PersonX asks PersonY's family	to figure out how to respond
other	PersonX sends PersonY over the edge	yells at friend
other	PersonX gives PersonY a start	become good starter
other	PersonX understands the situation	observant
other	PersonX smells good	comfortable
other	PersonX ensures PersonY's success	to express his gratitude
other	PersonX meets girls	is engaged in conversation
other	PersonX flies kites	puts kite up
other	PersonX puts ___ in PersonX's room	to be comfortable
other	PersonX tells PersonY would take	to tell personX his opinion
other	PersonX affords PersonY opportunity	materials to help PersonY
other	PersonX bursts PersonY's bubble	realistic
other	PersonX is planning PersonX's wedding	stressed
other	PersonX writes PersonX's memoirs	proud
other	PersonX achieves PersonX's goals	to work smart
other	PersonX exercises ___ over others	hopes things go well
other	PersonX plays soccer ___	to play the sport
other	PersonX throws water	to throws water
other	PersonX plays so well	to praise PersonX
other	PersonX gives PersonY's girlfriend ___	loved for
other	PersonX sleeps very well	well rested
other	PersonX closes soon	for the store to close
other	PersonX turns PersonY's gaze	to impress them
other	PersonX wants to date	confident
other	PersonX costs ___ to fix	To come up with the money
other	PersonX calls PersonY's dad for help	humble
other	PersonX misses PersonX's stop	he waits longer
other	PersonX stays home with PersonY	talks
other	PersonX operates within the framework	in compliance
other	PersonX comes from behind PersonY	chased
other	PersonX sees someone	content
other	PersonX gets all PersonY's friends	to make a surprise birthday part for persony
other	PersonX tries PersonY best	wishful
other	PersonX kisses PersonY's lips	is nervous
other	PersonX renews PersonX's vows	renewed
other	PersonX always played	happy.
other	PersonX reaps the harvest	richer
other	PersonX gives PersonY the means	to help persony do something
other	PersonX hears anything	like they have to be quite around him
other	PersonX sells it on ebay	excited
other	PersonX gives PersonY understanding	hear story of the other side
other	PersonX always left	Person X does not favor this so leaves.
other	PersonX lays on PersonY's back	screams in pain
other	PersonX follows PersonY's lead	to follow
other	PersonX also asked PersonY	listens
other	PersonX covers in ice	annoyed
other	PersonX pulls PersonY close	get warmed up
other	PersonX is driving PersonX's car on the highway	determined
other	PersonX also played ___	learn the rules
other	PersonX talks to PersonY's boss	greatful
other	PersonX creates PersonY application	to send it off
other	PersonX needs money	PersonX overdraws their account
other	PersonX puts an ad in the paper	print ad
other	PersonX eats snacks	to enjoy a wide selection of food
other	PersonX gets better grades	excited
other	PersonX rents a car	take a trip with his family
other	PersonX drops PersonY's bags	screams
other	PersonX pushes the ___ far	adventurous
other	PersonX would not come out	to avoid others
other	PersonX gets a balloon	Has something to play with
other	PersonX gets into PersonY's car	to get a ride to the same destination as person
other	PersonX eventually came	to take care of errands beforehand
other	PersonX lets PersonY tell you	to solve his problem
other	PersonX burns PersonX's mouth	drink too much
other	PersonX sends ___ to schools	to be very enjoy to go to school
other	PersonX thinks long and hard	make sure he has all needed documents
other	PersonX sees PersonY go	wistful
other	PersonX tells PersonX's grandmother	to walk up to their grandmother
other	PersonX shuffles the cards	excited
other	PersonX rests PersonY's hands	close eyes
other	PersonX is out for the rest of the season	to make arrangements for his travel
other	PersonX gives PersonY things	someone to have something
other	PersonX hurts PersonY so much	angry
other	PersonX drives home from school	to get to their house without public transportation
other	PersonX heads back to the car	to go home
other	PersonX watches PersonX's favorite tv show	Turn on the TV.
other	PersonX cleans PersonX's teeth	to go the bathroom
other	PersonX helps PersonY to PersonY's feet	cry
other	PersonX carefully picked	to be cautious
other	PersonX starts yelling at PersonY	to apologies
other	PersonX keeps PersonY in ignorance	upset
other	PersonX has a litter of puppies	to get a bunch of puppies
other	PersonX gets this show on the road	dominant
other	PersonX invites all PersonX's friends over	happy
other	PersonX exercises PersonY influence	satisfied
other	PersonX gets the better of PersonY	to make person laugh
other	PersonX takes advantage of PersonY	receives justification from personx
other	PersonX loves PersonX's husband	married
other	PersonX watches youtube videos	Bored
other	PersonX zig when PersonX shoulds zag	gets hurt
other	PersonX signs PersonY's name	emotional
other	PersonX knocks the ball	competitive
other	PersonX dresses alike	inlcuded
other	PersonX cooks breakfast	has food to eat
other	PersonX waves goodbye	sad.
other	PersonX asserts PersonX's authority	definitive
other	PersonX searches PersonY's pantry	Person x stretches arm to look in the back of pantry.
other	PersonX wants to have a child	happy
other	PersonX sinks to PersonY's knees	to knees in the leg
other	PersonX goes somewhere else	energetic
other	PersonX resigns PersonY's office	gets their saving money from office
other	PersonX wants to hire PersonY	happy.
other	PersonX puts ___ in front	troops fight off people
other	PersonX gives PersonX's dog ___	generous
other	PersonX forces ___ upon PersonY	to be a bully
other	PersonX gets hit by a car	mangled
other	PersonX depends upon factors	good
other	PersonX trains every day	gets success
other	PersonX succeeds PersonX's father	He studies the trade.
other	PersonX wears a hat ___	to protect their head
other	PersonX gives PersonY a stare	uneasy
other	PersonX makes a funny noise	see who did a funny noise
other	PersonX joins PersonY together	to come up with a plan
other	PersonX cracks the screen	irresponsible
other	PersonX reads PersonY books	are indebted to the owner
other	PersonX finds time	happy
other	PersonX gets a job offer	happy
other	PersonX keeps PersonY close	Try to avoid standing so close to PersonX.
other	PersonX tries coffee	out going
other	PersonX sees the band	glad
other	PersonX blows the ___ away	active
other	PersonX brings PersonY food	to be caring
other	PersonX sends ___ to the principal 's office	to not get in trouble
other	PersonX enjoys it so much	happy
other	PersonX collects stamps	to own a variety of stamps
other	PersonX takes PersonY to a shelter	safe
other	PersonX buries PersonX's ___ in the sand	to play with his or her dad at the beach
other	PersonX depends upon the temperature	proficient
other	PersonX creates PersonY opportunity	gets busy
other	PersonX wears ___ home	to show off their clothes
other	PersonX injures ___ badly	active
other	PersonX buys a ___ at a price	disgruntled
other	PersonX fires upon PersonY	personY has a funeral
other	PersonX sends PersonY to summer camp	they relax at home
other	PersonX makes PersonX's statement	satisfied.
other	PersonX puts PersonY to the test	to know how effective persony is.
other	PersonX cuts a wide swath	to thank PersonX
other	PersonX calls every ___	have conversation
other	PersonX spends some ___ together	happy
other	PersonX improves ___ in patients	a scientist
other	PersonX opens PersonY's fridge	asks for something
other	PersonX pulls a prank	to decide which way to trick the person
other	PersonX lays PersonY egg	to yell at him
other	PersonX cuts PersonY 's hair	happy
other	PersonX gets a great deal	cheap
other	PersonX blows PersonY's nose	sneezes instead
other	PersonX thinks aloud	candid
other	PersonX finds ___ under PersonY's bed	relieved
other	PersonX sends PersonY away	pays more attention to actions
other	PersonX plays drums	rhythmic
other	PersonX pays PersonY tribute	bow
other	PersonX quits that job	they look for a new employee
other	PersonX sends PersonY to the principal 's office	explains what happened
other	PersonX takes PersonY to the dentist	PersonY gets their teeth cleaned
other	PersonX is n't paying attention	fails the examination
other	PersonX spends ___ helping	helped
other	PersonX moans into PersonY's mouth	to help him
other	PersonX mounts PersonX's horse	cultured
other	PersonX draws PersonY closer	receives a kiss
other	PersonX needs a break	exhausted
other	PersonX sells ___ at a price	to decide to sell something
other	PersonX cuts a long story short	to comment
other	PersonX takes PersonY to the movies	eats popcorn
other	PersonX calls PersonY to tell PersonZ	to delegate responsibility
other	PersonX exercises PersonX's authority	shows power
other	PersonX hires PersonY a tutor	is appreciative
other	PersonX gives notice	ready for new job
other	PersonX tries to study	committed
other	PersonX kills the goose that lays the golden eggs	the giant hears a noise
other	PersonX means a lot to PersonY	special to x.
other	PersonX washes up	clean and happy.
other	PersonX buys ___ immediately	to gather money
other	PersonX is the best ever	smug
other	PersonX takes part in the conference	intelligent
other	PersonX decorates PersonX's home	put the decorations where they want them
other	PersonX loves PersonX's mom	strives just a little harder for her child
other	PersonX issues PersonY edict	to be informative
other	PersonX asks PersonY on a date	to get their hair cut
other	PersonX adds fuel to the fire	bandages him
other	PersonX stares PersonY in the face	to intimidate someone.
other	PersonX adopts the kitten	loving
other	PersonX keeps PersonY company	gets fired
other	PersonX gives ___ back	relieved
other	PersonX gets another job	make new friends
other	PersonX wants to date	they get invited out to dinner.
other	PersonX makes a ham sandwich	happy
other	PersonX bears upon PersonY	push him away
other	PersonX pursues PersonY course	teach the couse
other	PersonX hires someone	search for person
other	PersonX goes mountain climbing	proud
other	PersonX gets married today	toast
other	PersonX works PersonY's magic	they keep working magic
other	PersonX hears ___ back	interested
other	PersonX takes ___ to PersonX's house	to make sure that the lost dog will be safe.
other	PersonX takes a few minutes	happier
other	PersonX beats PersonY's personal record	athletic
other	PersonX hears PersonY's mother 's ___	soothed by the singing of persony's mother
other	PersonX develops PersonY interest	inquisitive
other	PersonX looks for a new job	gets stressed
other	PersonX gives ___ a hard time	gets argued with
other	PersonX controls PersonX's anger	balanced
other	PersonX pays PersonY's bill	Tell him thanks.
other	PersonX goes to the home improvement store	to improve something
other	PersonX catches fish	gets wet
other	PersonX places PersonY's ___ on the throne	his son on the dias
other	PersonX leaves a message	crafty
other	PersonX evaluates PersonY's performance	PersonX is thanked
other	PersonX jumps through hoops	like he learned something
other	PersonX learns karate	to be more confident
other	PersonX takes a train	travelled
other	PersonX sees PersonY today	indifferent
other	PersonX gets home late	guilty
other	PersonX dominates every ___	more guts and honest
other	PersonX talks to PersonY's friend	involved
other	PersonX hires a tutor	to better themselves
other	PersonX knows PersonY's names	to avoid him
other	PersonX dedicates PersonY's ___ to the service	to blow a horn
other	PersonX changes PersonY life	to have opinions
other	PersonX starts eating	salivates
other	PersonX hits the sack	tired
other	PersonX has trouble walking	he thanks them
other	PersonX enters the store	satisfied
other	PersonX elects another ___	the captain to get help from person x
other	PersonX tries to make out with PersonY	caught off guard
other	PersonX drapes herself across chest	worn out
other	PersonX plays ___ with some friends	yells
other	PersonX gets a card	delighted
other	PersonX talks about PersonY's relationship	to be mean
other	PersonX cries every night	they wipe their tears
other	PersonX writes PersonY a letter	gets a letter
other	PersonX wipes PersonY's eyes	motherly
other	PersonX repels PersonY attack	falls down
other	PersonX gets what PersonY needed	good
other	PersonX gives PersonY peace	relieved
other	PersonX puts the ___ first	glad to have him as a doctor
other	PersonX bares PersonX's soul	open
other	PersonX takes a look at PersonY	to say hello
other	PersonX buys PersonX's friend	to tell PersonX they prefer sandwich
other	PersonX speaks with a forked tongue	to make someone feel bad
other	PersonX almost hit ___	anxious
other	PersonX goes to PersonY's car	Gains respect for being seen with PersonX
other	PersonX brings PersonY closer	to interact
other	PersonX returns home from work	relaxed
other	PersonX takes the class	earns credits
other	PersonX uses the ___ to help	writes a check
other	PersonX performs tricks	skilled
other	PersonX sees the eye doctor	unfocused
other	PersonX provides PersonY education	learns something
other	PersonX gives PersonY some tips	receives tips back
other	PersonX tells PersonY's everything	is overwhelmed
other	PersonX visits the park	to take a walk
other	PersonX rises from the ashes	content
other	PersonX ends the game	Argue with X
other	PersonX drives home PersonX's ___	to gather teaching materials
other	PersonX begins eating	excited
other	PersonX defines PersonY's ___ in terms	to understand PersonY
other	PersonX finds PersonY's family	gather information regarding PersonY's family from PersonY
other	PersonX buys the shirt	elated
other	PersonX makes PersonY commitment	obligated
other	PersonX steals PersonY's wallet	to put their hands on the wallet.
other	PersonX assesses the patient 's ___	responsible
other	PersonX looks all over PersonX's house	to find something
other	PersonX lives the dream	ambitious
other	PersonX protects women 's ___	to protect the rights of women
other	PersonX goes to a party with PersonY's friends	Gets left behind
other	PersonX shows PersonY's mom	hopeful
other	PersonX finishes PersonY's project	overprotective
other	PersonX helps ___ a lot	enjoy the outcome of PersonX's assistance
other	PersonX watches sports	cheers
other	PersonX buys PersonX's new shoes	decide what color they want
other	PersonX tries to talk PersonY out of it	Simmers with anger
other	PersonX gives ___ to PersonX's son	be a great dad
other	PersonX gets every ___	conscientious
other	PersonX rubs PersonY's forehead	PersonX to stop
other	PersonX defies every ___	skillful
other	PersonX deserves PersonY's attention	request for atenetion
other	PersonX rides PersonX's skateboard	improved
other	PersonX goes mini golfing	genial
other	PersonX sees a sign	yields
other	PersonX comes near PersonY	to move
other	PersonX helps PersonY's study	to help
other	PersonX carries a torch for ___	gets tired
other	PersonX sits near PersonY	to lower his/her body
other	PersonX brings ___ into the field	they go home tired
other	PersonX buys a new hat	to look handsome
other	PersonX brushes PersonY's hand	loving
other	PersonX gives PersonY a berth	persony cries
other	PersonX takes up PersonY's cross	looks at PersonX
other	PersonX cooks PersonY's food	talented
other	PersonX provides PersonY outlet	thanks Person X
other	PersonX gets hold of PersonY	PersonY attacks PersonX
other	PersonX goes to the store with PersonX's mother	helpful
other	PersonX feels more confident	Sure of themselves
other	PersonX finds PersonY's lost dog	they wanted to help find it
other	PersonX creates an app	to know how to create apps
other	PersonX decides to help	assisted
other	PersonX drives PersonY crazy	annoyed
other	PersonX clenches PersonY's jaw	to call the cops
other	PersonX visits a ___ near you	anxious
other	PersonX reads PersonY's mind	confused
other	PersonX helps PersonY in every way	to be educated
other	PersonX goes to the nurse 's office	better when they find out what is wrong
other	PersonX takes PersonX's bike	aggressive
