prefix	input_text	target_text
other	PersonX makes a bowl of cereal	to grab some milk
other	PersonX boards the bus	in transit
other	PersonX comes here every ___	to clean  up the kitchen
other	PersonX fills in the blank	to finish the paperwork
other	PersonX backs PersonY's car	mad
other	PersonX pays PersonY rent	a car
other	PersonX uses PersonY's judgment	to use other's advice
other	PersonX tells the man	happy to be told.
other	PersonX meets PersonX's objectives	driven
other	PersonX makes PersonY gesture	to laugh
other	PersonX kills PersonY animal	take offense at the animals behavior
other	PersonX perfects PersonX's craft	to leave PersonX work on his craft
other	PersonX starts a garden	to have bought seeds
other	PersonX drives on the freeway	confident
other	PersonX is running for president	determined
other	PersonX rushes ___ to the hospital	heart races
other	PersonX hands it to PersonY	helpful
other	PersonX considers the ___ from the point	happy
other	PersonX takes a tumble	sad
other	PersonX gets new shoes	responsible
other	PersonX finally broke down	to have something terrible happen
other	PersonX gets ready in the morning	happy.
other	PersonX studies really hard	proud
other	PersonX gets ___ in the head	to go to the doctor
other	PersonX calls PersonY later	happy to have received the call
other	PersonX quickly left	nervous
other	PersonX comes to PersonY's aid	to hug person x for their help
other	PersonX pushes PersonY on the ground	bleeds
other	PersonX gives PersonY peace	relieved
other	PersonX throws ___ around PersonY	to see if he is in good mood
other	PersonX realizes it was saturday	aware
other	PersonX pays every ___	careful
other	PersonX says something like that	they agree
other	PersonX demands all the money	loses money
other	PersonX stops working one day	to fill in for PersonX
other	PersonX pays PersonY fee	resourceful
other	PersonX enters the science fair	Celebrate
other	PersonX writes PersonY's letter	to be helpful
other	PersonX tells PersonY not to worry	to make sure all is ok
other	PersonX asks PersonY to take	to thank person X for giving it
other	PersonX sees PersonY's doctor	healthy
other	PersonX implements PersonY program	informed
other	PersonX tells mike	responds
other	PersonX fills PersonX's hand	scared
other	PersonX tries something different	couragous
other	PersonX urges PersonY to join	persuasive
other	PersonX takes charge of PersonY	to understand his problem
other	PersonX drops the class	to be less stressed out
other	PersonX watches the sunset	Get comfortable.
other	PersonX forces ___ upon PersonY	to go near him
other	PersonX waves back	to reciprocate.
other	PersonX binds the ___ together	haopy
other	PersonX watches the olympics	see who wins
other	PersonX eats PersonX's wheaties	Hungry
other	PersonX sees ___ today	to check the weather
other	PersonX pats PersonY on the back	Feels hand on back, hears sound
other	PersonX never buy ___	to only buy things they like
other	PersonX leaves ___ in PersonY's room	to remember where the item is
other	PersonX sees ___ on tv	laughs
other	PersonX drives the ___ back	brave
other	PersonX stands on PersonX's legs	lanky
other	PersonX scores a touchdown	to help team
other	PersonX eats tofu	to feel satiated
other	PersonX feels like an idiot	do something stupid
other	PersonX is trying to quit smoking	to be healthy
other	PersonX tells PersonY to look	observe
other	PersonX tells PersonX's tale	Others focus on the tale
other	PersonX tells PersonY the way	enjoying
other	PersonX enjoys the movie	to have a fun time
other	PersonX lets PersonY know what happened	good
other	PersonX is dating for five years	person being dated gets proposed to
other	PersonX eats together	friendly
other	PersonX rides go karts	to wait in line
other	PersonX takes PersonY to a shelter	caring
other	PersonX provides ___ to individuals	to learn from them
other	PersonX would pay for it	mad
other	PersonX raises PersonY hand	to punch X
other	PersonX kisses PersonY on both cheeks	gets closer
other	PersonX gives PersonY's names	gets paid
other	PersonX starts to cry	to share his painful moment
other	PersonX gets stronger	to feel in control
other	PersonX aces PersonX's interview	excited
other	PersonX gets a divorce	sad
other	PersonX asks PersonY's kids	to make children happy
other	PersonX gets shots	woozy and dizzy
other	PersonX makes a good grade	to study for the next test
other	PersonX drives PersonY insane	annoyed
other	PersonX takes my dog	to say thank you
other	PersonX hangs the picture	to look at the picture
other	PersonX receives the ___ from the hands	asks for something
other	PersonX fights another ___	lonely
other	PersonX meets students ' ___	fulfilled
other	PersonX challenges ___ to a contest	to prove something
other	PersonX takes ___ to church	scared
other	PersonX takes a joke	claps loudly
other	PersonX gets PersonY's picture taken	says thank you
other	PersonX tells a joke	He goes on a stage.
other	PersonX weathers the storm	prepared
other	PersonX undergoes PersonY change	happy
other	PersonX raises PersonY from the dead	person to be alive
other	PersonX goes roller skating	to get some snacks
other	PersonX makes PersonY incision	trained
other	PersonX condemns PersonY to death	escape
other	PersonX breaks the deadlock	for it to help people
other	PersonX wants PersonY to leave	Says goodbye
other	PersonX rushes to the emergency room	to drive X home from the hospital.
other	PersonX wishes would stop	to do something else
other	PersonX is running for class president	to change
other	PersonX needs to move	to complete a lease
other	PersonX imports ___ from abroad	To research prices
other	PersonX removes PersonY's shoes	Takes shower
other	PersonX cooks dinner for PersonY	full
other	PersonX knows PersonY well enough	thoughful
other	PersonX makes an appearance	famous
other	PersonX remembers well the ___	to recall something
other	PersonX takes a drive	go get gas
other	PersonX loses PersonX's ___ as a result	frustrated
other	PersonX holds onto PersonY	losses hold
other	PersonX lays down beside PersonY	happy
other	PersonX prevents ___ from leaving	to leave anyway
other	PersonX holds PersonY opinion	hear the views of PersonX
other	PersonX screams and ran	to see something scary
other	PersonX watches ___ all day	to eat
other	PersonX ensures PersonY's success	to make arrangements for it
other	PersonX loves PersonY's ___ much	hang out with person x
other	PersonX opens the envelope	to deposit the check
other	PersonX goes home to PersonY	welcomes
other	PersonX works this morning	steady
other	PersonX draws PersonY's ___ to the fact	to figure out what to do
other	PersonX opens a bottle of wine	to go to the store
other	PersonX withdraws PersonY's support	to resist person x
other	PersonX enrols ___ at PersonY institution	he is full time job a company
other	PersonX surprises PersonY's parents	hug person X
other	PersonX calls PersonX's dog	joyful
other	PersonX produces PersonY number	to talk
other	PersonX goes from house to house	tired
other	PersonX grants ___ the right	are enabled
other	PersonX wants to lose PersonY	is abandoned
other	PersonX asks what happened	inform PersonX
other	PersonX draws PersonY's ___ away	insulted by personx's rejection of them
other	PersonX drives ___ to the store	waits in checkout line
other	PersonX takes good care of PersonY	to be a good person
other	PersonX uses a sledgehammer to crack a nut	some fight
other	PersonX removes PersonY from office	to tell PersonY they were not competent
other	PersonX induces PersonY response	Y gives in to what X wants
other	PersonX visits PersonX's father 's ___	to take father with them
other	PersonX gets PersonX's pilot 's license	smart
other	PersonX tells ___ PersonY had the flu	worried for y
other	PersonX keeps PersonY in condition	stays in shape
other	PersonX lasts much longer	screams
other	PersonX is at the store with PersonY's mom	experiences companionship
other	PersonX calls to the bar	friendly
other	PersonX takes PersonY turn	grateful
other	PersonX commands PersonY army	strong
other	PersonX grows tomatoes	to sell tomatoes in market
other	PersonX grabs by the lapels	to scream
other	PersonX takes PersonY to see a doctor	grateful
other	PersonX always gets	nice
other	PersonX makes ___ at school	to go to school
other	PersonX does not go well	Overwhelmed
other	PersonX suddenly saw ___	to know what it is
other	PersonX admires PersonY's work	envious
other	PersonX calls a taxi	to travel
other	PersonX takes ___ to the bathroom	uses bathroom
other	PersonX gives PersonY a discount	happy
other	PersonX comes to PersonY's rescue	happy
other	PersonX enlighteneth every ___	to shake hands
other	PersonX likes ___ at first	slams hands on desk
other	PersonX takes ___ to the doctor	Y is diagnosed with a disease
other	PersonX controls PersonX's environment	to be in charge
other	PersonX determines PersonY's position	a job
other	PersonX uses PersonX's credit card	to take what they bought home
other	PersonX reads books	go to library
other	PersonX comes to PersonY decision	to debate with someone
other	PersonX buys new clothes	to dress nice
other	PersonX wears too many hats	Looks at person x weird
other	PersonX waits to return	to avoid an argument
other	PersonX calls the electric company	stressed
other	PersonX takes the rest of the day off	tired
other	PersonX loses the match	to go to the match
other	PersonX fixes it right away	satisfied.
other	PersonX orders some food	to satisfy their hunger
other	PersonX stands on PersonY's legs	gets bone broken
other	PersonX sweeps ___ under the rug	uncomfortable
other	PersonX calls PersonY crazy	to vent
other	PersonX monitors and control ___	to thank him for his work
other	PersonX drinks a beer	unhealthy
other	PersonX views the ___ in the light	happy
other	PersonX gets a puppy	happy
other	PersonX finds a parking spot	joyful
other	PersonX calls my friend	happy to talk to a friend
other	PersonX tells PersonY the thing	informed
other	PersonX calls PersonX's doctor	to have a conversation with PersonX
other	PersonX makes progress	work towards his goal
other	PersonX decides to try out for the team	gratitude for the effort
other	PersonX practices yoga	good
other	PersonX learns japanese	Go to Japan.
other	PersonX fears for PersonX's life	to run away
other	PersonX screams loudly	to see whats wrong
other	PersonX finds ___ to watch	surprised, grateful, happy
other	PersonX pays PersonY's water bill	balance checkbook
other	PersonX plays chess	to show excellence
other	PersonX is at the store with PersonX's mom	to cook dinner.
other	PersonX turns a phrase	to do undoable
other	PersonX makes a full recovery	healed
other	PersonX pursues PersonX's interest	selfish
other	PersonX locks ___ in PersonX's car	to unlock the door
other	PersonX devotes PersonX's ___ to work	to reflect on his work
other	PersonX walks in PersonX's neighborhood	energetic
other	PersonX misses PersonX's family	nostalgic
other	PersonX holds conversations	to understand
other	PersonX draws the ___ away	relieved
other	PersonX takes PersonY's cat	grateful
other	PersonX continues PersonX's work	to have a task assigned
other	PersonX finds ___ nearby	to pray
other	PersonX persuades ___ to join	to speak to them
other	PersonX looks for a new job	to earn money
other	PersonX has broken PersonY's leg	to win the competition
other	PersonX drives home in PersonY's new car	to get the keys back
other	PersonX manages PersonY's ___ in PersonY's way	managed
other	PersonX throws it on the floor	to make the water balloon pop
other	PersonX puts it in PersonY's mouth	to write down temperature
other	PersonX puts up PersonX's dukes	to be feared
other	PersonX maintains PersonY level	challenged
other	PersonX learns the language	get taught the language
other	PersonX acquires PersonY knowledge	to tell other people
other	PersonX wants to talk to PersonY	to discuss their roommate conflicts
other	PersonX drives very well	competent
other	PersonX gets PersonY's lunch	to be nice
other	PersonX takes the plunge	to live his life with someone
other	PersonX pulls PersonY closer	to return PersonX's affections
other	PersonX applies lotion	to be smelled
other	PersonX brings ___ to light	good about themselves
other	PersonX clears PersonY's head	to ask him more doubts
other	PersonX holds the line	helpful
other	PersonX loves PersonX's ___ dearly	to show his love and affection
other	PersonX squeezes PersonY's eyes shut	open eyes
other	PersonX makes ___ in PersonX's spare time	to try it out
other	PersonX plays basketball with PersonY's friends	tired
other	PersonX returns ___ that night	sober
other	PersonX is in a new city	to find a home
other	PersonX loves PersonY's gift	are given thanks
other	PersonX plays mini golf	to go to the mini golf course
other	PersonX tries ___ instead	happy
other	PersonX reads the instructions	to build something from the instructions
other	PersonX wins the talent show	to be the best
other	PersonX puts PersonY's ___ to the test	to see what they think of their skills
other	PersonX treats ___ to ice cream	friendly
other	PersonX finds ___ in the kitchen	observant
other	PersonX includes ___ well	goes to them for information
other	PersonX counts ___ for christ	god christ to thanks
other	PersonX lives another ___	to jump out of a plane
other	PersonX saves PersonY's father 's ___	generous
other	PersonX shields PersonX's ___ from the sun	cautious
other	PersonX gets a team together	to win the game/activity
other	PersonX comes back to my room	to lay down
other	PersonX is driving down the highway	to go to work
other	PersonX starts a relationship	have chemistry with new person
other	PersonX takes PersonY's hand	caring
other	PersonX leaves the ___ in PersonY's hands	to do a good job
other	PersonX takes PersonX's position	have their tasks completed
other	PersonX leaves PersonY's office	have a conversation with Person Y.
other	PersonX rests on PersonX's knees	to fold his knees up towards his face
other	PersonX resumes PersonX's march	to rest from the travels
other	PersonX decides to move out	persuades to stay
other	PersonX plies PersonY's trade	skilled
other	PersonX receives PersonY order	available
other	PersonX establishes the ___ on earth	become homeless
other	PersonX buys new pants	to take that home
other	PersonX is really proud	to do another good job
other	PersonX lives PersonX's ___ according	to meet the person
other	PersonX challenges ___ to a contest	competitive
other	PersonX puts PersonX's money where PersonX's mouth is	have the ability to act on it
other	PersonX says maybe	to be indecisive
other	PersonX thinks anything of it	to overeact
other	PersonX clenches PersonY's jaw	to call the cops
other	PersonX looks forward to PersonY	the have someone talk and converse with them
other	PersonX gives PersonY employment	satisfied
other	PersonX listens to PersonY's parents	has new friend
other	PersonX takes PersonY by force	bleeds
other	PersonX pays PersonY's way	to express their gratitude
other	PersonX quits PersonY's job	to oblige
other	PersonX buys a shirt	proud
other	PersonX wants to talk	Make sure it's all true.
other	PersonX puts PersonY under ___	to find person y
other	PersonX finds ___ on fire	to walk somewhere
other	PersonX sets PersonY example	to do well
other	PersonX happens every ___	week
other	PersonX tells time	grateful
other	PersonX gets a team together	to win
other	PersonX helps clean	to put away the cleaning stuff
other	PersonX rushes to the emergency room	sad
other	PersonX assists the ___ in developing	caring
other	PersonX talks about PersonX's feelings	their voice has been heard
other	PersonX completes PersonX's training	to go back home
other	PersonX rides hard and put away wet	aggresive
other	PersonX gets the best of PersonY	to show love
other	PersonX wants to go back	weak
other	PersonX persuades the ___ to make	to engage in talks
other	PersonX drops PersonY's laptop	PersonY is shocked by the drop.
other	PersonX sneaks up behind PersonY	brave
other	PersonX buys PersonY's flowers	happy
other	PersonX understands thoroughly the ___	considerate
other	PersonX likes a boy	to talk to the boy
other	PersonX is going to work	responsible
other	PersonX walks ___ home	to go inside
other	PersonX goes blue	Talk to someone
other	PersonX finally convinced ___	to do what PersonX wants
other	PersonX plays games all day	to waste time
other	PersonX persuades PersonY to join	listens to the captain
other	PersonX serves PersonY's purpose	to use what they got
other	PersonX gets a new pet	to be around animals
other	PersonX pays the ___ in full	getting
other	PersonX has a difficult time	stressed out
other	PersonX strikes PersonX's flag	Rude
other	PersonX stops eating it	to avoid being sick
other	PersonX blows PersonY away	astonished
other	PersonX helps the ___ to understand	grateful
other	PersonX saves the ___ from ruin	secure
other	PersonX is driving PersonY nuts	becomes stressed
other	PersonX takes ___ to the store	to buy items
other	PersonX carries out PersonX's purpose	excited to have done it.
other	PersonX supports PersonY's claims	to support him
other	PersonX buys ___ for PersonY's daughter	awarding
other	PersonX invites PersonY's family	to have fun at the wedding
other	PersonX works toward goals	to watch what they do
other	PersonX rolls PersonY's shoulders	fit
other	PersonX lives with PersonX's sister	happy to live with personx
other	PersonX stills another ___	peaceful
other	PersonX leads ___ astray	to believe PersonX
other	PersonX quickly put ___	to hide something
other	PersonX is PersonY's prom date	a suit
other	PersonX is taken care of	old
other	PersonX fulfills PersonY's obligations	to meet the deadline
other	PersonX wants to see PersonY again	makes a phone call to PersonX
other	PersonX meets ___ for the time	like he made some new friends
other	PersonX effects PersonY's escape	to be aware of escape
other	PersonX sees could be done	wise
other	PersonX explains briefly the ___	empowered
other	PersonX goes to PersonY's house	informed
other	PersonX eats it anyway	to pick up food
other	PersonX believes my eyes	person x ask why should believe my eyes
other	PersonX eats ___ for lunch	to get nutrition
other	PersonX becomes PersonY's president	Loses health benefits
other	PersonX visits PersonY's aunt	to follow up with PersonY's aunt
other	PersonX is rushed to the hospital	to recover
other	PersonX means so much to PersonY	more lovingand kind
other	PersonX raises PersonY's hips	this person's hips in a different location
other	PersonX eats great food	to satisfy their hunger
other	PersonX rushes PersonY to the vet	responsible
other	PersonX lays to rest	exhausted
other	PersonX wants to wake	energetic
other	PersonX takes it apart	to see how it works
other	PersonX moves the needle	to sew a dress
other	PersonX leaves the bag	Returns the bag
other	PersonX puts PersonX's ___ in order	to see clearly
other	PersonX treats PersonY with contempt	PersonY decides to talk it out with PersonX
other	PersonX sets at defiance the ___	to show lack of respect
other	PersonX gladly accepted	amicable
other	PersonX starts PersonY program	grateful
other	PersonX starts exercising more	to have a better body
other	PersonX receives PersonX's brother 's ___ from PersonX's hand	X's brother shows happiness for X's love.
other	PersonX cancels PersonX's plans	PersonY must create alternate plans
other	PersonX helps PersonY's practice	happy for the help
other	PersonX accepts the challenge	that he needs to prepare
other	PersonX becomes very sad	NONE
other	PersonX is walking in the woods	to take a walk
other	PersonX gets home late from work	to get in the car
other	PersonX waits for PersonY's return	Curious
other	PersonX sees ___ in the driveway	shocked
other	PersonX hears PersonY's words	to listen to him
other	PersonX hears a knock on PersonY's door	they ask how they are
other	PersonX thanks the ___ for supporting	to ask for support
other	PersonX fires another ___	hear a loud noise
other	PersonX raises it to PersonX's lips	curious
other	PersonX goes to the beach with PersonY's family	gets hot
other	PersonX finds PersonY unresponsive	overwhelmed
other	PersonX paints my nails	smiles
other	PersonX comes under PersonY's observation	to be suspicious to PersonY
other	PersonX assesses the damage	concerned
other	PersonX looks for a dog to kick	yell at someone
other	PersonX wins a million dollars	take a draw
other	PersonX supplies PersonY with food	stops begging for food
other	PersonX wipes away PersonY's tears	to help their friend
other	PersonX deprives PersonY of the power	powerful
other	PersonX crosses PersonY's legs	to know where PersonY is
other	PersonX changes hands ___	dishonest
other	PersonX beats a dead horse	grab horse
other	PersonX wants a child	excited
other	PersonX answers this ___ in the affirmative	to answer any other questions
other	PersonX manages PersonX's ___ effectively	wealthy
other	PersonX persuades ___ to come	insistent
other	PersonX gets ___ for PersonY's birthday	get new clothes
other	PersonX throws a rock at it	evil
other	PersonX meets PersonX's maker	sorrow
other	PersonX asks PersonX's friend for advice	hopeful.
other	PersonX strips off PersonY's clothes	To get away from X
other	PersonX satisfies PersonY curiosity	smile
other	PersonX remembers anything	get idea
other	PersonX makes an a on PersonY's test	to give PersonX their homework to take
other	PersonX keeps PersonY appointment	to get paid by PersonY
other	PersonX aims PersonX's gun	Run
other	PersonX takes my daughter	sexy
other	PersonX moves to new york city	to meet new people
other	PersonX cooks dinner for PersonY's girlfriend	smiles
other	PersonX receives ___ in the literature	intelligent
other	PersonX hears anything	like they have to be quite around him
other	PersonX helps people	kind
other	PersonX lives in PersonY age	glad
other	PersonX puts ___ in PersonY's hands	to give
other	PersonX averts PersonY's eyes	to turn back and continue watching
other	PersonX waits upon PersonY	makes another appointment
other	PersonX asks PersonY's family	gives answer
other	PersonX gives ___ a prescription	helpful
other	PersonX would know	to listen to PersonX's information
other	PersonX feels ___ in PersonX's leg	to have been kicked on the leg
other	PersonX takes PersonY's lives	feel pain
other	PersonX hides eggs	excited
other	PersonX gives PersonX's girlfriend	to be great
other	PersonX acts like PersonY	to get a laugh
other	PersonX has been dating for a year	have children
other	PersonX calls PersonY later	to get the job done
other	PersonX increases PersonY's profits	They earn more money
other	PersonX makes healthy choices	fit
other	PersonX helps ___ in need	become grateful towards PersonX
other	PersonX caresses PersonY's face	caring
other	PersonX weighs every ___	unsure
other	PersonX teaches PersonY a lesson	the need for persony to mature
other	PersonX learns every ___	determined
other	PersonX uses every effort	something to happen
other	PersonX comes ___ in the evening	to sleep
other	PersonX picks a fight with PersonY	irritated
other	PersonX buys PersonX's first house	be a good neighbor
other	PersonX takes ___ to court	Dress well
other	PersonX watches a movie	relaxed
other	PersonX starts to eat	buy food
other	PersonX makes ___ with respect	they listen to what he says
other	PersonX tells ___ PersonY was sick	grateful
other	PersonX lets ___ off with a warning	bad
other	PersonX makes christmas cookies	responsible
other	PersonX bends the knee	to be near the king
other	PersonX spends PersonY money	hurt
other	PersonX goes ___ back	to eat the food
other	PersonX looks at PersonY with a smile	friendly
other	PersonX fights back tears	distraught
other	PersonX gives PersonY some information	grateful
other	PersonX hears ___ behind PersonY	to make sure there is no danger
other	PersonX gives PersonX's kids ___	to bake it
other	PersonX breaks PersonY's neck	to arrest PersonX
other	PersonX climbs back	skillful
other	PersonX scraps PersonX's knees	pain
other	PersonX changes PersonY's opinion	powerful.
other	PersonX covers ___ with PersonY's hands	to interact with PersonX
other	PersonX forms PersonY image	perceptive
other	PersonX plays PersonY's ___ well	to encourage PersonX
other	PersonX has a crush on a boy	giddy
other	PersonX spills juice	clumsy
other	PersonX climbs the stairs	to go upstairs
other	PersonX makes a deposit	wealthy.
other	PersonX eats lobster	satisfy hunger
other	PersonX loves movies	to learn how to make movies
other	PersonX runs for cover	safe, if they got there in time
other	PersonX wears PersonX's ___ long	to have long things
other	PersonX is playing basketball with PersonY's friends	to go to a basketball court
other	PersonX sees PersonY's point	to know what PersonY is talking about
other	PersonX defies every ___	Daring
other	PersonX feels really bad for PersonY	hear the news
other	PersonX hugs PersonY's mom	to show that she is happy to see her.
other	PersonX makes ___ by hand	thankful
other	PersonX puts PersonX's ___ to the test	in touch with his sense of loyalty to others
other	PersonX gives PersonY a headache	they gossip
other	PersonX recently got	fortunate
other	PersonX meets PersonY's obligations	is indebted
other	PersonX plays musical chairs	to get out the chairs
other	PersonX calls PersonY stupid	to retaliate
other	PersonX has a tiger by the tail	the tiger not to eat them.
other	PersonX presses PersonY's hands	to slap PersonX
other	PersonX creates PersonY awareness	gain more knowledge
other	PersonX is in a new city	to explore
other	PersonX plays ___ with my friend	Friendly
other	PersonX slams the door behind PersonY	PersonY jumps from fear due to the loud back
other	PersonX loves stories	glad
other	PersonX persuades PersonY to join	join the team
other	PersonX gives it back to PersonY	Tell him you're welcome.
other	PersonX goes bad	to have bad company
other	PersonX is going on a road trip	joyful
other	PersonX keeps on truckin	continue on a journey
other	PersonX reads PersonY mind	violated
other	PersonX errs on the side of caution	careful
other	PersonX determines the patient 's ___	to bring the patient
other	PersonX is a terrible cook	to go out for a meal
other	PersonX visits PersonX's relatives	thank PersonX for visiting
other	PersonX kicks the tyres	be near the tires
other	PersonX gives it to PersonX's mother	To thank X
other	PersonX is badly hurt	to fall
other	PersonX looks everywhere for PersonY	to care about PersonY
other	PersonX makes ___ to the finals	happy
other	PersonX takes PersonY's lunch	sad
other	PersonX calls PersonY's back	relieved
other	PersonX seeks help	inadequate
other	PersonX puts PersonY in possession	to approach PersonY
other	PersonX puts ___ in the sink	Walk to the kitchen
other	PersonX gives ___ to PersonY's son	to educate his son
other	PersonX adds ___ to the fire	useful
other	PersonX rushes to the hospital	prescribe medication
other	PersonX calls my mom	thoughtful
other	PersonX asks PersonY's help	to call him
other	PersonX gives ___ a raise	caring
other	PersonX plays video games ___	hear game
other	PersonX loves going to the beach	relaxed
other	PersonX is a substitute teacher	inspired
other	PersonX needs ___ for school	to get soemthing
other	PersonX persuades ___ to join	Workers thank PersonX
other	PersonX has to walk to work	active
other	PersonX visits PersonX's mom	his mom gets a hug
other	PersonX changes PersonX's character	to do their best
other	PersonX gives PersonY this opportunity	to teach Persony
other	PersonX flips a coin	finds some change in pocket
other	PersonX makes it in time	happy.
other	PersonX shaves PersonY's hair	get razor burn
other	PersonX pays PersonY homage	to thank PersonX
other	PersonX goes on in PersonY's mind	to find out what PersonX is up to
other	PersonX catches PersonY's hand	to hold PersonX's hand tightly
other	PersonX wears body to bridge the gap between PersonY and PersonY	happy
other	PersonX tells PersonY's something	gets called names
other	PersonX tosses ___ back	to play the game
other	PersonX buys ___ for PersonX's children	generous
other	PersonX gives PersonY gifts	is appreciative
other	PersonX buys ___ for PersonY's birthday	to thank him
other	PersonX accompanies PersonY far	happy
other	PersonX immediately picked it up	be near the phone
other	PersonX puts ___ back together	effected by the completion of the project
other	PersonX asks PersonY's boss	satisfied
other	PersonX eats the cookies	to eat
other	PersonX builds a house	people can come over visit
other	PersonX thinks nothing of it	Person Y apologizes to Person X.
other	PersonX takes part in politics	they share what they think
other	PersonX sings PersonY's song	to sing a song they know
other	PersonX bites the biscuit	hungry for more
other	PersonX gains ___ rapidly	to start eating lots of protein
other	PersonX looks around PersonY	to look behind themselves
other	PersonX grabs a glass	See a glass
other	PersonX thanks PersonY ___ for PersonX's encouragement	supported
other	PersonX drives down the street	Starts the car
other	PersonX meets PersonY's parents	thankful
other	PersonX reads books	wear shoes
other	PersonX sets the bar	envious.
other	PersonX uses PersonY technique	gains respect in the eyes of others
other	PersonX classifies the ___ according	happy
other	PersonX gets water	satisfied
other	PersonX is every man 's ___	nice
other	PersonX fights for PersonY's life	to prepare to fight
other	PersonX sees PersonY article	to thank PersonX for their contact
other	PersonX lends ___ at interest	to pay back the money
other	PersonX confers ___ upon PersonY	Receives
other	PersonX decides to try some	cook the new receipe
other	PersonX asks PersonY to prom	buys a dress
other	PersonX takes ___ to a shop	glad
other	PersonX establishes PersonX's identity	confident
other	PersonX asks a friend to teach PersonY	determined
other	PersonX throws caution to the wind	chase desires
other	PersonX has a lot of fun playing	cheer
other	PersonX buys another	to pay for his purchase
other	PersonX retraces PersonY's steps	to ascertain the person's movement
other	PersonX walks to PersonY's house	to say hello.
other	PersonX visits the beach	change clothes
other	PersonX misses PersonY terribly	to spend time with PersonX
other	PersonX increases ___ by reducing	to fix something else
other	PersonX gets ___ to drink	wash the glass
other	PersonX revolves around PersonY	to spend more time with PersonY
other	PersonX throws PersonY exception	to forgive person y
other	PersonX punches ___ in the eye	painful
other	PersonX prevents PersonY from reaching	to keep distance
other	PersonX wants to help PersonY	PersonY sits at the table
other	PersonX catches ___ just in time	to make sure they don't run out of time
other	PersonX hits hard	scared
other	PersonX parks that thought	doubtful
other	PersonX has trouble in school	to hide the issue from his parents.
other	PersonX nails the interview	thrilled
other	PersonX pays ___ to the fact	Tell others about it.
other	PersonX gives as good as PersonX gets	competitive
other	PersonX gets better and better	to grow in life.
other	PersonX is nine months pregnant	child becomes a separate individual
other	PersonX catches nothing	disappointed
other	PersonX lands on PersonY's arm	calls for help
other	PersonX walks down the stairs	no real emotion
other	PersonX creates consumer awareness and positive	to be leader
other	PersonX sings a song	perform at stage
other	PersonX keeps the ___ in repair	grateful
other	PersonX sees ___ in PersonY's eyes	wipe away their tears
other	PersonX pleases PersonY much	to be kind
other	PersonX learns that PersonY was pregnant	happy.
other	PersonX pushes PersonY's ___ away	angered by personx's rejection
other	PersonX impresses a girl at school	to ask the girl out
other	PersonX sweats the small stuff	to not want other people to be disappointed
other	PersonX sets PersonY ___ at rest	they sleep
other	PersonX buys ___ in the store	to decorate their house
other	PersonX decides to move	to sell it to them
other	PersonX gets PersonX's first car	worried
other	PersonX wants PersonY's parents	happy
other	PersonX takes ___ to the aquarium	bubbly
other	PersonX gets along well	satisfied
other	PersonX takes PersonY to the circus	becomes grateful towards personX
other	PersonX deciphers a word 's ___ within context	thorough
other	PersonX comes home this ___	drives home
other	PersonX sticks in PersonY's craw	unkind
other	PersonX suggests another ___	to ask another question
other	PersonX wants to join PersonY	to get to know PersonY
other	PersonX is shot and killed	sadness.
other	PersonX writes the book	to share information with otherds
other	PersonX gets ___ night	call person x a taxi
other	PersonX decides to leave	to be by himself
other	PersonX feels sorry	happy
other	PersonX makes the basketball team	skilled
other	PersonX tells PersonY to leave	bold
other	PersonX sews the dress	to sew the torn dress.
other	PersonX becomes a teacher	to share information
other	PersonX gets married ___	happy
other	PersonX buys a christmas tree	the holiday spirit
other	PersonX does n't catch anything	to be more successful
other	PersonX comes ___ for christmas	to buy airline tickets
other	PersonX follows the rules	happy he gets his family home safely
other	PersonX is playing hide and seek	excited
other	PersonX runs a hand through PersonY's hair	to grab PersonX's hand
other	PersonX cuts PersonX's hair very short	confident
other	PersonX gets some friends	happy
other	PersonX cries wolf	loss of respect
other	PersonX believes PersonY eyes	to date
other	PersonX completes PersonX's workout	sore
other	PersonX becomes very nervous	Loses trust in PersonX
other	PersonX gets an idea	to use the idea
other	PersonX gives tom ___	generous
other	PersonX returns to PersonX's car	start the car
other	PersonX talks to a friend	tells stories
other	PersonX sings PersonX's praises	smiles
other	PersonX waits a week	happy
other	PersonX calls to complain	surprised
other	PersonX wipes away PersonX's tears	upset
other	PersonX wants to run a marathon	to register for a marathon
other	PersonX sees the movie	go to sleep
other	PersonX buys ___ for PersonY's children	to help kids
other	PersonX fees the birds	relaxed on seeing them
other	PersonX throws ___ on the subject	to listen to PersonX
other	PersonX wants to tell PersonY	important
other	PersonX reads the ___ first	happy
other	PersonX loves shopping	high maintenance
other	PersonX plays ___ PersonX's whole life	learn the rules
other	PersonX asks PersonX's parents for one	unsure
other	PersonX puts it in PersonY's mouth	overpowered, hungry, curious
other	PersonX brings PersonY closer	begins sweating
other	PersonX likes ___ well	kindness
other	PersonX tastes great	satisfied
other	PersonX listens to every word	savor the moment
other	PersonX tells PersonY where to go	to be knowing Y
other	PersonX tosses ___ around	happy
other	PersonX dies suddenly	dead
other	PersonX goes back and forth	to write down the pros and cons
other	PersonX produces ___ for use	to provide proof
other	PersonX takes ___ two hours	buy bus tickets
other	PersonX always told ___	grateful
other	PersonX spends ___ in the hospital	to go to the hospital
other	PersonX kicks PersonY's legs	mean
other	PersonX invites to a pool party	excited
